seed,id,creation_mode,error_val,dem_fp_val,error_tst,dem_fp_tst,actual_depth,actual_leaves,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight
102,LX8QPMKJ5M,crossover,0.3984114742788668,3.192848020433514e-05,0.4217817519652164,0.05736070628986609,13,194,1.0,13,14,194,2
102,OGY28O5SO1,crossover,0.3984114742788668,3.192848020433514e-05,0.41040277711159145,0.038309466480800886,13,194,1.0,13,14,194,2
102,CUD6EBKXPT,mutation,0.3378792417135962,0.10986590038314176,0.33567781015854425,0.09801461580703755,5,31,0.0,5,14,228,2
102,G7EDMH4P2L,mutation,0.3462750964179703,0.027506385696040886,0.36527541993058155,0.013399231191652927,8,106,0.0,8,17,204,2
102,2US04PSRV9,crossover,0.3920000478034342,0.015181992337164746,0.40549072655711993,0.031719680648840426,14,195,1.0,14,14,195,2
102,URV1DK34R1,mutation,0.34480055468437776,0.04198595146871009,0.36786844303779864,0.024386431799940822,8,89,0.0,8,24,205,2
102,LK2E9UPGBU,crossover,0.3941296513770791,0.0003671775223499374,0.41680115588604205,0.05077092045790563,14,196,1.0,15,14,196,2
102,S6ECKUF8Z0,mutation,0.3451272028147314,0.029054916985951473,0.3657145238088513,0.019258226671735712,8,119,0.0,8,8,367,2
102,42DXVNV0NX,crossover,0.3920000478034342,0.015181992337164746,0.4133806054757112,0.05077092045790563,14,195,1.0,14,14,195,2
102,8PF7W3WOKU,crossover,0.3941296513770791,0.0003671775223499374,0.41680115588604205,0.05077092045790563,14,196,1.0,15,14,196,2
102,1XHIAXGZFV,crossover,0.3984114742788668,3.192848020433514e-05,0.41040277711159145,0.038309466480800886,13,194,1.0,13,14,194,2
102,RCW5MGMLPR,crossover,0.3984114742788668,3.192848020433514e-05,0.4062946610336716,0.03922612258691338,13,194,1.0,13,14,194,2
102,K5H1MQFLE0,mutation,0.3984114742788668,3.192848020433514e-05,0.40709968559237175,0.038309466480800886,13,194,1.0,13,14,194,2
102,1DPISZIC1B,crossover,0.3984114742788668,3.192848020433514e-05,0.39810964354896705,0.05369408186541627,13,194,1.0,13,14,194,2
