seed,id,creation_mode,error_val,dem_fp_val,error_tst,dem_fp_tst,actual_depth,actual_leaves,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight
100,47OQA3H3L6,crossover,0.3827353897470763,0.0,0.3782491032025911,0.10389765662362505,12,194,0.0,12,20,327,1
100,3C1MODKMGN,mutation,0.3012670176473832,0.12370600414078678,0.36284847985695257,0.12163239279451618,4,16,0.0,4,10,112,2
100,DYE70Y91L6,mutation,0.3060042450301288,0.06055900621118013,0.33795140179423677,0.07827195919018012,6,53,0.0,6,10,61,2
100,8BCMN4376D,crossover,0.35499181162941684,0.0005175983436853104,0.36561330154201044,0.03690419257133748,11,198,0.0,11,11,198,1
100,OA44AD4W9Q,mutation,0.34511921612969776,0.012939958592132483,0.3818062226080674,0.011716881874701102,11,131,0.0,11,10,131,3
100,XSAOURSW02,crossover,0.3446433020001921,0.03209109730848861,0.3820355088040208,0.02036505659174237,11,118,0.0,11,10,118,3
100,YCCS3OC60Q,crossover,0.33194434089929414,0.03260869565217392,0.3614024216617352,0.03287900526064086,11,100,0.0,11,11,100,3
100,JKCM7H77ME,crossover,0.3174311092207126,0.047619047619047616,0.36258318861024585,0.03778096604495457,10,99,0.0,10,10,99,3
100,HVD7H1RLRD,crossover,0.33049313129456104,0.039337474120082816,0.35749768170867957,0.029650884744141542,11,100,0.0,11,10,100,3
100,YPTV8FHJ1H,mutation,0.3209766386483881,0.043478260869565216,0.3610093175442739,0.044277060417662994,10,96,0.0,10,11,96,3
100,G6PLH6G7YF,crossover,0.3174311092207126,0.047619047619047616,0.36258318861024585,0.03778096604495457,10,99,0.0,10,10,99,3
100,MICW1F1RC0,crossover,0.3209766386483881,0.043478260869565216,0.3610093175442739,0.044277060417662994,10,96,0.0,10,11,96,3
100,ML5PKSU0R1,crossover,0.33049313129456104,0.039337474120082816,0.3665310489758098,0.028016897816036973,11,100,0.0,11,10,100,3
100,1W75A7Z6QL,crossover,0.33194434089929414,0.03260869565217392,0.3614024216617352,0.03287900526064086,11,100,0.0,11,11,100,3
100,VI94HODS8U,crossover,0.3446433020001921,0.03209109730848861,0.3820355088040208,0.02036505659174237,11,118,0.0,11,10,118,3
100,SAZT912C4Z,crossover,0.3446433020001921,0.03209109730848861,0.3820355088040208,0.02036505659174237,11,118,0.0,11,10,118,3
100,9Z3DSZ2OHV,mutation,0.33194434089929414,0.03260869565217392,0.3614024216617352,0.03287900526064086,11,100,0.0,11,11,100,3
100,WCONFFJS3U,crossover,0.33194434089929414,0.03260869565217392,0.3614024216617352,0.03287900526064086,11,100,0.0,11,11,100,3
100,2QQPUBK9WG,crossover,0.33194434089929414,0.03260869565217392,0.3614024216617352,0.03287900526064086,11,100,0.0,11,11,100,3
100,M6C4G1DD5P,crossover,0.33194434089929414,0.03260869565217392,0.3614024216617352,0.03287900526064086,11,100,0.0,11,11,100,3
100,EZ3EJP4TG1,mutation,0.33194434089929414,0.03260869565217392,0.3614024216617352,0.03287900526064086,11,100,0.0,11,11,100,3
100,17Y1GZT6U9,crossover,0.33194434089929414,0.03260869565217392,0.3614024216617352,0.03287900526064086,11,100,0.0,11,11,100,3
100,SUDJHIJGXO,mutation,0.33194434089929414,0.03260869565217392,0.3614024216617352,0.03287900526064086,11,100,0.0,11,11,100,3
100,HEIWS88CV0,crossover,0.33194434089929414,0.03260869565217392,0.3614024216617352,0.03287900526064086,11,100,0.0,11,11,100,3
100,YBTUQL54MW,crossover,0.33194434089929414,0.03260869565217392,0.3614024216617352,0.03287900526064086,11,100,0.0,11,11,100,3
100,EB3L67KHEY,crossover,0.33194434089929414,0.03260869565217392,0.3614024216617352,0.03287900526064086,11,100,0.0,11,11,100,3
100,Y249GF4DUM,crossover,0.33194434089929414,0.03260869565217392,0.3614024216617352,0.03287900526064086,11,100,0.0,11,11,100,3
100,KV8XV5J9HF,crossover,0.33194434089929414,0.03260869565217392,0.3614024216617352,0.03287900526064086,11,100,0.0,11,11,100,3
100,64JEFXJHWQ,crossover,0.33194434089929414,0.03260869565217392,0.3614024216617352,0.03287900526064086,11,100,0.0,11,11,100,3
100,RCULR1XF7Z,mutation,0.33194434089929414,0.03260869565217392,0.3614024216617352,0.03287900526064086,11,100,0.0,11,11,100,3
100,ONU7G9CG2T,crossover,0.33194434089929414,0.03260869565217392,0.3614024216617352,0.03287900526064086,11,100,0.0,11,11,100,3
100,IQU3TG6OM7,mutation,0.33194434089929414,0.03260869565217392,0.3614024216617352,0.03287900526064086,11,100,0.0,11,11,100,3
