id,creation_mode,error,dem_fp,complexity,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
TE0FSDBSUT,inicialization,0.26520042368499586,0.01966427472838217,2674,0.0,,2,,,34,2674
72K9E9PJMI,inicialization,0.26394764524637004,0.03339484782470892,2537,1.0,34,2,2674,,34,2537
XUZBDKQV4Z,inicialization,0.19264033867423225,0.06501027485778266,811,0.0,17,4,811,8,17,811
AI72V0MMC7,inicialization,0.31231026346043456,0.014973014745414348,37,1.0,6,37,407,4,6,37
KIA42LDE6R,inicialization,0.5104230504612675,0.0015902464882057155,26,1.0,5,8,1191,3,5,26
ZT1PJKO92U,inicialization,0.2861359844974719,0.020445932440469994,75,0.0,7,2,1347,5,7,75
U4QDTUY6OP,inicialization,0.19877768945020158,0.06613579627766708,28,1.0,5,12,1918,7,5,28
R7WIZJ2PWP,inicialization,0.24360071313793685,0.02608733349951764,874,0.0,31,27,2435,5,29,874
ID35X5LAKB,inicialization,0.2897909611930696,0.03010433159890713,1192,0.0,32,17,2032,4,32,1192
HND1YECAJ4,inicialization,0.3175927027217367,0.016435831320893213,902,0.0,17,13,1232,3,17,902
UR27L3ILT0,inicialization,0.3291792866029597,0.015589144942001365,26,1.0,5,9,1204,4,5,26
4QNO7PIDSD,inicialization,0.2244044683835078,0.06154766256427735,887,0.0,19,15,897,7,19,887
4R2YR8J4PN,inicialization,0.2524129540347757,0.025491894242368418,541,0.0,16,32,2453,5,16,541
UP2DYPORRM,inicialization,0.33583464924509276,0.007896056602528012,422,1.0,14,25,797,3,14,422
NZE7YLUIP1,inicialization,0.39274814596288576,0.00022727190620375204,357,1.0,23,31,357,2,23,357
C77U2AV097,inicialization,0.21466844512362526,0.049073653504273396,402,1.0,24,19,402,6,24,402
T9SFNVX8M4,inicialization,0.2282228838848741,0.046058359615752886,662,1.0,23,39,745,6,23,662
DGTQWT41GZ,inicialization,0.37430688443473004,0.010711666504095052,999,1.0,31,24,999,1,31,999
ORDE6QWR76,inicialization,0.3401501547230791,0.011448329633596321,278,1.0,12,28,1759,3,12,278
