id,creation_mode,error,dem_fp,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
IFYRYMFTNL,inicialization,0.35998548938506225,0.043432203389830504,0.0,,2,,,15,114
MUMHMF91G8,inicialization,0.3891527782184738,0.007415254237288144,1.0,15,2,114,,15,114
UYND2CWVPM,inicialization,0.36041749382889576,0.1302966101694915,1.0,15,10,5,2,3,5
HZLVP2AWLO,inicialization,0.3980407885864372,0.09851694915254236,1.0,10,3,91,7,10,91
5MG7JDLIVQ,inicialization,0.41127227713062586,0.1853813559322034,0.0,12,31,38,4,11,28
C2ZUR85ES6,inicialization,0.3980407885864372,0.11440677966101695,0.0,8,9,21,5,8,21
JZPBUESYH2,inicialization,0.3394768979208065,0.05720338983050849,0.0,6,40,60,2,6,18
6GEX311YUG,inicialization,0.36377547412964284,0.07521186440677965,1.0,11,33,64,4,10,31
4J0H94FF5M,inicialization,0.46514520499364176,0.1938559322033898,1.0,8,22,70,5,8,31
Z09L62HKEY,inicialization,0.43621354343915175,0.06673728813559321,1.0,15,23,102,4,12,46
KDERADTYDO,inicialization,0.3528990533482851,0.004237288135593209,0.0,10,32,85,3,10,28
3MQCOZT0VQ,inicialization,0.35998548938506225,0.1641949152542373,1.0,11,9,2,4,1,2
AK0Y2956YK,inicialization,0.3240693412858697,0.09851694915254239,1.0,7,38,89,2,7,27
SNHW8W5QSF,inicialization,0.5242183702537686,0.07415254237288135,0.0,11,35,38,7,11,33
1WD8M2J057,inicialization,0.4006867759513194,0.17690677966101695,1.0,14,32,16,5,7,16
2RB0U5HEA7,inicialization,0.5623445549782181,0.0031779661016949137,1.0,12,25,65,7,12,37
FW0OHIZ2UF,inicialization,0.3797234875419423,0.03813559322033899,1.0,6,23,32,3,6,24
QS3LOBW5R5,inicialization,0.3438853327307341,0.044491525423728806,1.0,5,4,49,2,5,25
NRRFI4OK11,inicialization,0.40461977531975535,0.23728813559322032,1.0,12,11,96,2,12,64
3HUR8JLUDV,inicialization,0.34020959154851516,0.05296610169491528,1.0,14,8,6,4,3,6
2GLYZPIK94,inicialization,0.34515033647931337,0.1260593220338983,0.0,6,17,37,5,6,32
OL7E3HOS0M,inicialization,0.34251765856568084,0.0010593220338983023,1.0,4,12,112,4,4,15
4SD06VEXUO,inicialization,0.7651788726341265,1.0,1.0,4,11,103,7,4,15
FJ9P251BMU,inicialization,0.7696350865116374,0.09110169491525424,0.0,5,14,18,8,5,18
RXMTNFX797,inicialization,0.36377547412964284,0.07521186440677965,1.0,12,33,22,4,10,22
VFV16N6UMQ,inicialization,0.41515831116871904,0.012711864406779683,0.0,12,14,52,3,12,52
W03OHG8OKA,inicialization,0.48061353539676654,0.1822033898305085,0.0,14,37,57,7,11,31
V1E7ANE2QP,inicialization,0.5303577452682531,0.1853813559322034,1.0,5,3,102,5,5,28
KAHYIU0NQM,inicialization,0.41386010382474725,0.03495762711864406,1.0,9,6,91,5,9,65
ILUOEU635R,inicialization,0.5860369639134525,0.057203389830508475,1.0,12,7,5,5,3,5
1W7QUQEYX0,inicialization,0.5261101536096338,0.13665254237288135,0.0,10,32,71,7,10,35
1GVK2OV9K0,inicialization,0.5501981272718127,0.1822033898305085,1.0,13,23,21,6,8,21
CJYZ5FJQ7G,inicialization,0.8097163968160014,0.04555084745762712,1.0,15,37,62,9,15,35
UQW6B9OIAR,inicialization,0.7319274208655364,0.10805084745762712,1.0,14,30,107,8,14,38
AE92CSK15T,inicialization,0.644011975282315,0.04555084745762712,1.0,6,30,109,7,6,24
8BQIXBET9X,inicialization,0.3684628770649284,0.05932203389830509,1.0,9,38,41,2,9,30
K4DW6SAXKI,inicialization,0.5501981272718127,0.2531779661016949,1.0,15,38,92,6,10,27
47MSNDV8LT,inicialization,1.0,1.0,1.0,12,12,6,7,5,6
PEOCBY3KB8,inicialization,0.3891527782184738,0.018008474576271194,0.0,6,8,86,3,6,35
ZXZL4V0YDP,inicialization,0.4197844513297324,0.01059322033898305,0.0,14,24,56,5,10,37
OA3ZUR41IA,inicialization,0.5860369639134525,0.057203389830508475,1.0,11,12,5,6,3,5
FHB8M6I6EG,inicialization,0.4077616454021942,0.08686440677966101,0.0,9,8,74,2,9,63
7E4SAZ1D78,inicialization,0.41907033961494855,0.15995762711864406,1.0,9,24,104,4,9,36
LY22XB3YAL,inicialization,0.4628247828405072,0.060381355932203395,0.0,13,35,15,5,8,15
LKD3ROIY9I,inicialization,0.5221894415194793,0.1483050847457627,1.0,4,38,111,6,4,13
EYO2FLBJ6C,inicialization,0.34525586378054174,0.08686440677966101,0.0,5,13,4,4,3,4
XJJHUFM81D,inicialization,0.5728920192769202,0.23622881355932202,1.0,9,27,85,6,9,31
8SHA4KDDRD,inicialization,0.5640847425658254,0.0656779661016949,1.0,7,25,59,7,7,28
M00Y5V4WS4,inicialization,0.5877095486770607,0.04872881355932203,0.0,13,32,61,6,13,34
JDEU22KGEN,inicialization,0.5794131347489921,0.0201271186440678,0.0,8,35,12,5,5,12
YX4GFAW64P,crossover,0.41645940663762415,0.09745762711864406,1.0,9,12,26,5,9,26
SGQ6ZKV62E,crossover,0.41907033961494855,0.15995762711864406,0.0,9,12,16,5,7,16
5XL57ZXWLV,mutation,0.36377547412964284,0.07521186440677965,1.0,10,28,29,4,10,29
NK7TGDU2PT,crossover,0.3732955799805917,0.0211864406779661,1.0,8,28,25,3,8,25
5JN9686IZB,mutation,0.4779595249399866,0.2023305084745763,1.0,6,36,60,5,6,20
A4MJYV7OV6,mutation,0.4197844513297324,0.2023305084745763,0.0,6,29,59,4,6,21
O69PDZFJ2L,crossover,0.4870391823518747,0.1684322033898305,1.0,8,10,106,6,8,47
NDVX9G4OUI,crossover,0.4824794409672608,0.1853813559322034,1.0,6,5,97,5,6,40
2156NZGKK4,mutation,0.33895404253767636,0.15466101694915255,0.0,6,13,36,,6,34
5PFRE4Y5R7,mutation,0.43867014099230506,0.11440677966101695,0.0,15,6,114,5,14,91
B27QNYTJXK,mutation,0.43867014099230506,0.04661016949152541,0.0,15,18,114,3,15,53
J61TOT8IEO,crossover,0.3835227308912311,0.0805084745762712,0.0,10,11,85,,10,59
QXY1RLBSQJ,crossover,0.5221894415194793,0.0063559322033898275,0.0,13,32,47,6,11,32
3WKZSQZQ11,mutation,0.5221894415194793,0.0063559322033898275,0.0,12,27,47,6,11,38
GDSWA8QHJX,crossover,0.42697451282231436,0.05826271186440679,1.0,15,17,109,4,15,58
N7QM6KUYFL,crossover,0.43756334427055155,0.0010593220338983023,1.0,15,8,107,,14,84
A01TRT6RVY,mutation,0.42987592633724225,0.09745762711864406,1.0,12,16,114,,12,54
