seed,id,creation_mode,error_val,dem_fp_val,error_tst,dem_fp_tst,actual_depth,actual_leaves,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight
100,T9KE93YHAC,inicialization,0.09170489377075253,1,0.2546440075000701,0.16666666666666666,2,3,0.0,4,39,3,8
100,4PMM31LYMW,mutation,0.3876275643042054,0.11111111111111105,0.27260703254669205,0.16666666666666669,1,2,1.0,3,16,2,3
100,AL1LWLYLEB,mutation,0.3876275643042054,0.11111111111111105,0.27260703254669205,0.16666666666666669,1,2,1.0,3,20,2,3
100,WYDVY1OVFN,mutation,0.09170489377075253,1,0.2546440075000701,0.16666666666666666,2,3,0.0,4,35,3,7
100,JPCXQ51BA4,crossover,0.17841616374225078,0.1111111111111111,0.13933703417612964,0.16666666666666666,2,3,1.0,4,31,3,6
100,KNAOBNBTRI,crossover,0.17841616374225078,0.1111111111111111,0.13933703417612964,0.16666666666666666,2,3,1.0,4,30,3,5
100,GC3S0HXWDG,crossover,0.3876275643042054,0.11111111111111105,0.27260703254669205,0.16666666666666669,1,2,1.0,3,23,2,3
100,A7K45X8HXJ,crossover,0.3876275643042054,0.11111111111111105,0.27260703254669205,0.16666666666666669,1,2,1.0,3,16,2,2
100,V90Z6R5YVC,crossover,0.3876275643042054,0.11111111111111105,0.27260703254669205,0.16666666666666669,1,2,1.0,3,17,2,2
100,ZF3G15J0EW,crossover,0.3876275643042054,0.11111111111111105,0.27260703254669205,0.16666666666666669,1,2,1.0,3,16,2,3
100,S100S4QOD6,crossover,0.3876275643042054,0.11111111111111105,0.27260703254669205,0.16666666666666669,1,2,1.0,3,18,2,2
100,DFYM3FSAVR,crossover,0.3876275643042054,0.11111111111111105,0.27260703254669205,0.16666666666666669,1,2,1.0,3,18,2,2
100,G2T06YYA9Z,crossover,0.3876275643042054,0.11111111111111105,0.27260703254669205,0.16666666666666669,1,2,1.0,3,25,2,3
100,MKVDJGM565,mutation,0.3876275643042054,0.11111111111111105,0.27260703254669205,0.16666666666666669,1,2,1.0,3,16,2,3
100,4H2XKNLI2R,mutation,0.3876275643042054,0.11111111111111105,0.27260703254669205,0.16666666666666669,1,2,1.0,3,14,2,2
100,KOMRP3H4TX,mutation,0.3876275643042054,0.11111111111111105,0.27260703254669205,0.16666666666666669,1,2,1.0,3,16,2,2
100,ZQMRCVNFB7,mutation,0.3876275643042054,0.11111111111111105,0.27260703254669205,0.16666666666666669,1,2,1.0,3,20,2,3
100,ELNCCJLBH8,crossover,0.3876275643042054,0.11111111111111105,0.27260703254669205,0.16666666666666669,1,2,1.0,3,16,2,2
100,QRT1U7L2GF,crossover,0.3876275643042054,0.11111111111111105,0.27260703254669205,0.16666666666666669,1,2,1.0,3,14,2,2
100,UON36ZMBHI,mutation,0.3876275643042054,0.11111111111111105,0.27260703254669205,0.16666666666666669,1,2,1.0,3,19,2,3
100,KAD5426N3H,crossover,0.3876275643042054,0.11111111111111105,0.27260703254669205,0.16666666666666669,1,2,1.0,3,20,2,2
100,THB75URL5F,mutation,0.3876275643042054,0.11111111111111105,0.27260703254669205,0.16666666666666669,1,2,1.0,3,16,2,3
100,BFZSC1V7AB,crossover,0.3876275643042054,0.11111111111111105,0.27260703254669205,0.16666666666666669,1,2,1.0,3,17,2,2
100,AH5RC8NSUA,crossover,0.3876275643042054,0.11111111111111105,0.27260703254669205,0.16666666666666669,1,2,1.0,3,17,2,3
