id,creation_mode,error,dem_fp,complexity,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
G5DJQ6PG5C,inicialization,0.49582821460419946,0.013227513227513255,592,0.0,,2,,,24,592
N7JBVWDM2L,inicialization,0.5280288602501666,0.0357142857142857,581,1.0,24,2,592,,24,581
5ZTYPKC2HB,inicialization,0.4491039240596404,0.26322751322751325,265,1.0,12,5,293,2,12,265
EJJHOXBRA9,inicialization,0.5331531879235482,0.0026455026455026454,261,1.0,21,15,358,6,21,261
YSW7T0INJ8,inicialization,0.9184055292458021,1.0,24,1.0,5,31,219,8,5,24
ZIVK9RP7P9,inicialization,0.802310644998065,0.010582010582010581,47,1.0,9,4,47,5,8,47
UYEEMNC6NL,inicialization,0.32170723055521144,0.14417989417989419,64,1.0,7,32,205,2,7,64
FFJ6ATSNO0,inicialization,1.0,1.0,8,1.0,10,14,8,8,4,8
4Y5MV98VCW,inicialization,0.67806888991643,0.017195767195767195,111,0.0,12,35,171,7,12,111
HF76VOJQBF,inicialization,0.49699103584725446,0.082010582010582,139,1.0,18,39,180,4,18,139
URVAR2H7RL,inicialization,0.40678764265998224,0.2235449735449736,193,1.0,16,20,567,2,16,193
QNQAU21UD6,inicialization,0.3969671247364298,0.10582010582010581,145,1.0,22,39,306,3,21,145
BHU89GPE04,inicialization,0.6109609899362902,0.05687830687830689,57,1.0,7,36,561,5,7,57
4MT8X67CJT,inicialization,0.5153900054199801,0.021164021164021163,67,1.0,7,26,557,4,7,67
O59A8H1605,inicialization,0.5393404649774334,0.03968253968253971,261,1.0,19,14,393,6,19,261
VT7FF4YITN,inicialization,0.4557507857541664,0.009259259259259245,179,1.0,12,15,404,5,12,179
I43NUKRYUN,inicialization,0.4127480397096448,0.059523809523809534,51,0.0,7,11,51,3,7,51
B48G66RYKO,inicialization,0.5097711510688867,0.09656084656084657,27,1.0,5,19,120,5,5,27
4MARW46X2T,inicialization,0.8185394590332986,0.01984126984126984,32,1.0,9,9,32,6,8,32
1K7SL9PQ9O,inicialization,0.6796398423170718,0.082010582010582,174,1.0,14,22,465,7,14,174
W6YTIQF341,inicialization,1.0,1.0,4,0.0,6,17,4,6,3,4
OKJSHY2NPN,inicialization,0.5366786572294918,0.07804232804232808,380,1.0,23,7,410,5,23,380
FP7C1PRPBP,inicialization,0.7463775949875004,0.006613756613756613,49,1.0,6,9,549,5,6,49
EQCGS5H5AE,inicialization,0.422915060821176,0.06878306878306878,224,0.0,19,16,230,3,19,224
QHLWCITWSQ,inicialization,0.5722465979410882,0.04629629629629631,386,1.0,22,7,413,9,22,386
P5NOWXIM3D,inicialization,0.9183503419072274,1.0,8,1.0,3,2,472,9,3,8
72FHMRZUA5,inicialization,0.4082321492433124,0.054232804232804244,189,0.0,13,18,481,3,13,189
BPYG2Y9N3B,inicialization,0.45079910631753195,0.1031746031746032,513,1.0,22,2,513,2,22,513
QWDG0C8WEN,inicialization,0.5684722300752636,0.013227513227513227,92,1.0,10,35,301,6,10,92
A8NL6G93ZO,inicialization,0.7330688248775497,0.03571428571428571,176,1.0,13,19,390,8,13,176
KVFNGHVFQ6,inicialization,0.49699103584725446,0.11507936507936511,178,0.0,23,27,425,5,21,178
YZ77YRGETQ,inicialization,0.5006310288280125,0.07275132275132276,63,0.0,17,27,63,5,13,63
