seed,id,creation_mode,error_val,dem_fp_val,error_tst,dem_fp_tst,actual_depth,actual_leaves,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight
100,5AMKXLZ1HR,mutation,0.398549176803067,6.602192205799537e-06,0.40947611690655117,0.003916622817215092,10,152,0.0,10,33,521,7
100,ZZ8NN0OLO6,crossover,0.3512396392238285,3.996063703510383e-05,0.3468012698885624,0.011073006277609859,14,375,1.0,14,36,757,6
100,EL14X6G02B,crossover,0.30705009967003094,5.3165021446699434e-05,0.3069832724798064,0.016230160672548614,20,702,0.0,20,32,1907,6
100,TRGWFN37UC,crossover,0.28581422454301153,8.652346627599505e-05,0.29220855586455885,0.021552515326912956,23,1042,0.0,23,19,1359,6
100,6FFBXQHEVM,mutation,0.25472826828182815,0.0007766262936821922,0.2583729748315685,0.03998917020521544,19,609,1.0,19,36,1236,5
100,H9LIPSE2RW,mutation,0.2531703161818124,0.0010375866277114176,0.2609468235262713,0.039429324881606484,19,610,1.0,19,36,1196,5
100,DG6VA7H8PY,crossover,0.25284693122957325,0.001298546961740643,0.26031325874941846,0.03824768413710398,19,608,1.0,19,36,1174,5
100,JJ6836XDIF,crossover,0.2512941385332549,0.00792958032296534,0.257986883576126,0.035580005873787006,18,567,1.0,18,36,1204,5
100,GXNANJLCZZ,crossover,0.24992076057781154,0.00871246132505303,0.256292671157647,0.038309634234388566,18,567,1.0,18,36,1175,5
100,GX1D35W1PQ,mutation,0.24919195456015975,0.008973421659082256,0.25428090727395747,0.038890129590425725,18,567,1.0,18,36,1017,5
100,GJL0ZDH3K4,crossover,0.2440102327305136,0.010070775500446175,0.2529706127316428,0.039664123398475255,16,470,1.0,16,39,962,5
100,B8L53QZVBO,crossover,0.24378099820160049,0.010592696168504626,0.25303628275834156,0.03867598110598514,16,473,1.0,16,38,960,5
100,H5GYNVZQ93,crossover,0.24314693608049176,0.011114616836563077,0.25460850870114793,0.03867598110598514,16,480,1.0,16,37,906,5
100,7JTU8KTF8B,crossover,0.24314693608049176,0.011114616836563077,0.2539136335838177,0.039664123398475255,16,480,1.0,16,37,906,5
100,K713LOMG14,crossover,0.2248306823242625,0.01799340614740541,0.22559797942100046,0.03695743951834947,16,469,1.0,16,39,966,4
100,TXBKMKW083,crossover,0.2242400130956952,0.019559168151580777,0.2261487368686943,0.03521595345023801,16,469,1.0,16,39,965,4
100,7XHGADK2LF,crossover,0.22413754681215903,0.020342049153668454,0.22648149173272092,0.039839266266107023,16,475,1.0,16,38,924,4
100,X9TJ71KW4B,crossover,0.2240530153861202,0.020629765740321188,0.22603267961120643,0.03616279567787173,16,469,1.0,16,39,975,4
100,1R6L7UWEKQ,crossover,0.2235594064187587,0.020863969821726905,0.22649482624015793,0.03433870948004748,16,474,1.0,16,38,738,4
100,L4BP1629LO,mutation,0.22327077445197618,0.02112493015575613,0.22698596295948537,0.03923812087764167,16,482,1.0,16,37,921,4
100,9G4VMAVKS1,crossover,0.22317009694478906,0.02190781115784382,0.22608049714473588,0.039604467749238245,16,480,1.0,16,37,911,4
100,N4PWFBFS6Z,mutation,0.22288216301158004,0.022168771491873046,0.22377055982507355,0.03491920483608463,16,452,1.0,16,38,452,4
100,PJ13J2VSEG,crossover,0.22145099588793582,0.02242973182590227,0.22712634506125862,0.03844347703716394,16,482,1.0,16,37,922,4
100,5KCVU282H2,crossover,0.2214434461602386,0.02451741449813609,0.22681988595861247,0.04039911158971597,16,482,1.0,16,37,926,4
100,UTUM7MBAL6,mutation,0.2214388427036702,0.025012578913571046,0.2273501017178623,0.038249978585151556,16,483,1.0,16,37,1004,4
100,9TETWVOBQS,crossover,0.22125205739431875,0.025039335166194554,0.22642468930627313,0.036508492517040095,16,480,1.0,16,37,911,4
100,YTV4EPZQ4H,mutation,0.22011500525411676,0.025588012086876513,0.22412276703961898,0.035886697096146544,16,436,1.0,16,37,436,4
100,PULXTOY9JW,mutation,0.21973871404168255,0.026638455615199216,0.2208035317423973,0.02411694342808894,9,122,1.0,9,36,461,4
100,ZBJCT1ZQWP,mutation,0.21944956637194368,0.026892813757022654,0.22384098848195078,0.035112703288097014,16,427,1.0,16,37,427,4
100,STM0H9A5RC,crossover,0.2154971105772604,0.02817746136675109,0.21912844053823033,0.025948677786071794,9,124,0.0,9,35,395,4
100,H5O8P0O376,mutation,0.2149109070444114,0.030238387786361398,0.21812695526504688,0.030440442247212998,8,87,1.0,8,33,448,4
100,NG4OAY0AJ7,crossover,0.20500220139696856,0.032192289195477716,0.20768031140483612,0.03652914254946829,11,214,1.0,11,37,686,4
100,NY48917KOV,crossover,0.20453402053931724,0.03352384711824735,0.2086149285180312,0.03554100025697818,11,224,1.0,11,31,696,4
100,G70AZABZQ0,crossover,0.20447454867055925,0.036575102368727574,0.21056905938339232,0.038685923714191314,12,280,1.0,12,31,725,4
100,6GJ1BCHWE9,mutation,0.20215195516616002,0.037050112723744824,0.20330160335109793,0.03519530341780981,11,62,0.0,30,11,62,4
100,022R3ZTQUX,mutation,0.19906498440071563,0.03885042629312621,0.20537469350648851,0.04257348352280374,21,762,0.0,21,8,762,3
100,3CUOWAWXBZ,mutation,0.1819402416247885,0.04623098221160929,0.19398964427030096,0.048620883760202654,15,456,0.0,15,35,901,3
100,5QU7WLF0W5,crossover,0.18104390642380985,0.046491942545638515,0.1941257631369827,0.049588376020264585,15,454,0.0,15,35,918,3
100,YICMSEZ991,mutation,0.17342098400120787,0.0482516005103842,0.188787159307648,0.03671958173741725,18,150,0.0,21,8,150,3
100,B2UHX7HZLP,crossover,0.1704342671204655,0.049087994017718906,0.18745751927307708,0.03790122248191975,16,140,0.0,21,8,140,3
100,ETNCJ0FVY2,mutation,0.1704342671204655,0.049087994017718906,0.18745751927307708,0.03790122248191975,16,140,0.0,22,8,140,3
100,HANE2RHL2V,crossover,0.16708244032636677,0.0492954418465011,0.1874693501501704,0.044908466819221976,14,131,0.0,21,8,131,3
100,VHS9NBRG1I,crossover,0.16708244032636677,0.0492954418465011,0.1872829196195872,0.045101965271234334,14,131,0.0,21,8,131,3
100,ILANULCYP9,mutation,0.16708244032636677,0.0492954418465011,0.1874693501501704,0.044908466819221976,14,131,0.0,21,8,131,3
100,PURDRNFIH3,crossover,0.16685234653688086,0.049556402180530354,0.18683240341881868,0.04529546372324672,14,130,0.0,21,8,130,3
100,744875K99Q,crossover,0.16685234653688086,0.049556402180530354,0.1866463725105082,0.04548896217525911,14,130,0.0,21,8,130,3
100,9DP1MAPKKS,crossover,0.1666224883016263,0.054594917284956176,0.18739136093370723,0.04471496836720959,14,111,0.0,21,8,111,3
100,2NNN8T6FWQ,crossover,0.1659833133297166,0.05462167353757967,0.18700152707148177,0.04374747610714766,14,109,0.0,21,8,109,3
100,VPPRUMO3XN,mutation,0.1659833133297166,0.05462167353757967,0.18718829913327084,0.04355397765513527,14,109,0.0,21,8,109,3
100,ZEG4WWW5CO,crossover,0.16591223818390266,0.055979987712972815,0.18567748787076688,0.04045800242293712,14,107,0.0,21,8,107,3
