id,creation_mode,error,dem_fp,complexity,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
VLHKG84J7O,inicialization,0.4167485912114334,0.07400611620795111,1360,0.0,,2,,,25,1360
NGF3BIRODW,inicialization,0.4128528654893988,0.1122833843017329,1313,1.0,25,2,1360,,25,1313
EC15MZDKTG,inicialization,0.3568365125965144,0.2289500509683996,31,1.0,5,22,489,4,5,31
ETUHOF6SI0,inicialization,0.5248978645018789,0.030377166156982605,135,1.0,9,38,515,2,9,135
QCG5K5M96J,inicialization,0.39522289750148687,0.19108053007135573,473,1.0,12,5,495,4,12,473
QC52R34N38,inicialization,0.4672937717963396,0.09887869520897041,342,0.0,16,24,1274,2,16,342
3J2HZ2AIT0,inicialization,0.39511364321417186,0.1562691131498471,286,0.0,11,16,692,6,11,286
9VR44ZAV06,inicialization,0.40698854617914837,0.14658511722731904,167,0.0,9,20,1094,3,9,167
FRVIKLJUIZ,inicialization,0.4296272132534087,0.07996941896024462,1045,0.0,24,5,1079,8,24,1045
2S7EKO9XC0,inicialization,0.4243971737874709,0.12935779816513765,459,1.0,15,9,459,6,15,459
7DGBWVH3AH,inicialization,0.7663428244313351,0.02303771661569827,23,0.0,5,32,1042,9,5,23
7PPZ609UGC,inicialization,0.5262001112695768,0.06478083588175332,222,1.0,13,28,222,1,13,222
MH2F4UZXN1,inicialization,0.4210070989794118,0.11636085626911308,54,1.0,6,16,647,3,6,54
UZYHC40NU0,inicialization,0.3856291144186951,0.16758409785932715,300,1.0,18,30,531,5,18,300
7WBDPX9DPT,inicialization,0.3932121375780867,0.12726809378185527,702,1.0,15,3,702,5,15,702
M72CG7D4K5,inicialization,0.5704692757058536,0.17319062181447503,49,1.0,19,27,49,8,10,49
NJ0397WI4D,inicialization,0.6264319073063596,0.08216106014271152,263,1.0,15,30,263,9,15,263
I228AOTQOM,inicialization,0.4871301607710824,0.1472986748216106,95,0.0,7,2,356,7,7,95
53PFQ5TLUK,inicialization,0.405415726169539,0.131855249745158,586,0.0,15,10,644,5,15,586
95D3G8326W,inicialization,0.42047093623169185,0.11615698267074415,804,1.0,24,8,1192,5,24,804
FPR59N07E5,inicialization,0.5147599629758859,0.06371049949031593,194,0.0,12,37,765,2,12,194
YQCQ1QG4EQ,inicialization,0.40350168940593145,0.19638124362895004,46,1.0,7,6,46,6,7,46
EWYI697KJ2,inicialization,0.3887472439285319,0.18211009174311932,251,1.0,20,39,363,6,20,251
MM5LI241IT,inicialization,0.381345317279994,0.12762487257900101,265,0.0,12,25,807,5,12,265
931PP1ZGK9,inicialization,0.4828020685177471,0.18654434250764526,51,1.0,6,22,51,7,6,51
JQ2WLH59FI,inicialization,0.4490168405646535,0.13312945973496437,723,0.0,19,9,1107,8,19,723
H3Z0Y107MM,inicialization,0.5078100318223565,0.09887869520897047,553,0.0,15,6,562,9,15,553
236BT29UP8,inicialization,0.4159145684991993,0.13628950050968403,16,0.0,4,2,159,3,4,16
6SJTO1CAQW,inicialization,0.4851711708484837,0.15550458715596327,480,0.0,19,17,884,8,19,480
WGRT6HJG0I,inicialization,0.3398830599610222,0.23501529051987768,30,0.0,5,37,254,4,5,30
47VMJHIURO,inicialization,0.3796173573177757,0.13425076452599383,265,0.0,20,34,350,5,19,265
X1YNL2GPUU,inicialization,0.44090913030665635,0.1429153924566769,315,1.0,25,31,322,7,25,315
86H3MAYS3L,inicialization,0.3903583537914772,0.07130479102956178,300,0.0,13,23,964,4,13,300
NT0NHKV74Q,inicialization,0.48054976827973017,0.09500509683995917,371,1.0,11,6,649,2,11,371
FI2IOGUTXJ,inicialization,0.4025663264359216,0.19367991845056065,140,0.0,8,11,539,3,8,140
YNSPK3AMP9,inicialization,0.4904997768742001,0.15285423037716617,382,0.0,17,22,626,8,17,382
LXIVO05U1G,inicialization,0.3730464108008116,0.20840978593272175,19,0.0,20,12,19,4,7,19
DC0JDA9S8L,inicialization,0.47690730555914695,0.14994903160040773,85,0.0,20,37,85,7,13,85
OWCW1E0JSQ,inicialization,0.5486641715673783,0.0070336391437308965,16,0.0,4,2,1097,2,4,16
S2EY1LTEK5,inicialization,0.48577907311971946,0.08944954128440369,476,0.0,14,10,1000,8,14,476
KLFPPSXH8K,inicialization,0.7805173013088318,0.02956167176350663,27,1.0,5,14,517,9,5,27
FUNYXU97MJ,inicialization,0.43292509450724237,0.13542303771661574,317,0.0,17,27,1267,7,17,317
7AGHL3AV8I,inicialization,0.39450764024074414,0.09852191641182462,343,0.0,14,22,1233,5,14,343
PSHERMR0O3,inicialization,0.6966024387414687,0.011365953109072402,71,1.0,7,40,317,1,7,71
LEOD0Q9WTO,inicialization,0.44999515412097957,0.18312945973496433,388,0.0,25,22,1112,7,20,388
0LP0HPRLI2,inicialization,0.4750556888519577,0.19475025484199798,48,0.0,6,34,997,7,6,48
1346Q2G0CZ,inicialization,0.4258723587781633,0.05285423037716619,122,1.0,8,21,866,3,8,122
A6AZM550O5,inicialization,0.5453043473585433,0.11376146788990824,417,0.0,22,22,983,9,22,417
ZV49S2GB5I,inicialization,0.4898776129426502,0.19077471967380222,55,1.0,6,2,1042,7,6,55
ZUU7S1Z5K0,inicialization,0.38048784582669926,0.1480122324159021,249,0.0,17,38,1301,5,17,249
2QZWGC8CHQ,mutation,0.37423855613858914,0.15336391437308872,82,1.0,7,22,590,4,7,82
4XKV02D774,mutation,0.4210070989794118,0.11636085626911308,52,1.0,6,21,726,3,6,52
5MX6HGIS1X,mutation,0.39465135182279376,0.07298674821610607,340,1.0,17,24,506,4,17,340
OZKWUEFLK0,crossover,0.39470229576317195,0.11049949031600403,393,0.0,14,16,493,3,14,393
D4GIQI7DYX,crossover,0.3895712112477385,0.19918450560652395,408,1.0,13,12,953,4,13,408
C33D6M0PTH,crossover,0.3929127307296122,0.16804281345565747,316,0.0,11,11,843,4,11,316
7AU87Q3NU6,crossover,0.3918451412677143,0.18634046890927625,274,1.0,19,34,336,6,19,274
Q0R9T5OZ25,mutation,0.39185600709390145,0.19745158002038737,268,0.0,19,33,280,6,19,268
FNRXGQE91W,crossover,0.42326557127277575,0.16595310907237515,439,0.0,14,14,676,6,14,439
6KI3RP7SP9,crossover,0.3995396692065797,0.1517838939857289,379,0.0,12,12,660,5,12,379
EYHCL5VZS3,crossover,0.4077318921565287,0.12283384301732925,256,1.0,12,23,890,6,12,256
50LV10NBPF,mutation,0.4139455685276332,0.19638124362895004,194,0.0,9,14,747,6,9,194
HJBE1IG3A7,crossover,0.3568365125965144,0.2289500509683996,31,1.0,5,16,377,4,5,31
FMG0TNKK55,crossover,0.4159145684991993,0.13628950050968403,16,0.0,4,8,271,3,4,16
MEPMVGDR3Z,mutation,0.37610871216468234,0.17064220183486245,148,1.0,8,5,452,4,8,148
54FEKQ9GJQ,mutation,0.48424144215606957,0.10769622833843018,317,0.0,10,3,356,2,10,317
D1H5DMUSRV,crossover,0.38253743254911843,0.1370540265035678,129,1.0,8,16,526,5,8,129
5PDQSX9JEJ,crossover,0.3766597219356762,0.16870540265035672,91,1.0,7,11,386,4,7,91
Z2KHO234L4,crossover,0.39446944416608554,0.16834862385321103,256,1.0,20,37,357,6,20,256
1DZ0ZUUCV1,mutation,0.3876581392667613,0.2020387359836901,256,0.0,20,36,356,6,19,256
79EA2O7ESS,crossover,0.3863968406534023,0.20601427115188586,89,1.0,7,13,412,5,7,89
V30R5JNF31,crossover,0.37494471512729555,0.17859327217125387,55,1.0,6,9,281,4,6,55
P96VCCFFAU,crossover,0.4130442231296465,0.07777777777777778,571,1.0,17,11,878,6,17,571
5R29NT0FPK,crossover,0.39738655601489237,0.14199796126401626,464,0.0,13,10,848,5,13,464
5TMCYMU760,crossover,0.3998111864399029,0.1029561671763507,435,0.0,15,17,584,4,15,435
PC5XZJ1JYG,crossover,0.3991619508173817,0.12293577981651371,412,0.0,14,15,529,3,14,412
W50HDPHD5J,crossover,0.40184781177141204,0.18175331294597352,353,0.0,19,24,992,6,19,353
3HSRTPKZP7,crossover,0.40759244373708003,0.17354740061162083,357,0.0,18,23,927,6,18,357
45BZA6JMV4,crossover,0.44982897832109636,0.08532110091743123,323,1.0,16,25,727,7,16,323
VKCQHWWPM8,mutation,0.38471555125892754,0.12930682976554536,284,0.0,16,31,286,5,16,284
