id,creation_mode,error,dem_fp,complexity,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
4B974DQEM5,inicialization,0.4360237810974098,0.01780114997242177,,0.0,,2,,,26,1440
X12SO3R4IL,inicialization,0.40654210915560896,0.024918587694841732,,1.0,26,2,1440,,26,1440
RX5WESWVLI,inicialization,0.46457823987334956,0.10695801316197073,,0.0,4,30,146,2,4,16
X29TQ521PJ,inicialization,0.4320108334860935,0.06778188302317323,,1.0,14,8,274,6,14,274
9NIURIW928,inicialization,0.4063613112613249,0.05365278690754133,,0.0,18,11,755,4,18,651
YIKCW87EG8,inicialization,0.5493128410049395,0.027865297579920068,,1.0,14,22,319,8,14,314
ANG0HXOSNI,inicialization,0.6912966946525076,0.02966354617645503,,1.0,5,30,444,8,5,28
RGV3A168MG,inicialization,0.5022197643275076,0.11165008197898019,,0.0,22,13,5,3,3,5
KCUA7K7VUH,inicialization,0.47100146316156877,0.08581725865312691,,1.0,22,33,772,7,22,318
CHM9X70DWU,inicialization,0.39871569228325,0.013192193485504489,,1.0,21,20,864,4,21,453
WYA0VZD6SJ,inicialization,0.4534129619490348,0.1321712718453204,,1.0,14,17,1213,2,14,396
RMVQ7CTKXJ,inicialization,0.498098545962547,0.011582836548269387,,0.0,17,19,811,8,17,420
2HBF823FFW,inicialization,0.5564637208603818,0.07656912301380425,,0.0,22,36,1289,1,22,279
Q0ADVR5CDE,inicialization,0.3417595231486249,0.1491715211823107,,1.0,5,17,1315,4,5,32
K3SO6M6AIL,inicialization,0.5685998995597912,0.048786937763976135,,1.0,11,22,1213,1,11,224
OHVRTZBDBG,inicialization,0.42362141753046334,0.04962561673126761,,1.0,17,15,1245,6,17,482
F512K3JL16,inicialization,0.3773742302537404,0.08846929754969737,,1.0,11,33,1128,5,11,186
HGP75L1OTJ,inicialization,0.35924597247174705,0.08664838195404642,,1.0,4,39,1341,5,4,16
0W3MGW7MPZ,inicialization,0.4419139254955913,0.023702125408950447,,0.0,13,8,647,7,13,490
P957TNA6CH,inicialization,0.4346797051304354,0.05168831365082244,,1.0,20,8,641,6,20,641
COOLVT7RKG,inicialization,0.4066427834005887,0.03717387855021875,,0.0,24,11,797,3,24,650
JZ2KUSR6LW,inicialization,0.4320965418261792,0.0466713511798173,,0.0,15,34,976,7,15,243
E22TCOWENY,inicialization,0.4542312853157172,0.04954250440117565,,1.0,14,18,1422,7,14,362
O85W20RMFO,inicialization,0.4626477155457124,0.02995066149859088,,0.0,15,8,785,8,15,615
APAAXG5M06,inicialization,0.4799740891124008,0.052715884277413846,,0.0,5,31,378,6,5,30
KEPUR9U05Z,inicialization,0.46767831606228394,0.07439309109866943,,1.0,24,29,1164,7,23,361
577U8PHCTP,inicialization,0.3810131905844302,0.07477843008364124,,0.0,4,29,430,5,4,16
O2F4TCYCV8,inicialization,0.4185267617118319,0.07635756435538832,,0.0,20,8,572,5,20,572
IJKAF51P6U,inicialization,0.39260146194306444,0.12533339377866431,,0.0,16,37,1157,4,16,242
17JP4793GQ,inicialization,0.4320244680387052,0.07085703923657546,,1.0,21,13,1287,6,21,591
96ERIQ57H0,inicialization,0.42794287530554265,0.03642586757939115,,0.0,25,5,1084,2,25,1084
B4FNJ0A0YN,inicialization,0.4103535467916256,0.07638023135450434,,0.0,24,20,838,4,22,414
NEP3Q3S80F,inicialization,0.43952043568153054,0.023943906732854292,,0.0,12,37,1439,7,12,194
6JDKBJZ6D6,inicialization,0.4319329280347771,0.0868977189443223,,1.0,19,35,311,3,19,290
UW2TZM99MW,inicialization,0.4785188443731865,0.13174815452848854,,0.0,8,32,849,2,8,105
2AU8PC7E2Y,inicialization,0.46683935307688074,0.059976879660901705,,1.0,22,10,957,8,22,732
4FAY5WSGSI,inicialization,0.4220419800767785,0.034665397314716184,,0.0,18,3,1249,4,18,1160
9OEN1U2P55,inicialization,0.6410278151585316,0.018926944261849175,,1.0,7,6,495,8,7,87
3JL4M258GY,inicialization,0.4150894066897046,0.13091703122756904,,1.0,6,4,814,3,6,57
ZBYEOE5O9S,inicialization,0.4019368122077698,0.10480464824595206,,0.0,20,23,148,6,14,148
THLXTEVS2I,inicialization,0.4574333160083549,0.0823189851228929,,1.0,14,36,190,7,14,190
0FFM3TDAOU,inicialization,0.44802321341875406,0.10600599919909937,,1.0,17,16,632,2,17,494
O3ORLO4FRJ,inicialization,0.4783088600671118,0.08725283526380608,,1.0,24,34,523,7,23,315
7G7LMRJZTD,inicialization,0.44257840246482927,0.12018042931296324,,0.0,25,22,1072,2,23,410
LOGQGJXJW7,inicialization,0.4155757040396222,0.12041465497049512,,0.0,24,28,210,6,20,210
1GUH7HIDEQ,inicialization,0.5447553709057247,0.03298048371376113,,1.0,3,32,1382,7,3,8
5W5GSHEFNT,inicialization,0.41073454450623903,0.07595711403767252,,0.0,15,13,505,3,15,483
ZPID7W82Z4,inicialization,0.384529853480471,0.0793722752378146,,1.0,10,5,1291,4,10,279
SS08KR3OWQ,inicialization,0.39629188936396087,0.1326548344931281,,0.0,13,37,818,3,13,222
1YX17HEKA7,inicialization,0.5010188452464008,0.08679949528148645,,1.0,6,26,661,2,6,47
TXEIKB4XM3,crossover,0.41696871540893343,0.1328512818188,,0.0,23,19,432,6,23,429
KHELIUGLBT,mutation,0.40174261212342655,0.1127532092692915,,0.0,21,25,350,5,20,340
VV0KNWFYPX,crossover,0.3816623191236016,0.07300284848622224,,1.0,13,26,1242,4,13,289
AOWTGW8BBX,crossover,0.39248308285577804,0.07518643606772901,,0.0,13,16,1206,4,13,359
NDUEGTB1LH,mutation,0.42930016274340976,0.08033940053343006,,1.0,18,24,920,6,18,371
208FJ2UJQL,crossover,0.40778495427022976,0.1104487310258328,,0.0,17,22,855,5,17,364
ALPVR1WPJO,crossover,0.5449692742501564,0.06108756261758505,,1.0,13,13,688,8,13,340
OEX3CDISRK,mutation,0.5196538048816722,0.014899774085575468,,0.0,11,12,618,8,11,278
57AWER84K0,mutation,0.40449875756535025,0.060626666968893295,,1.0,26,11,1398,,23,693
0G2KJCIDGN,crossover,0.4361964308866896,0.027139953608208478,,0.0,14,9,1440,7,14,543
JK7LG5JMLB,crossover,0.40243462228623716,0.01394020445633204,,1.0,23,20,852,4,23,460
X6ZLR9H58J,crossover,0.41024473551015583,0.07850337360503512,,0.0,22,20,850,4,22,416
SGG9S7P0BJ,crossover,0.4080988769245324,0.05371323223851732,,0.0,24,17,823,4,22,480
O5HK2ESLVC,crossover,0.41690610068751155,0.06190357458576057,,0.0,24,14,812,3,24,539
PX9BZGR4RA,mutation,0.4162177819988804,0.10749446547438252,,1.0,10,24,1346,6,10,161
L54XTPGQ79,crossover,0.37397020795533253,0.12423782215472493,,1.0,6,13,1327,5,6,55
VNCRJGSVXC,crossover,0.49471103681970174,0.061148007948561026,,1.0,8,22,879,7,8,106
CW1GA91VA6,mutation,0.3683948170803073,0.10844647943725394,,1.0,7,30,856,5,7,69
DWHF3SAC46,crossover,0.4058043525505505,0.09750587453060422,,1.0,12,29,1191,6,12,219
2AJ5G4YO22,crossover,0.40121396750353766,0.10456286692204819,,0.0,8,22,1100,5,8,113
O06HE6RN70,crossover,0.3995073770343792,0.03591963793246744,,1.0,19,15,1182,4,19,540
9V0NWY8IS1,mutation,0.3809417029031543,0.08738128159212999,,0.0,10,13,930,3,10,247
VGYS8NJAYS,mutation,0.4115254787272987,0.08359589273976017,,0.0,18,26,664,5,18,324
72EPW17PJZ,crossover,0.4094049376247234,0.08709416626999417,,0.0,18,29,641,5,18,299
DCPP71BZBK,mutation,0.43260521429028953,0.0825229881149368,,1.0,20,26,901,6,20,367
L81QPOCDZ7,crossover,0.3603052407066001,0.09803477117664394,,0.0,10,26,615,4,10,175
YY4992JRS2,crossover,0.4302585956628645,0.031469350439362,,0.0,24,7,1440,,23,876
VXO54SELLL,crossover,0.42288483118202824,0.054098571223489045,,0.0,26,6,797,3,25,797
M9GIH72PEI,mutation,0.402777223192604,0.052980332600433694,,1.0,8,23,697,6,8,104
2VLSQQHY7P,crossover,0.3581522551015288,0.14318743341569012,,0.0,7,15,647,4,7,86
HL9MR39SDF,mutation,0.45038327962669344,0.0438606432894349,,1.0,17,21,359,7,17,359
3MGS4FZ6Z4,crossover,0.4481655351504904,0.03650142424311112,,0.0,14,13,346,7,14,346
