seed,id,creation_mode,error_val,dem_fp_val,error_tst,dem_fp_tst,actual_depth,actual_leaves,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight
108,X6VXKEQWRV,mutation,0.3350457315690968,0.07258604318114598,0.3662517724518688,0.05802330214413001,15,151,0.0,15,21,151,5
108,7DYDT978YI,crossover,0.3763276449363828,0.004529817406329295,0.3717175746766831,0.08043224120039758,16,270,1.0,16,28,270,5
108,F4ZJBFL0JR,crossover,0.3350457315690968,0.07258604318114598,0.3662517724518688,0.05802330214413001,15,151,0.0,15,21,151,5
108,P1BWJC41RX,mutation,0.3459926615939515,0.038627979016515934,0.37041433509590105,0.08403133223288131,14,102,0.0,14,21,102,5
108,VM06NXW452,crossover,0.35729559457175275,0.035141109260441145,0.37896932082415447,0.0639385965296356,16,185,1.0,16,24,185,5
108,Y0DLZ6X06I,mutation,0.35771042066964454,0.03293846608863496,0.3793840325092517,0.061105735339833905,16,188,1.0,16,24,188,5
108,UF69UQLB01,crossover,0.36324880961970585,0.027062156566678597,0.3713356177795367,0.11752214404245351,16,330,1.0,16,24,330,5
108,IMDR4NOBWT,crossover,0.34224473785397136,0.044364191092915756,0.36378568334529127,0.07321216685421053,15,84,0.0,15,29,84,5
108,ETWTHSOJ80,crossover,0.34079964948709496,0.06065441073457761,0.36511547647705633,0.07476214036455026,14,98,0.0,14,29,98,5
108,K5SRFMB6ED,crossover,0.3399164288616845,0.0655189053719587,0.36272111433890053,0.06317236668695353,14,131,0.0,14,29,131,5
108,UQL3RXKI2R,crossover,0.3732133152171194,0.005448233993866847,0.3747398551353054,0.07991558336361765,15,259,1.0,15,28,259,5
108,MDL7ZOJGFQ,crossover,0.33593905888522024,0.06772154854376489,0.3626918394196662,0.05828163106251996,15,151,0.0,15,20,151,5
108,UW6FF5PFV7,crossover,0.34259142863073755,0.04216154792110957,0.36554171655432244,0.07166657180011468,14,83,0.0,14,29,83,5
108,T232BBKI4D,crossover,0.3685392259826208,0.01118444607026664,0.3773651717473284,0.10670297866378273,16,345,1.0,16,24,345,5
108,QDT5S5Q0Q6,crossover,0.365688797028606,0.012056163509285345,0.37120109756656494,0.11417262501587191,16,325,1.0,16,24,325,5
108,KPMKRKA5N8,crossover,0.3702193008256809,0.006366650581404398,0.38176144938006595,0.0943382182310161,16,293,1.0,16,24,293,5
108,ANR1570N1Z,crossover,0.369130758453454,0.007650877165673031,0.3749756223659625,0.10824857371787858,16,348,1.0,16,24,348,5
108,IEGYA042KH,crossover,0.34224473785397136,0.044364191092915756,0.36378568334529127,0.07321216685421053,15,84,0.0,15,29,84,5
108,LYTLC6C4AR,mutation,0.34079964948709496,0.06065441073457761,0.36511547647705633,0.07476214036455026,14,98,0.0,14,29,98,5
108,NAGKC787MA,crossover,0.36868923779816065,0.009900219485998063,0.38133107094254803,0.08841416693302273,16,292,1.0,16,24,292,5
108,BJHDM3QCMR,mutation,0.34259142863073755,0.04216154792110957,0.36554171655432244,0.07166657180011468,14,83,0.0,14,29,83,5
108,5FJUTN56V0,mutation,0.33536215361654975,0.07038340000933979,0.36607124087813225,0.05931056827983591,15,149,0.0,15,21,149,5
108,ETOMCV1XNS,crossover,0.3641696361179422,0.021325944490278803,0.3720314280450143,0.11314368779855599,16,322,1.0,16,24,322,5
108,VYOP8UJXL5,crossover,0.3404872983424494,0.0628570539063838,0.36342802402476526,0.0763077354186461,15,99,0.0,15,29,99,5
108,7SVP08LKNG,crossover,0.3404872983424494,0.0628570539063838,0.36342802402476526,0.0763077354186461,15,99,0.0,15,29,99,5
108,FGX5P9XIB8,mutation,0.36384754147790244,0.023528587662084988,0.37024742282566925,0.10696130758217265,16,330,1.0,16,24,330,5
108,J3SGM23G17,crossover,0.3702193008256809,0.006366650581404398,0.3824841130409954,0.08995976198711858,16,293,1.0,16,24,293,5
108,73HOHR144Q,crossover,0.33593905888522024,0.06772154854376489,0.3626918394196662,0.05828163106251996,15,151,0.0,15,20,151,5
108,95HC0HK0AK,crossover,0.3635723317458479,0.024859513394872412,0.37139101682258535,0.1085069026362685,16,322,1.0,16,24,322,5
108,424G8O1TM5,crossover,0.36536593137120665,0.01425880668109153,0.3708886469571836,0.11159809274446014,16,322,1.0,16,24,322,5
108,GS8K2TCX9M,crossover,0.33563230837014635,0.06992419171557107,0.36289191151115463,0.05699436492681409,15,153,0.0,15,20,153,5
108,7P6WT72ZOM,crossover,0.3635723317458479,0.024859513394872412,0.37024742282566925,0.10696130758217265,16,322,1.0,16,24,322,5
108,Y531PWYK5K,crossover,0.36536593137120665,0.01425880668109153,0.37069294999652236,0.11288535888016607,16,322,1.0,16,24,322,5
108,BX2N18PA5C,crossover,0.3647675021306269,0.01779237558568514,0.3713356177795367,0.11752214404245351,16,322,1.0,16,24,322,5
108,0CLFY5Y9BD,crossover,0.3647675021306269,0.01779237558568514,0.3720314280450143,0.11314368779855599,16,322,1.0,16,24,322,5
108,1K5U1KOD7V,crossover,0.36389948119488114,0.022656870223066228,0.37120109756656494,0.11417262501587191,16,325,1.0,16,24,325,5
108,0VMGBR92F2,crossover,0.36449536003180916,0.01912330131847262,0.37120109756656494,0.11417262501587191,16,325,1.0,16,24,325,5
108,WG3X621B48,mutation,0.36444683737967576,0.019995018757491323,0.3708886469571836,0.11159809274446014,16,330,1.0,16,24,330,5
108,0H1UOE52E5,crossover,0.3650917981171936,0.015589732413878954,0.3719017093745859,0.10979416877197437,16,325,1.0,16,24,325,5
108,MWACJDDCZQ,crossover,0.3650466989221304,0.016461449852897714,0.3708886469571836,0.11159809274446014,16,330,1.0,16,24,330,5
108,4DVAXSWVRG,mutation,0.365688797028606,0.012056163509285345,0.3718363650776926,0.11880941017815941,16,325,1.0,16,24,325,5
