id,creation_mode,error,dem_fp,complexity,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
SN3OZU247T,inicialization,0.37668888473613504,0.12312312312312312,101,0.0,,2,,,15,101
220ANCNGTV,inicialization,0.43622694753814284,0.015015015015015065,97,1.0,15,2,101,,15,97
SGQKKM3EXB,inicialization,0.507263975178178,0.10210210210210213,43,1.0,10,16,87,8,10,43
T9WVJJWYX4,inicialization,0.4336865990643616,0.072072072072072,31,1.0,9,31,70,4,9,31
99LBKE12KH,inicialization,0.47737452327038,0.009009009009009028,11,0.0,4,32,12,2,4,11
75ARSDQWIP,inicialization,0.41527766841166414,0.03453453453453459,8,1.0,5,31,8,3,5,8
6456VEMSOI,inicialization,0.4703591022971503,0.10060060060060061,33,1.0,8,17,85,6,8,33
VHZWEC1843,inicialization,0.4596272267147453,0.012012012012011963,22,0.0,7,35,41,4,7,22
5U6IT8NV89,inicialization,0.5165062215847718,0.1561561561561562,12,0.0,4,27,100,4,4,12
GLYD6Y7KJY,inicialization,0.40335868292246213,0.07057057057057059,24,0.0,12,16,24,4,11,24
ARM41ITXDE,inicialization,0.4693276682185259,0.12762762762762764,68,1.0,11,4,99,8,11,68
1LF4A6K77L,inicialization,0.4606401100294064,0.04654654654654655,13,0.0,4,17,73,2,4,13
C91L7F36RR,inicialization,0.7690993591462231,1.0,7,1.0,3,32,7,8,3,7
N4C2A8PKEJ,inicialization,0.4606401100294064,0.04654654654654655,13,0.0,4,10,38,3,4,13
3AKTETV5WZ,inicialization,0.46714249980312483,0.07057057057057059,33,1.0,15,31,78,3,10,33
KQNQ6DGRU7,inicialization,0.7690993591462231,1.0,8,0.0,3,19,100,8,3,8
WT7AHDE9KX,inicialization,0.47061727481929116,0.048048048048048075,27,0.0,7,16,62,1,7,27
OWSTG001FR,inicialization,0.39788479471328975,0.042042042042042094,27,0.0,14,39,55,6,9,27
9VAXHE2OEI,inicialization,0.41586244936763117,0.04354354354354362,30,1.0,13,38,65,4,12,30
B76Z7C4PEK,inicialization,0.45659990457792865,0.018018018018017945,28,0.0,8,25,69,3,8,28
44V5RF9IYO,inicialization,0.4375621854074322,0.040540540540540515,28,1.0,11,13,28,4,9,28
MOB08OADVV,inicialization,0.45358935469608996,0.06156156156156156,30,0.0,6,8,63,2,6,30
10K1ELIVTV,inicialization,0.41586244936763117,0.04354354354354362,29,1.0,12,40,56,4,12,29
01QXM8WGVN,inicialization,0.41527766841166414,0.03453453453453459,12,1.0,5,38,38,4,5,12
Q0AV5GR0DL,inicialization,0.3564027955422875,0.09759759759759767,56,0.0,11,9,60,6,11,56
OUZUC0V66G,inicialization,0.5349538274711509,0.13063063063063066,32,0.0,7,19,88,8,7,32
OH3E9JSJZ5,inicialization,0.46420028022318016,0.02102102102102099,26,1.0,14,9,26,1,12,26
55XHT179T8,inicialization,0.39550555516647923,0.0960960960960961,30,0.0,13,31,97,5,9,30
UWHDTS3QW1,inicialization,0.48754407688330015,0.21171171171171174,13,1.0,8,4,13,6,7,13
ADXITP68KI,inicialization,0.44885628145079925,0.09909909909909914,21,1.0,15,36,21,5,9,21
53ZIRVFF03,inicialization,0.4545910249156794,0.04354354354354362,30,1.0,11,37,92,3,10,30
OVYIW0FORB,inicialization,0.3628069071356902,0.06756756756756754,53,0.0,10,13,89,5,10,53
EZPFOIU1NW,inicialization,0.46165489905620527,0.12762762762762764,31,1.0,14,37,63,6,12,31
9RSM08ZJJ9,inicialization,0.4009577021268462,0.06756756756756754,33,0.0,9,26,44,7,9,33
YF5Z50IVP7,inicialization,0.49846442225056253,0.09009009009009017,17,0.0,6,31,50,2,6,17
VREAFNKYBO,inicialization,0.49196476997958094,0.10210210210210213,36,1.0,14,19,36,9,12,36
GM3ZAKAVY7,inicialization,0.46714249980312483,0.07057057057057059,33,1.0,12,29,44,3,10,33
C7XTWTOQ65,inicialization,0.4852815673253338,0.10060060060060061,46,1.0,13,9,46,6,12,46
ORB478ZNGD,inicialization,0.45988026946956406,0.016516516516516533,38,1.0,11,20,56,5,11,38
8CADVDCPBX,inicialization,0.4447787137620448,0.048048048048048075,35,1.0,9,21,83,3,9,35
OHIU10YS2E,inicialization,0.4340488078644067,0.016516516516516533,19,1.0,6,29,64,5,6,19
KB21OG1U40,inicialization,0.4257758064394478,0.14714714714714716,9,1.0,7,36,9,2,7,9
D57313J838,inicialization,0.3557658857333288,0.09909909909909909,30,0.0,10,26,30,6,10,30
C92PFT830Q,inicialization,0.7354377866549971,0.025525525525525533,13,0.0,4,10,94,8,4,13
91QJIG13AO,inicialization,0.4130608143465778,0.013513513513513487,35,0.0,14,20,35,4,13,35
CQDW34HL2E,inicialization,0.564714249933993,0.21471471471471473,4,0.0,9,5,4,4,3,4
3HTQ9YBTCU,inicialization,0.43441124862661096,0.0645645645645645,32,0.0,13,31,78,3,11,32
T5WSDR82Q7,inicialization,0.44490183634615943,0.07807807807807798,13,0.0,4,2,15,1,4,13
0OLYSQC2FC,inicialization,0.5143902649614784,0.0750750750750751,21,0.0,5,15,84,6,5,21
Z9Z46M4RD0,inicialization,0.49412204184794983,0.0645645645645645,19,0.0,7,36,19,2,7,19
TCMZX4TCP7,crossover,0.4878109115398276,0.10060060060060061,47,1.0,13,19,66,6,13,47
XB5ZP3SQ4B,mutation,0.3588501443586477,0.15315315315315314,48,0.0,11,17,56,6,11,48
S0XEWXULAU,crossover,0.3844129887489076,0.06906906906906907,29,0.0,9,32,36,5,9,29
E1UUNVGVNS,crossover,0.42720600590447266,0.09759759759759762,29,0.0,8,29,35,5,8,29
H85AMPGQJA,crossover,0.42684812146212336,0.013513513513513487,22,1.0,11,7,22,4,9,22
MXSDZFR1Q9,crossover,0.4130608143465778,0.018018018018017945,17,1.0,11,6,17,3,7,17
9BYKVX6UM9,crossover,0.4827645917645742,0.10060060060060061,36,1.0,9,21,62,6,9,36
6SMOSBZG0Z,crossover,0.4212701583078061,0.09759759759759762,36,0.0,8,17,62,5,8,36
9S2HKBGSF2,crossover,0.39856630619969624,0.0960960960960961,33,0.0,9,26,58,5,9,33
APH1C4SR7B,crossover,0.45886880841409905,0.07207207207207211,31,0.0,9,25,41,4,9,31
7B7I78X7R8,crossover,0.39550555516647923,0.0960960960960961,30,0.0,9,30,99,5,9,30
CLE28GFS18,mutation,0.45886880841409905,0.07207207207207211,30,0.0,9,28,98,4,9,30
V1DX1B6M40,crossover,0.5508038622180476,0.24174174174174176,11,1.0,4,35,24,6,4,11
KXWE24FD5T,mutation,0.5508038622180476,0.24174174174174176,11,1.0,4,35,21,6,4,11
BKP54UHB4T,crossover,0.5036703408482857,0.12912912912912916,47,1.0,11,14,85,7,11,47
FDQNA7HDA8,crossover,0.5006497728541126,0.10060060060060061,53,1.0,11,10,70,6,11,53
018L0T3Z7G,mutation,0.4615279458411534,0.07207207207207211,29,1.0,8,24,79,5,8,29
QDYWJXEFEX,mutation,0.42720600590447266,0.09759759759759762,35,0.0,8,18,81,5,8,35
2VD2QXWC3L,mutation,0.4348948645776999,0.04354354354354362,35,1.0,11,28,39,4,11,35
79OA4ISESF,crossover,0.48263245856322723,0.016516516516516533,21,0.0,10,17,21,4,9,21
XD67Q1D46S,crossover,0.4200902797299353,0.03453453453453459,32,1.0,14,15,32,3,10,32
4HTDJ4GART,mutation,0.4606401100294064,0.03603603603603611,29,0.0,14,14,29,2,10,29
CJDFLHGSXZ,crossover,0.7690993591462231,1.0,8,1.0,3,29,77,8,3,8
8LGLVJ0AB9,crossover,0.7690993591462231,1.0,8,0.0,3,22,30,8,3,8
K9FF6EZB2S,crossover,0.44465561847481294,0.012012012012011963,41,1.0,12,18,66,,12,41
D6CDR63KQW,mutation,0.43199934535480045,0.007507507507507505,36,1.0,8,15,40,3,8,36
MJ3X7PEOSQ,mutation,0.5143902649614784,0.0750750750750751,19,0.0,5,24,82,6,5,19
ERLZD8ZYMS,mutation,0.43659078949437646,0.013513513513513487,19,0.0,5,17,62,4,5,19
TI7VCHBB3U,crossover,0.49778345034459637,0.03453453453453459,19,0.0,6,25,37,2,6,19
