seed,id,creation_mode,error_val,dem_fp_val,error_tst,dem_fp_tst,actual_depth,actual_leaves,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight
102,PS1L69SKK2,crossover,0.390564333956831,6.251953735536553e-05,0.40271089931445425,0.021552918650643682,12,262,1.0,12,24,554,3
102,BJC4T2LIAY,crossover,0.3782926518171006,6.251953735542104e-05,0.40002714991677657,0.009800216662887662,10,235,0.0,10,18,290,3
102,TNHIJLS0LQ,mutation,0.3748812867152521,0.0006408252578930518,0.39788483917900475,0.007255687400801181,10,236,0.0,10,18,286,3
102,15CE4O4268,mutation,0.37378815787959785,0.003985620506408216,0.4004459531308049,0.009523089713551536,11,269,0.0,11,18,269,3
102,9LHBNV0TVY,crossover,0.3724441674792588,0.011355110972178784,0.40124290162212783,0.006499886629884322,10,236,0.0,10,18,297,3
102,Z7W6S98H0O,crossover,0.37140258031850115,0.014699906220693948,0.3929547729910543,0.011866072103393521,11,283,0.0,11,18,299,3
102,TBQWDO3IAG,mutation,0.3603152043183946,0.02463269771803689,0.3776224510469791,0.003174363237850475,15,235,0.0,15,35,677,4
102,D1BRN42TKT,crossover,0.35673035373016393,0.042263207252266344,0.3755102058232006,0.0011085077973446156,13,222,0.0,13,35,304,4
102,TMBYPIX1MX,crossover,0.3555705964200988,0.04502969678024388,0.3729230321082536,0.01759756128284584,12,210,0.0,12,35,265,4
102,FA1XNJGSPW,crossover,0.3426483904923753,0.07221788058768364,0.3718986694268168,0.06449499911823242,11,190,0.0,11,35,273,4
102,EATX6VQ39A,mutation,0.34208401573498226,0.15046108158799623,0.3380860663792007,0.11505807069256546,7,89,0.0,7,23,224,5
102,69JR2NIQLB,mutation,0.32174641172524765,0.1519224757736793,0.3493846612994027,0.1069835991232711,5,31,0.0,5,15,220,4
