id,creation_mode,error,dem_fp,complexity,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
ZZO5MI5ATO,inicialization,0.46302695989208886,0.1939393939393939,598,0.0,,2,,,24,598
V5KLEZ7Z4A,inicialization,0.5394416073834336,0.004617604617604576,585,1.0,24,2,598,,24,585
S3CY2TLI86,inicialization,0.8514661401899597,1.0,24,1.0,5,36,196,6,5,24
8Y0PPNX7W9,inicialization,0.8291799211780035,1.0,37,1.0,6,15,71,7,6,37
M81T8H8AI6,inicialization,0.8082436115359356,0.011832611832611837,48,0.0,7,13,448,8,7,48
VLTRWC6TVE,inicialization,0.5699897799047082,0.08946608946608947,329,1.0,16,7,387,6,16,329
6E7U1MNIK1,inicialization,0.4655236868469794,0.20230880230880233,79,1.0,8,15,209,4,8,79
XBCRG123PO,inicialization,0.51529758720811,0.0946608946608947,371,0.0,24,7,380,3,24,371
TNT9B0K5ZT,inicialization,0.546950891809068,0.17691197691197694,123,0.0,20,39,565,5,19,123
98CS56HZ4U,inicialization,0.6253407138904894,0.04733044733044735,206,1.0,19,7,206,8,18,206
7U7GN3T6OP,inicialization,0.8088881726486262,1.0,23,1.0,12,11,23,5,8,23
8ZJRMICNN3,inicialization,0.7423867131848397,0.013564213564213563,147,0.0,23,37,394,9,20,147
XKXL79PHNZ,inicialization,0.5552299226555155,0.10966810966810969,223,1.0,21,17,223,5,19,223
U1XWL9YTJ9,inicialization,0.7035310066579188,0.04386724386724387,205,0.0,17,19,430,9,17,205
08CNSVQT51,inicialization,0.4047358451570373,0.2562770562770563,77,1.0,7,3,539,3,7,77
ZI62OU9RNH,inicialization,0.5157662236543262,0.0256854256854257,297,1.0,17,9,509,4,17,297
HRVEJSNOHX,inicialization,0.8088881726486262,0.011832611832611837,54,0.0,7,4,557,8,7,54
ANMWHHZKZW,inicialization,0.5616008748411311,0.10966810966810969,443,1.0,24,5,489,6,24,443
5MI6K7OYH5,inicialization,0.7905060756597808,0.021933621933621934,15,0.0,4,3,189,6,4,15
4SP9KNDL2T,inicialization,0.7051335534948415,0.04386724386724387,68,0.0,7,6,442,6,7,68
5EYXZ3RE7A,inicialization,0.6914252883319192,0.053968253968253964,74,0.0,13,11,74,9,13,74
JZXFNPACE1,inicialization,0.34816455935528756,0.2750360750360751,49,0.0,12,36,49,2,12,49
F4QIUF49SS,inicialization,0.8508692167137428,0.008369408369408367,16,0.0,12,15,16,9,7,16
MHHAR6KY4J,inicialization,0.5811181839287958,0.1365079365079365,199,0.0,12,13,450,6,12,199
7V3YR9W7BV,inicialization,0.4329488323167764,0.1907647907647908,235,1.0,15,12,235,1,15,235
AHS0P3GC9Y,inicialization,0.6106629312846125,0.06753246753246754,107,1.0,12,40,378,5,12,107
1GEKM1L5HF,inicialization,0.5539555865928393,0.09956709956709958,131,1.0,21,39,131,5,19,131
