id,creation_mode,error,dem_fp,complexity,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
3B5KJB9SP1,inicialization,0.0,0.0,9,0.0,,2,,,7,9
BAWY22UMSP,inicialization,0.0,0.0,8,1.0,7,2,9,,7,8
FZOLTN7NWX,inicialization,0.09861218113400272,0.41666666666666663,6,1.0,6,11,7,9,4,6
M7I88DQTKC,inicialization,0.0,0.0,6,1.0,6,6,8,4,5,6
AP1FLSANLK,inicialization,0.591751709536137,0.0,4,0.0,5,33,5,3,3,4
09DJT6J6H1,inicialization,0.0,0.0,4,0.0,4,25,9,5,2,4
FBGIA43RQA,inicialization,0.1339745962155613,0.33333333333333337,4,1.0,5,28,8,8,2,4
7TMSUYBKDF,inicialization,0.1339745962155613,0.33333333333333337,3,1.0,7,32,4,4,2,3
L28L44G3YF,inicialization,0.0,0.0,4,1.0,7,17,7,3,3,4
9UCYLXOCYV,inicialization,0.591751709536137,0.0,3,0.0,6,16,3,2,2,3
T6CVRSQZWQ,inicialization,0.0,0.0,6,0.0,5,3,7,2,5,6
GHGVGKUA5V,inicialization,0.0,0.0,4,1.0,4,24,6,4,3,4
24B99JP5J8,inicialization,0.09861218113400272,0.41666666666666663,5,1.0,5,17,8,9,3,5
4EZSO9Q4BR,inicialization,0.0,0.0,4,1.0,3,7,8,5,3,4
V95AH2QWYT,inicialization,0.1339745962155613,0.33333333333333337,2,1.0,3,22,2,7,1,2
7RUC1ZLPBS,inicialization,0.591751709536137,0.0,4,0.0,6,38,5,3,3,4
BBDYS8G6ZI,inicialization,0.0,0.0,5,0.0,4,11,5,2,4,5
0IGBTMS7IU,inicialization,0.1339745962155613,0.33333333333333337,2,1.0,6,28,2,7,1,2
9MKI4KVY01,inicialization,0.5,0.0,5,0.0,6,16,6,9,4,5
VIHH03501I,inicialization,0.591751709536137,0.0,4,0.0,3,21,5,3,3,4
8IB680NFYR,inicialization,0.591751709536137,0.0,2,1.0,6,15,2,5,1,2
YNGA07NEH8,inicialization,0.591751709536137,0.0,3,0.0,3,28,3,1,2,3
YPM5WC2VN6,inicialization,0.1339745962155613,0.33333333333333337,2,0.0,5,40,5,6,1,2
WJ3NBGV5KH,inicialization,0.1339745962155613,0.33333333333333337,2,0.0,7,37,7,8,1,2
14TKFTFJBX,inicialization,0.0,0.0,3,0.0,5,32,6,5,2,3
9JM0UEIQDT,inicialization,0.0,0.0,4,0.0,6,28,7,5,2,4
OYH477EQ6N,inicialization,0.591751709536137,0.0,4,0.0,6,27,5,3,3,4
RVVL5IMWMP,inicialization,0.591751709536137,0.0,4,1.0,3,13,4,2,3,4
1REWGM55TM,inicialization,0.0,0.0,4,1.0,4,15,4,4,3,4
Q2ISCP39AH,inicialization,0.0,0.0,5,0.0,4,7,8,1,4,5
X4WX78XMSN,inicialization,0.0,0.0,5,1.0,4,14,7,1,4,5
3WWPNB0EVK,inicialization,0.591751709536137,0.0,4,1.0,7,34,8,1,3,4
8FVNU233ZI,inicialization,0.0,0.0,5,0.0,5,9,6,7,3,5
9X602IY23L,inicialization,0.1339745962155613,0.33333333333333337,3,1.0,5,32,5,7,2,3
XOYCYCU7JZ,inicialization,0.1339745962155613,0.33333333333333337,3,1.0,5,31,8,5,2,3
MRVTGHPOAW,inicialization,0.591751709536137,0.0,4,0.0,3,36,7,3,3,4
NS471TND3Y,inicialization,0.1339745962155613,0.33333333333333337,3,0.0,4,29,3,8,2,3
I5XRKKNQ71,inicialization,0.0,0.0,4,1.0,6,22,5,4,3,4
