seed,id,creation_mode,error_val,dem_fp_val,error_tst,dem_fp_tst,actual_depth,actual_leaves,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight
108,4SD06VEXUO,inicialization,0.4835004323211757,0.002762372563030038,0.49615824174942347,0.0016088384618208594,5,27,1.0,5,11,2385,7
108,7JYCEWSVVU,mutation,0.40262623566495814,0.004338701348101208,0.4090895529944186,0.00753886586606258,13,355,0.0,13,20,1264,8
108,BPP44ALM4E,crossover,0.4021092116329603,0.004593608307061188,0.40936762741256627,0.006962275437463692,13,355,0.0,13,20,1392,8
108,9YERJ3GSNZ,mutation,0.39439322355966766,0.005805737123566478,0.3991941965202418,0.009471631534961463,14,445,0.0,14,20,1140,8
108,IPCPHFO7ME,crossover,0.39160970810547524,0.006060644082526458,0.3983151078932935,0.0092794347254285,14,446,0.0,14,20,1390,8
108,LXHALFTWSZ,crossover,0.3906732500450715,0.0068253649594063985,0.3992937088693268,0.009856025154027387,14,445,0.0,14,20,1393,8
108,TSB55GPBFX,mutation,0.3604405250278897,0.0076369728675976314,0.37218768496646615,0.013106094798376905,26,831,0.0,26,31,1353,8
108,VFJD7EK539,crossover,0.35527579335173287,0.008146786785517592,0.36914722958002955,0.013753949212532961,24,847,0.0,24,29,1532,8
108,R8EARCTP0E,crossover,0.35068103528469363,0.008656600703437552,0.36379147179199567,0.01529152368879665,23,867,0.0,23,27,1432,8
108,WQ3VK8BF5D,crossover,0.3481361551256872,0.008911507662397532,0.3646215581626375,0.014138342831598882,23,859,0.0,23,28,1482,8
108,TXXS0Z9DMF,mutation,0.34716475782331113,0.009166414621357505,0.36418335985480754,0.013946146022065922,22,859,0.0,22,26,1654,8
108,V3HA39PLA6,crossover,0.345736570715545,0.009910333505472574,0.3630244931793064,0.014077876419610981,23,887,0.0,23,26,1376,8
108,IZVMDHU151,mutation,0.34560232581078065,0.012266902114406997,0.36480183592763815,0.01445147246510764,20,800,0.0,20,25,1470,8
