id,creation_mode,error,dem_fp,complexity,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
N91J4R4IUD,inicialization,0.2609239301641275,0.011492672394493031,2724,0.0,,2,,,38,2724
I7ON18DCSU,inicialization,0.26502967877226125,0.04614168525583595,2602,1.0,38,2,2724,,37,2602
IMQQ4SO0P5,inicialization,0.2319104185355929,0.03892884076565162,624,1.0,32,29,624,6,30,624
C95ME8T0K2,inicialization,0.18986551169446286,0.03187500462746029,29,0.0,5,24,1123,7,5,29
EOF0E8KDBI,inicialization,0.2970008001004967,0.011205681710408033,1213,1.0,37,7,1213,1,36,1213
0WGNC1NDFI,inicialization,0.2807931435395481,0.005489137543634781,699,1.0,17,23,2711,4,17,699
FTNGL04WJA,inicialization,0.2860001366924251,0.005446829334678771,15,0.0,4,11,2299,5,4,15
A4SGOZMHT2,inicialization,0.21538363887234957,0.03787148811015939,276,1.0,37,32,276,6,19,276
O8AHILB6M3,inicialization,0.2372636489545612,0.031210765746850888,737,1.0,19,27,1496,6,19,737
795KCM0HOH,inicialization,0.2176589931878572,0.030884992537889677,501,0.0,16,37,1534,6,16,501
BKJUG5HJZV,inicialization,0.21310689609066358,0.03605399796709052,318,0.0,25,28,318,6,25,318
IU38UXXV37,inicialization,0.18947008842115232,0.03902156625694697,738,0.0,15,7,2512,8,15,738
VR7BENHUC1,inicialization,0.248235133187938,0.022945151990477752,847,0.0,28,21,847,5,28,847
LXK2V3WME5,inicialization,0.3077252922849345,0.005626286654333845,475,0.0,15,36,606,3,15,475
O7HS71OIFF,inicialization,0.25702024030156634,0.03718221687258416,1334,1.0,25,8,1334,5,25,1334
5RAZEOLSKY,inicialization,0.3598708519785213,0.010102495161879999,812,0.0,18,19,2586,2,18,812
1DJE85JYBJ,inicialization,0.20777919091802266,0.06026910136306474,1199,0.0,20,8,1924,8,20,1199
5Q8295UJL0,inicialization,0.31050738542019773,0.011216963899462917,1246,0.0,33,17,1767,3,32,1246
URRO3RKJX2,inicialization,0.2274748490952032,0.08621143738966819,16,0.0,4,17,2338,8,4,16
6VO5BY45UP,inicialization,0.41695285274553795,0.002100955143074068,664,1.0,17,22,1137,1,17,664
9C2SZIL92L,inicialization,0.20932760850431387,0.05766855678590177,820,1.0,28,32,2403,7,28,820
QYHOH4VJFC,inicialization,0.21929030392321558,0.09604421771945348,319,0.0,13,31,668,9,13,319
NKMZE72MVE,inicialization,0.17884497462600013,0.05337638898731423,206,0.0,10,33,1731,8,10,206
WA9ADRJ5QO,inicialization,0.2823802806755199,0.0033081493719522292,768,0.0,20,29,1905,4,20,768
NCD1THNEAV,inicialization,0.2876765339625553,0.020259990995402877,306,1.0,18,12,306,4,18,306
F1FS1FZ75J,inicialization,0.36083282864446087,0.00929899176012372,767,1.0,28,37,1941,2,28,767
WF8V2W37BT,inicialization,0.19429672629651373,0.09040876428651257,29,0.0,5,23,1484,8,5,29
BEX6JUS8Q7,inicialization,0.28787527786822487,0.001585500130626638,98,1.0,8,10,335,5,8,98
4S5DT9ZF74,inicialization,0.18602195345474348,0.02642817529278163,42,0.0,6,22,2311,6,6,42
2K3LRPZWY9,inicialization,0.19125393424969583,0.04205294942864535,359,0.0,11,6,1660,7,11,359
WKS9RHG81D,inicialization,0.32279460135716376,0.009549315329780095,308,1.0,12,28,2635,3,12,308
23A4ZD27BE,inicialization,0.29826933864946603,0.0014642165982859945,881,0.0,22,6,881,3,22,881
QIG4X0L8B6,inicialization,0.21608075725046016,0.03495892049194582,296,1.0,12,25,2662,6,12,296
A8SMCNPII0,inicialization,0.22314055811904954,0.06130353707203917,1364,1.0,30,14,1451,7,30,1364
CYDYEZON5H,inicialization,0.3137387170725142,0.0021615969092443343,61,1.0,22,34,61,4,10,61
D0JSL0XI5E,inicialization,0.3656887816640384,0.00249759460203669,658,0.0,18,31,1733,2,18,658
718WZ6O0AI,inicialization,0.21553350653802095,0.06287070364545155,1130,1.0,37,20,1569,7,34,1130
SKYXE13MKS,inicialization,0.2493480386440493,0.02151055113846101,201,1.0,31,38,201,5,17,201
WQL7QQOB63,inicialization,0.2185379338082114,0.07596474174892975,1308,1.0,25,12,1852,9,25,1308
OR0M7FJE5I,inicialization,0.38255277126529597,0.006485848432956853,196,1.0,14,4,196,2,14,196
7QXY095M7Z,inicialization,0.2510868785786762,0.029308659185870223,606,0.0,27,15,606,5,26,606
TCV9E54MXN,inicialization,0.3735094186689405,0.0005623466107069763,1112,0.0,30,23,1981,1,30,1112
138GOTR7KA,inicialization,0.48282243391874735,0.0006561298072261801,49,0.0,7,34,1005,2,7,49
ZQAHVD3ZXQ,inicialization,0.49109510098522235,0.00029263177861238443,21,0.0,5,38,2496,3,5,21
9AUTC0L8N1,inicialization,0.32786834535322107,0.0051256395150209855,1242,1.0,18,3,1262,2,18,1242
XOWURK0LDH,inicialization,0.3144381529636612,0.002675994216467803,400,0.0,14,38,1874,3,14,400
WBEMKO64ZN,inicialization,0.21338450588839752,0.07310470682350312,1424,1.0,25,4,1424,8,25,1424
0P320PLW5B,inicialization,0.2212341258821341,0.06685895747637172,1581,0.0,29,11,1860,9,29,1581
SX5BZJCWMQ,inicialization,0.33867535914104596,0.0031868658396116967,716,0.0,21,35,1766,2,21,716
6GN5TS8YIZ,inicialization,0.19199048433977894,0.03171952195954697,27,1.0,5,4,2312,7,5,27
8OR26KE33Z,crossover,0.27470861244416034,0.02169459184741962,958,1.0,23,22,1033,4,23,958
YDH9MMGH3J,crossover,0.35006833772075874,0.005004355982680342,951,0.0,22,21,951,2,22,951
UYLU9VO6P8,crossover,0.3140629670524385,0.0012220021020128424,555,0.0,15,26,960,3,15,555
I3YXOD04SK,crossover,0.37182048982177773,0.008723952686729874,482,0.0,14,14,926,2,14,482
LGZGK8LA3V,mutation,0.3853891401519719,0.005740518818515117,345,0.0,13,21,1005,2,13,345
85V26YM547,crossover,0.24464958183535734,0.025243898010421262,1277,0.0,38,15,2724,,36,1277
MO3K8YXDDS,crossover,0.19818445673710827,0.05726733393763561,794,1.0,18,18,2341,7,18,794
16K23P9F8G,crossover,0.20068305186269952,0.034481190299150755,551,0.0,14,15,2245,7,14,551
R6BLFU0I2U,mutation,0.2033630736383446,0.08652910152524618,16,0.0,4,15,2320,7,4,16
P2W0PP7FR2,crossover,0.29046588576054466,0.0018322980162033264,15,0.0,4,13,2317,6,4,15
87MXCY15OW,crossover,0.20307155368949925,0.037621164540502905,246,0.0,11,25,2037,6,11,246
OREWZX3S1Y,crossover,0.2340994568240743,0.02024059973296466,135,0.0,9,23,1796,5,9,135
JVTT03CW43,mutation,0.30975892597356747,0.0015100504913216906,36,0.0,6,23,1804,4,6,36
KC31LSNLW7,mutation,0.49104017034671,3.772481965247376e-05,22,0.0,5,22,1500,3,5,22
ZH1ZUT38QF,crossover,0.33989782434378923,0.011380555640759571,1137,1.0,38,16,1137,1,34,1137
2M79GHFW3U,crossover,0.25678855863497907,0.008240581399407532,1105,0.0,17,8,2724,,17,1105
0GN7Z0ZZP6,crossover,0.19363554574537223,0.07549265265066218,497,1.0,17,26,497,8,17,497
5BXLHV63WQ,crossover,0.25743951563216005,0.023809297158404408,477,0.0,14,17,477,5,14,477
XFA33L3GZM,mutation,0.23164925129035252,0.04008456000696681,1365,0.0,23,11,2031,7,23,1365
TTOCIPRH17,mutation,0.2141827227496319,0.040646906617673784,599,0.0,19,11,599,6,19,599
OLNT5XTMOS,crossover,0.2899271666532528,0.006102959141904951,539,1.0,15,26,2690,4,15,539
X0V8O9L1SF,crossover,0.3172911395246816,0.0026714108271642667,469,1.0,14,25,2656,3,14,469
OZIS3YNZQC,crossover,0.29036172645600866,0.00034058108209600313,514,1.0,13,8,1798,4,13,514
