id,creation_mode,error,dem_fp,complexity,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
LM9VFL6SCJ,inicialization,0.40949469174823705,0.11260130531449475,1452,0.0,,2,,,26,1452
C3U3D1MH08,inicialization,0.4122884394606877,0.08776207894044802,1436,1.0,26,2,1452,,26,1436
51NI0XN36T,inicialization,0.44253923796580974,0.056001816921274705,348,1.0,17,26,924,7,17,348
VU8DD4AO9D,inicialization,0.8308348376696197,0.01853976905974324,8,1.0,3,15,1362,8,3,8
P8IIPLGBVR,inicialization,0.4546012529947481,0.14339333954911662,3,0.0,12,21,3,7,2,3
R87FS359NZ,inicialization,0.4766663404067778,0.14284348179492695,157,1.0,9,24,590,7,9,157
79LAJ2JR41,inicialization,0.5640099672835455,0.07731478161084415,16,1.0,4,30,1434,2,4,16
Q83AYSNFEW,inicialization,0.5883272181037076,0.09486241602715818,248,0.0,14,30,676,9,14,248
QKXNA2QRQ6,inicialization,0.43300930384595526,0.06836166296110352,407,1.0,18,22,721,7,18,407
Q6A50TC5KH,inicialization,0.4557095874828121,0.06909082215687679,281,0.0,24,32,862,2,17,281
AZEVT7B87S,inicialization,0.34018384431020443,0.14944177484520305,55,1.0,6,10,530,4,6,55
MOIARX8KAM,inicialization,0.50191188462411,0.004757464916684606,441,1.0,22,21,1095,1,22,441
1F5ETBV44V,inicialization,0.6208943826116081,0.027636328862750692,86,0.0,12,19,86,1,12,86
16SSMJS1HP,inicialization,0.39406849946749034,0.06193071792297211,257,1.0,19,37,802,3,19,257
SPSTTV5GQP,inicialization,0.5204651101153389,0.17114920270625641,49,1.0,21,19,49,7,12,49
HC4QY0G9UC,inicialization,0.5351983810997183,0.16107246168925865,21,0.0,17,25,21,7,6,21
VTPZSGR6YI,inicialization,0.3850466905221941,0.03839441535776611,269,0.0,15,32,1290,4,15,269
4H9U46YN7H,inicialization,0.6947956450432433,0.046761815965000356,76,1.0,7,29,613,9,7,76
BP5HJQ4G4A,inicialization,0.6075380453765731,0.07726696789308851,240,0.0,19,39,719,9,19,240
ZVS2JUS6OX,inicialization,0.5617568906431594,0.12159028425255204,79,0.0,7,24,1449,8,7,79
UUCYP8EU5L,inicialization,0.39231701860864077,0.060400678954792175,656,0.0,24,11,1285,4,21,656
OSQEW3IRZ2,inicialization,0.421120256364765,0.13215711587654488,541,0.0,24,15,1272,2,20,541
65U39HM545,inicialization,0.5431658011208321,0.13328073824380213,218,0.0,12,29,1030,8,12,218
UF9G52X7UN,inicialization,0.4184785287754731,0.08893351502546076,251,0.0,16,37,1140,3,15,251
D6XV21QQS7,inicialization,0.5640099672835455,0.07731478161084415,16,0.0,4,10,58,2,4,16
0FWIJI7HBM,inicialization,0.3857755709108853,0.03315881326352532,283,0.0,17,31,327,4,17,283
2UXX7U6VAK,inicialization,0.37921108334512166,0.05701785842358165,281,0.0,17,30,782,5,17,281
2KK4CKQQ7Y,inicialization,0.3739592456168124,0.08000430323459806,477,1.0,24,17,477,4,21,477
0DQF0LXYRW,inicialization,0.40209443661776156,0.13161921155179424,112,1.0,14,36,112,6,12,112
Y7QTFL2EFS,inicialization,0.4498927910777537,0.14795954959477872,80,0.0,7,29,975,7,7,80
8XATBYU86N,inicialization,0.5640099672835455,0.07731478161084415,16,1.0,4,24,193,2,4,16
ZDNZJ8XHCR,inicialization,0.3503392861512121,0.1492505199741806,29,1.0,5,38,1246,5,5,29
4V7QNVFZMX,inicialization,0.4337844111067053,0.09709770733223361,517,0.0,17,14,1322,7,17,517
HW3D8WB3O2,inicialization,0.4558104570963376,0.06613832508546702,279,0.0,23,33,314,2,17,279
66M6LXVCIR,inicialization,0.47969409762698356,0.1091467642066509,435,0.0,14,13,625,8,14,435
E5VOBHO5AI,inicialization,0.44465460657031997,0.15965000358602882,277,0.0,19,33,1047,7,19,277
R5YMQ5L2BY,inicialization,0.539307845046145,0.13032824117239236,216,0.0,13,34,966,8,13,216
FBCQJSZ7XR,inicialization,0.37540252665683627,0.09701403332616132,123,1.0,8,26,1203,5,8,123
HW7ZVRGP4W,inicialization,0.37483324432081877,0.1490951253914748,55,1.0,6,22,177,5,6,55
60HWAL8WWC,inicialization,0.40902446792712044,0.1024887040091802,424,0.0,14,17,1264,6,14,424
2T9GZH5XZ3,inicialization,0.5017664207543633,0.1383968060436539,8,0.0,3,5,1198,7,3,8
SKS1Q7AEH2,inicialization,0.36130204956217926,0.172476033373975,30,0.0,22,29,30,5,8,30
P34EQD09SA,inicialization,0.5223554706765813,0.1155657558153434,261,1.0,23,38,985,8,19,261
4O49VE37ID,inicialization,0.4497910108406932,0.0933204236295393,266,1.0,24,37,622,7,19,266
VHQKS5U73S,inicialization,0.40610740700070247,0.14038107533051236,56,0.0,6,10,1388,3,6,56
H7MH3L2HY3,inicialization,0.4044882801580538,0.10532166678620103,694,0.0,18,10,1024,6,18,694
QGCY5X9KT1,inicialization,0.39837460713968464,0.16988213918573236,8,0.0,3,34,668,6,3,8
Y11L41AT0W,inicialization,0.36841723872706256,0.03513112912094485,226,1.0,12,32,359,5,12,226
2NA54JFTKU,inicialization,0.40605564488851986,0.06757273661813573,236,1.0,13,34,1243,6,13,236
6H741NGZJL,inicialization,0.3777060355306312,0.05178225632934086,313,0.0,22,26,813,5,18,313
B7IJUCT6SU,crossover,0.5432667541753426,0.09112099261278062,218,1.0,11,28,872,8,11,218
MSG0RWH29P,crossover,0.45301722569970215,0.13681895335771832,182,0.0,10,25,748,7,10,182
6FL39XMO81,crossover,0.4679030047442182,0.04102416983432544,293,1.0,20,32,1118,2,20,293
ERG82ZI9S6,mutation,0.5098310342532413,0.05058691338545018,105,0.0,8,26,1117,2,8,105
XPWG7JFIDZ,crossover,0.44025334078947553,0.11709579478352339,371,0.0,16,22,668,7,16,371
YIBEXGHOEF,crossover,0.40383044226202913,0.12370604126323842,388,0.0,15,20,617,6,15,388
