seed,id,creation_mode,error_val,dem_fp_val,error_tst,dem_fp_tst,actual_depth,actual_leaves,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight
109,MTW8OLOL2S,mutation,0.3790554458701787,0.0005522464597057519,0.3663388467251141,0.058127090301003326,11,149,1.0,11,23,149,1
109,4J4E7AS5N0,mutation,0.3107073349371453,0.10591298173642069,0.309134589400337,0.11507525083612039,8,38,1.0,9,20,38,2
109,N6JE880LRV,mutation,0.3425176585656807,0.06074711056763048,0.39209572640916734,0.06222408026755853,10,60,1.0,10,26,60,3
109,KPIU0FSYUA,crossover,0.3537004170571467,0.041363259831959265,0.3349199510934451,0.1164046822742475,10,105,1.0,10,25,105,1
109,U5RFL7OK0S,crossover,0.3550382358854851,0.019297069149145973,0.3602865013635428,0.08069397993311034,11,121,1.0,11,20,121,1
109,4VK8WSEPF9,crossover,0.32433226408040594,0.08198493156088521,0.31167352851750774,0.1134030100334448,9,49,1.0,9,19,49,2
109,UPD9Q3YFC8,crossover,0.32433226408040594,0.08198493156088521,0.31137548213693367,0.10674749163879596,9,49,1.0,9,19,49,2
109,8BC1NFNZUJ,mutation,0.3517559665243769,0.0528026507830066,0.3872838708865999,0.06555183946488294,10,64,1.0,10,29,64,3
109,6MG37EHXOX,mutation,0.35995464308239034,0.01321446885724431,0.3616877373386943,0.07657190635451505,11,110,1.0,11,27,110,1
109,WB284GF5X2,crossover,0.3720210376187765,0.0006232495759536105,0.3602865013635428,0.08069397993311034,11,120,1.0,11,23,120,1
109,LDFSAT3G4D,mutation,0.3124351667048365,0.09799218965721276,0.3120181845555099,0.10754180602006688,8,46,1.0,8,20,46,2
109,7NLI4J7872,crossover,0.36106604816791976,0.0006469172813695634,0.3647679120442797,0.07321070234113713,11,117,1.0,11,24,117,1
109,5YHM5VSOM9,crossover,0.3190206150784397,0.08398879728610315,0.31227388371694054,0.11009197324414713,9,49,1.0,9,19,49,2
109,09VVR4Y5ZA,crossover,0.31601936922361284,0.09198059248155893,0.3147972304068304,0.1251086956521739,9,43,1.0,9,22,43,2
109,9BEJLWIMQ2,crossover,0.360309465366649,0.0033371464636503534,0.366023507682537,0.06986622073578597,11,122,1.0,11,21,122,1
109,C07OZDRAZS,crossover,0.31781853226301016,0.09195692477614298,0.31524463676833936,0.12678093645484947,10,43,1.0,10,25,43,2
109,CPDH6XLO31,crossover,0.34787689025418644,0.05676304682261056,0.3879975765791679,0.0688963210702341,10,65,1.0,10,27,65,3
109,OV6I7EORAA,crossover,0.34635737803546096,0.05678671452802651,0.38978549282557373,0.06474080267558528,10,61,1.0,10,28,61,3
109,IBU0UYCCLD,crossover,0.37654874824223106,0.0005995818705376577,0.3663851096481615,0.069005016722408,11,131,1.0,11,21,131,1
109,DCSPZOOYRO,crossover,0.3190206150784397,0.08398879728610315,0.31167352851750774,0.1134030100334448,9,49,1.0,9,20,49,2
109,E9KPV7UBWC,crossover,0.32433226408040594,0.08198493156088521,0.31137548213693367,0.10674749163879596,9,49,1.0,9,19,49,2
109,UWTAN32MDE,crossover,0.32433226408040594,0.08198493156088521,0.31137548213693367,0.10674749163879596,9,49,1.0,9,20,49,2
109,LL1K8U7V5H,crossover,0.32433226408040594,0.08198493156088521,0.31256456639457075,0.11674749163879597,9,49,1.0,9,19,49,2
109,I75A2DGMU0,crossover,0.32433226408040594,0.08198493156088521,0.31227388371694054,0.11009197324414713,9,49,1.0,9,19,49,2
109,U76E5LFTSP,crossover,0.32433226408040594,0.08198493156088521,0.31227388371694054,0.11009197324414713,9,49,1.0,9,20,49,2
109,5Y1MYBTDZE,crossover,0.32433226408040594,0.08198493156088521,0.31167352851750774,0.1134030100334448,9,49,1.0,9,20,49,2
109,YHY8UNJ0F8,crossover,0.32433226408040594,0.08198493156088521,0.31256456639457075,0.11674749163879597,9,49,1.0,9,20,49,2
109,UWREASJ7ZN,crossover,0.32433226408040594,0.08198493156088521,0.31227388371694054,0.11009197324414713,9,49,1.0,9,20,49,2
109,8OFTUT0A5Q,crossover,0.32433226408040594,0.08198493156088521,0.31227388371694054,0.11009197324414713,9,49,1.0,9,19,49,2
109,1FK2IHYGEE,crossover,0.32433226408040594,0.08198493156088521,0.31227388371694054,0.11009197324414713,9,49,1.0,9,19,49,2
109,WJPJ9IHQQB,crossover,0.32433226408040594,0.08198493156088521,0.31227388371694054,0.11009197324414713,9,49,1.0,9,20,49,2
109,2KBD38FC7F,crossover,0.32433226408040594,0.08198493156088521,0.31227388371694054,0.11009197324414713,9,49,1.0,9,19,49,2
109,DU66QG6BC9,crossover,0.32433226408040594,0.08198493156088521,0.31256456639457075,0.11674749163879597,9,49,1.0,9,20,49,2
109,7N8XOH02BS,crossover,0.32433226408040594,0.08198493156088521,0.31167352851750774,0.1134030100334448,9,49,1.0,9,20,49,2
109,A8O1D0F09T,crossover,0.32433226408040594,0.08198493156088521,0.31167352851750774,0.1134030100334448,9,49,1.0,9,20,49,2
109,S4IC3OKC1K,crossover,0.32433226408040594,0.08198493156088521,0.31256456639457075,0.11674749163879597,9,49,1.0,9,19,49,2
109,8VPO3BFZQ1,crossover,0.32433226408040594,0.08198493156088521,0.31137548213693367,0.10674749163879596,9,49,1.0,9,20,49,2
109,NCVSYM70WA,crossover,0.32433226408040594,0.08198493156088521,0.31256456639457075,0.11674749163879597,9,49,1.0,9,19,49,2
109,F7DKJBZ7DJ,crossover,0.32433226408040594,0.08198493156088521,0.31167352851750774,0.1134030100334448,9,49,1.0,9,19,49,2
109,G12KFY259B,crossover,0.32433226408040594,0.08198493156088521,0.31137548213693367,0.10674749163879596,9,49,1.0,9,19,49,2
109,QH8B3YAIOP,crossover,0.32433226408040594,0.08198493156088521,0.31256456639457075,0.11674749163879597,9,49,1.0,9,20,49,2
109,DKZI70W32R,mutation,0.32433226408040594,0.08198493156088521,0.31137548213693367,0.10674749163879596,9,49,1.0,9,19,49,2
109,A7S81W5Q1Z,crossover,0.32433226408040594,0.08198493156088521,0.31167352851750774,0.1134030100334448,9,49,1.0,9,19,49,2
109,SP5C0I3DI9,crossover,0.32433226408040594,0.08198493156088521,0.31227388371694054,0.11009197324414713,9,49,1.0,9,19,49,2
109,O69FB7WNWE,crossover,0.32433226408040594,0.08198493156088521,0.31227388371694054,0.11009197324414713,9,49,1.0,9,20,49,2
109,1AV0O3W7B9,crossover,0.32433226408040594,0.08198493156088521,0.31256456639457075,0.11674749163879597,9,49,1.0,9,19,49,2
109,LF7MJFA35U,crossover,0.32433226408040594,0.08198493156088521,0.31137548213693367,0.10674749163879596,9,49,1.0,9,20,49,2
109,GVO4FIOTEY,crossover,0.32433226408040594,0.08198493156088521,0.31137548213693367,0.10674749163879596,9,49,1.0,9,19,49,2
109,IPGV8Q43O4,crossover,0.32433226408040594,0.08198493156088521,0.31256456639457075,0.11674749163879597,9,49,1.0,9,20,49,2
109,NQ8ABXV2SA,crossover,0.3190206150784397,0.08398879728610315,0.31227388371694054,0.11009197324414713,9,49,1.0,9,19,49,2
109,5BN663XLE4,crossover,0.3190206150784397,0.08398879728610315,0.31137548213693367,0.10674749163879596,9,49,1.0,9,20,49,2
