id,creation_mode,error,dem_fp,complexity,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
8GVEJK22EO,inicialization,0.3270478595521571,0.011363636363636354,123,0.0,,2,,,17,123
V2GQJVF99S,inicialization,0.3708471303941042,0.03977272727272729,112,1.0,17,2,123,,17,112
8U1UI8APIA,inicialization,0.6234407417151983,0.11931818181818182,37,0.0,11,34,122,9,11,37
VRJQ2AVUBL,inicialization,0.45156472578799245,0.034090909090909116,23,1.0,8,37,45,7,8,23
ZCM2IHV4G8,inicialization,0.44133250049783634,0.13636363636363635,18,0.0,5,35,87,1,5,18
Z6WQC2W54L,inicialization,0.3428082154601545,0.022727272727272707,22,0.0,15,29,22,6,11,22
IIO78ZI5AC,inicialization,0.31155368158923724,0.11363636363636365,49,1.0,9,16,101,5,9,49
YC5BQUETDY,inicialization,0.7781470081337645,0.017045454545454544,18,1.0,5,36,45,8,5,18
LLD5IEV10T,inicialization,0.3969478670960528,0.017045454545454586,12,1.0,4,40,15,1,4,12
F6SF7267MT,inicialization,0.3428082154601545,0.022727272727272707,33,0.0,15,34,91,6,11,33
55F0LQQ1I1,inicialization,0.30496552843282176,0.05681818181818177,54,0.0,14,21,109,5,13,54
99PX5ET8YX,inicialization,0.3234777966196034,0.15909090909090906,28,0.0,17,10,28,3,9,28
963K84DV48,inicialization,0.31041981370305216,0.0625,33,0.0,10,31,62,2,10,33
SRZ9NOOHVU,inicialization,0.6435125060632094,0.09659090909090909,32,0.0,12,39,82,8,11,32
SZY37YI9MO,inicialization,0.48765246170202003,0.10227272727272729,7,0.0,14,9,7,6,5,7
50IB9O6F2W,inicialization,0.364463809055692,0.15340909090909094,32,0.0,11,32,69,3,11,32
OWHC2FV2QC,inicialization,0.42865746555444806,0.15909090909090912,14,1.0,8,20,14,6,6,14
561OPDQZXZ,inicialization,0.8724224092300428,1.0,12,0.0,4,20,112,8,4,12
VGPEB9U3X5,inicialization,0.818857790672632,0.03977272727272727,13,1.0,4,28,41,8,4,13
BTZU3XTYKU,inicialization,0.3107031058148214,0.005681818181818232,41,1.0,13,24,41,3,13,41
KB60RK9PT2,inicialization,0.350480947161671,0.0,26,1.0,12,30,26,5,10,26
A66AL20GF7,inicialization,0.5041841739785495,0.022727272727272707,14,1.0,4,13,19,5,4,14
O8PCGREEG2,inicialization,0.44168221414681763,0.051136363636363646,26,0.0,9,3,26,8,9,26
EYMK4C0RWA,inicialization,0.3708471303941042,0.05681818181818177,48,0.0,14,24,120,1,14,48
64CYCNTL0V,inicialization,0.350480947161671,0.0,30,1.0,14,31,40,5,11,30
NU3QR4YGPU,inicialization,0.8724224092300428,1.0,10,0.0,4,30,64,8,4,10
LKQ5WOM78M,inicialization,0.3953306688776088,0.09090909090909088,25,0.0,5,7,51,5,5,25
Q5K05B5CKV,inicialization,0.3838121228066882,0.15340909090909088,60,1.0,8,6,67,7,8,60
IULHPJ8MEA,inicialization,0.6449765265976535,0.09659090909090909,37,0.0,17,34,109,8,11,37
PMSID64PRC,inicialization,1.0,1.0,7,0.0,3,32,8,6,3,7
