id,creation_mode,error,dem_fp,complexity,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
WGAT7VSKWK,inicialization,0.40447090495761695,0.04237746507894263,,0.0,,2,,,29,1477
JGZWK1Y35O,inicialization,0.3994982426317467,0.04970079929943255,,1.0,29,2,1477,,28,1477
LT7QDUHWLZ,inicialization,0.38411750286358015,0.030263485494990472,,1.0,26,24,932,5,21,377
6YS7H0WSQI,inicialization,0.38932857169366364,0.11053684418383031,,1.0,17,34,578,4,17,289
A9MNDLU126,inicialization,0.39301970091373895,0.06197790121654917,,1.0,20,5,939,4,20,939
TRPX0TFHG5,inicialization,0.4755737740914211,0.06945577238424754,,1.0,14,26,130,7,14,130
SNPHXL7NRR,inicialization,0.37107606588701547,0.03409256763137786,,1.0,16,28,1238,5,16,305
4AKJND2UPW,inicialization,0.45697901065263147,0.08764820522506589,,0.0,3,14,574,6,3,8
GOPQFRENCC,inicialization,0.3581768716648174,0.10163379894743169,,1.0,12,38,1008,4,12,197
2244L4ABIT,inicialization,0.44691161870849183,0.060784532568661634,,1.0,22,9,367,7,21,367
XNYC0F8226,inicialization,0.38656320709844605,0.09430187934098577,,0.0,13,38,1315,6,13,206
W38GLAG78E,inicialization,0.4111813061439574,0.11009040411411691,,1.0,15,18,1457,3,15,396
3UG56L8QNY,inicialization,0.3677188662964104,0.14359058011452905,,0.0,12,37,310,5,12,200
0Z307UUEAP,inicialization,0.38083625028983903,0.14246589455428968,,0.0,24,30,628,5,19,295
4Q1WVCE4A4,inicialization,0.4978067891585697,0.07999004095229102,,1.0,15,33,1298,8,15,263
RU1MG8QLRO,inicialization,0.396836798472573,0.05797711136104128,,0.0,19,4,840,5,19,840
ZHC3DCU34D,inicialization,0.5718094830207121,0.07034006713771823,,0.0,12,9,1064,1,12,350
932SNU88QX,inicialization,0.36616516293964096,0.09273075371103309,,1.0,28,8,644,4,23,644
UNWSG4V3YK,inicialization,0.5214341676352392,0.0524824643491848,,0.0,6,7,464,2,6,56
