seed,id,creation_mode,error_val,dem_fp_val,error_tst,dem_fp_tst,actual_depth,actual_leaves,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight
105,Z2SHW33PS2,mutation,0.2595536011531845,0.09890109890109888,0.271897202326596,0.14071996259934547,7,24,1.0,12,10,24,3
105,LR1RETOMCI,mutation,0.2976230831431508,0.0,0.35562130512920465,0.05049088359046283,10,56,1.0,10,12,56,1
105,7JDPN6MBIW,crossover,0.2595536011531845,0.09890109890109888,0.271897202326596,0.14071996259934547,7,24,1.0,12,10,24,3
105,2IW0UJPLOO,crossover,0.27278574016309,0.08669108669108666,0.34427118704900406,0.23679289387564278,11,45,1.0,11,10,45,2
105,S81XI4CG5I,mutation,0.276482024501419,0.061050061050061,0.3356384361432898,0.17554932211313695,11,43,1.0,11,14,43,2
105,GAK9YHDM0Y,crossover,0.2892135402919187,0.035409035409035394,0.3419358442762339,0.24006545114539507,11,39,1.0,11,11,39,2
105,7P9W30WK3E,crossover,0.2898254960314637,0.013431013431013383,0.34149195609373595,0.10051425899953254,9,43,1.0,9,13,43,1
105,1O5EIUDG7X,mutation,0.2849445141626512,0.04395604395604391,0.33877964316781406,0.20780738662926596,11,40,1.0,11,14,40,2
105,7WKXALDTVV,crossover,0.2849445141626512,0.04395604395604391,0.33877964316781406,0.20780738662926596,11,40,1.0,11,14,40,2
105,KPAB7WNC4E,mutation,0.2807008241713146,0.05250305250305248,0.3356384361432898,0.2150537634408602,11,43,1.0,11,14,43,2
105,1JLOMUDAI4,mutation,0.2807008241713146,0.05250305250305248,0.3356384361432898,0.17554932211313695,11,43,1.0,11,14,43,2
105,UB5B1EMLEA,mutation,0.29391875493135977,0.004884004884004867,0.34149195609373595,0.10051425899953254,9,42,1.0,9,13,42,1
105,6P063VDQIP,mutation,0.276482024501419,0.061050061050061,0.3356384361432898,0.2150537634408602,11,43,1.0,11,14,43,2
105,KWRJLL069Y,crossover,0.29391875493135977,0.004884004884004867,0.3477338793730286,0.14001870032725572,9,42,1.0,9,13,42,1
105,3AAYR3CT9U,crossover,0.2898254960314637,0.013431013431013383,0.34149195609373595,0.10051425899953254,9,43,1.0,9,13,43,1
105,IWU12SLI2Y,crossover,0.2892135402919187,0.035409035409035394,0.3419358442762339,0.24006545114539507,11,39,1.0,11,12,39,2
105,HFIGQO5G4H,mutation,0.29391875493135977,0.004884004884004867,0.3477338793730286,0.14001870032725572,9,42,1.0,9,13,42,1
