seed,id,creation_mode,error_val,dem_fp_val,error_tst,dem_fp_tst,actual_depth,actual_leaves,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight
101,NMYJA8Y83C,crossover,0.20219858471265217,0.2959401709401709,0.3572863040135166,0.2642857142857143,7,37,0.0,7,10,37,3
101,HMV09BQ3ST,crossover,0.5587991201419634,0.002136752136752143,0.5555854379906193,0.0016483516483516425,6,34,0.0,6,8,93,7
101,C1WG9GT6GD,crossover,0.20219858471265217,0.2959401709401709,0.35062588056810284,0.2642857142857143,7,37,0.0,7,10,37,3
101,SI908T9TJU,crossover,0.3453627938034425,0.004273504273504258,0.35528095219513667,0.23516483516483516,8,24,1.0,8,21,24,2
101,F7YEE4MGM4,crossover,0.3011035018869429,0.006410256410256443,0.3587385137508925,0.260989010989011,9,27,1.0,9,23,27,2
101,S01XGX4ODK,mutation,0.2666515770376985,0.09294871794871795,0.34485355265415696,0.20274725274725275,7,24,1.0,7,19,24,3
101,JKCZS5TCMD,mutation,0.20941865552603,0.22863247863247865,0.34027205314961706,0.2571428571428571,7,37,0.0,7,10,37,3
101,Q8YA2AW37F,crossover,0.20580041536627414,0.28739316239316237,0.34027205314961706,0.2571428571428571,7,34,0.0,7,10,34,3
101,38DEOF3KJ4,crossover,0.23898362815681184,0.1602564102564103,0.3294362327706438,0.17582417582417587,7,23,0.0,7,19,23,3
101,D5KZLYY7O5,mutation,0.2447557723702618,0.11965811965811965,0.35644998134875006,0.2483516483516483,7,32,1.0,7,10,32,3
101,U5S3YFMN4N,crossover,0.3453627938034425,0.004273504273504258,0.35528095219513667,0.23516483516483516,8,24,1.0,8,21,24,2
101,AMMH8AMKT1,mutation,0.2666515770376985,0.09294871794871795,0.34485355265415696,0.20274725274725275,7,24,1.0,7,18,24,3
101,8SEFYVU2J9,crossover,0.3011035018869429,0.006410256410256443,0.35350363924955575,0.260989010989011,9,27,1.0,9,23,27,2
101,L8LKAEYXTM,crossover,0.21670527499156178,0.21153846153846156,0.34027205314961706,0.2571428571428571,7,34,0.0,7,10,34,3
101,EUXSOUWP0I,crossover,0.2629571031621798,0.10149572649572647,0.350349844798173,0.21703296703296698,7,25,1.0,7,24,25,3
101,FY61F47HOU,crossover,0.2517814527714648,0.10256410256410253,0.3563385537626581,0.2769230769230769,7,36,1.0,7,10,36,3
101,BIQ48DILLP,mutation,0.2447557723702618,0.11965811965811965,0.35644998134875006,0.2483516483516483,7,32,1.0,7,10,32,3
101,7AFONP4OU0,crossover,0.23898362815681184,0.1602564102564103,0.3294362327706438,0.17582417582417587,7,23,0.0,7,18,23,3
101,AY75WA65TD,mutation,0.23522549976121587,0.16880341880341881,0.3355602310664664,0.17582417582417587,7,24,0.0,7,17,24,3
101,1FZQ51FYNB,mutation,0.2314857488519847,0.17735042735042736,0.35145469280046937,0.18296703296703298,7,19,0.0,7,18,19,3
101,DYSHN3B595,crossover,0.23522549976121587,0.16880341880341881,0.3294362327706438,0.17582417582417587,7,24,0.0,7,17,24,3
101,LU7FLMGOV4,mutation,0.2277641084359603,0.1858974358974359,0.3578444575673323,0.18296703296703298,7,20,0.0,7,17,20,3
101,2JTSYAWHM8,mutation,0.2314857488519847,0.17735042735042736,0.35145469280046937,0.18296703296703298,7,19,0.0,7,18,19,3
101,8ECW0A2CJP,crossover,0.2277641084359603,0.1858974358974359,0.35145469280046937,0.18296703296703298,7,20,0.0,7,17,20,3
101,7JF3HAHVV4,crossover,0.22406031792295888,0.19444444444444448,0.3578444575673323,0.18296703296703298,7,20,0.0,7,17,20,3
101,Z1AOA05VE8,crossover,0.22406031792295888,0.19444444444444448,0.35145469280046937,0.18296703296703298,7,20,0.0,7,17,20,3
101,5Z0WQ769KR,crossover,0.2203741229128343,0.20299145299145302,0.3430498673687632,0.25,7,35,0.0,7,9,35,3
101,8ORC81H7A9,mutation,0.2203741229128343,0.20299145299145302,0.32746060565362334,0.2571428571428571,7,35,0.0,7,9,35,3
101,55T3ER6IFM,crossover,0.21305353153587536,0.2200854700854701,0.34027205314961706,0.2571428571428571,7,34,0.0,7,10,34,3
101,KCTA7CZ7E9,crossover,0.21305353153587536,0.2200854700854701,0.34027205314961706,0.2571428571428571,7,34,0.0,7,10,34,3
101,W9HF8AB91T,crossover,0.20941865552603,0.22863247863247865,0.32746060565362334,0.2571428571428571,7,37,0.0,7,10,37,3
101,6ZX90PN773,crossover,0.20580041536627414,0.28739316239316237,0.32746060565362334,0.2571428571428571,7,34,0.0,7,10,34,3
101,XFXLO1F5OR,crossover,0.24826040486588064,0.1111111111111111,0.3562828472026648,0.2626373626373626,7,36,1.0,7,10,36,3
101,PH60K7FH63,crossover,0.24826040486588064,0.1111111111111111,0.3566171589119427,0.2912087912087912,7,36,1.0,7,9,36,3
101,HJCYLUSVEE,crossover,0.2517814527714648,0.10256410256410253,0.35328181856684016,0.2697802197802197,7,36,1.0,7,9,36,3
101,60GEERXK08,crossover,0.3453627938034425,0.004273504273504258,0.35996988022682297,0.23516483516483516,8,24,1.0,8,23,24,2
101,D23HUIB4XW,crossover,0.3453627938034425,0.004273504273504258,0.35996988022682297,0.23516483516483516,8,24,1.0,8,23,24,2
101,S3OSNWIU6I,crossover,0.3453627938034425,0.004273504273504258,0.35528095219513667,0.23516483516483516,8,24,1.0,8,23,24,2
101,LIF9SJRYA2,crossover,0.3453627938034425,0.004273504273504258,0.35062588056810284,0.23516483516483516,8,24,1.0,8,22,24,2
