id,creation_mode,error,dem_fp,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
P14TI18HQS,inicialization,0.434604447180966,0.013084112149532728,0.0,,2,,,14,116
CRUMLMJ8IP,inicialization,0.37921815878161524,0.16386292834890964,1.0,14,2,116,,14,102
XHEKE5MJ3R,inicialization,0.3542142422535959,0.2261682242990654,0.0,6,19,96,2,6,21
TZSTCZTKOO,inicialization,0.5914476139331043,0.13457943925233645,1.0,10,32,105,7,10,32
NS45962VAY,inicialization,0.45132594459369046,0.03177570093457946,1.0,13,3,104,8,13,102
H6VQAOZ8SQ,inicialization,0.5282443398524277,0.05856697819314642,0.0,10,38,44,6,10,25
6PZ10I0201,inicialization,0.6605138156725225,0.09595015576323987,1.0,6,8,75,9,6,28
ZPTUJ5FB68,inicialization,0.36536854869413604,0.18878504672897195,1.0,6,36,40,2,6,22
J2J0NDHETK,inicialization,0.4209314226383628,0.20062305295950156,1.0,8,29,84,1,8,29
LMWQUTAB3I,inicialization,0.5691077199813944,0.0866043613707165,0.0,5,9,60,6,5,23
WID622UXWJ,inicialization,0.4746845860313963,0.1838006230529595,1.0,5,17,28,4,5,20
GDCH4NRNGQ,inicialization,0.47967299822806075,0.04548286604361371,0.0,11,13,89,7,11,53
419IMOYIVD,inicialization,0.4082031201967533,0.11838006230529594,0.0,7,8,38,4,7,38
6Y1EM03406,inicialization,0.3640978182932114,0.21433021806853586,1.0,11,25,27,3,9,27
CEH8ACWH4W,inicialization,0.46950893972912,0.1264797507788162,1.0,3,17,32,4,3,8
CJZU00RG59,inicialization,0.6383717893441168,0.10529595015576323,1.0,8,34,21,7,8,21
IU23Z4CFAL,inicialization,0.4746845860313963,0.1838006230529595,1.0,5,8,35,4,5,21
068SYGR4UW,inicialization,0.7538170180413345,1.0,1.0,4,33,112,8,4,13
J5OV0IKAXF,inicialization,0.4643833031900151,0.03987538940809969,1.0,14,10,42,8,12,42
LSTGAWLVV3,inicialization,0.5653769812753067,1.0,1.0,3,34,43,6,3,8
SZGOK72IOA,inicialization,0.47967299822806075,0.04548286604361371,0.0,6,4,18,5,6,18
R1UIYI0VZV,inicialization,0.3640978182932114,0.21433021806853586,1.0,12,32,26,3,9,26
Y9CMTXJOO9,inicialization,0.5709852551872302,0.07725856697819314,0.0,6,37,81,6,6,17
DLMORT256M,inicialization,0.5547903589979968,0.07725856697819314,0.0,8,30,80,6,8,26
FR9JYW9A12,inicialization,0.7538170180413345,1.0,1.0,3,33,19,8,3,8
CNP55D03O9,inicialization,0.34723257169986055,0.2261682242990654,0.0,11,38,98,2,11,25
546G4OUBMZ,inicialization,0.37364156569378937,0.30093457943925234,1.0,10,23,71,2,10,39
HDJ52IDYJZ,inicialization,0.4443533772271201,0.06791277258566979,1.0,11,9,33,6,11,33
6XVPYMVJED,inicialization,0.44056660557150473,0.14080996884735203,1.0,11,9,60,1,11,60
Z4BNI0X870,inicialization,0.5411899015841677,0.008099688473520245,0.0,6,4,64,6,6,37
1YXYTASKLD,inicialization,0.4066312797661037,0.30093457943925234,0.0,9,13,94,2,9,45
5JM2C6IFYG,inicialization,0.4941966201024872,0.1264797507788162,0.0,5,3,82,5,5,25
7PABGYX6V6,inicialization,0.47421196747968886,0.07850467289719627,1.0,10,11,98,8,10,60
GLMO3R9GZG,inicialization,0.45953599446247195,0.01744548286604361,0.0,9,6,33,6,9,33
LIVQKM6QF1,inicialization,0.5159011321435356,0.1252336448598131,1.0,13,30,113,6,13,37
552DH4YKXK,inicialization,0.3932815294277485,0.2542056074766355,0.0,13,6,37,2,11,37
Y45RIWV0H3,inicialization,1.0,1.0,1.0,14,31,3,8,2,3
RX7DCKDVED,inicialization,0.46950893972912,0.1264797507788162,1.0,11,37,9,5,5,9
8XTWVZECZ2,inicialization,0.5691077199813944,1.0,0.0,11,36,3,6,2,3
WOK19UA1AZ,inicialization,0.7867992836443896,1.0,0.0,4,16,80,9,4,12
E3YRFHZ2FQ,inicialization,0.3734433196263768,0.030529595015576325,1.0,11,18,115,5,11,47
W3CELH7H3A,inicialization,0.4790766347065112,0.0866043613707165,0.0,8,25,43,6,8,31
5MOP0RBL1S,inicialization,0.3392901497558575,0.024299065420560734,0.0,11,8,61,3,11,61
ZX0PXX99AZ,inicialization,0.5747651944618911,0.13457943925233645,1.0,10,27,97,7,10,34
RIUU223NGL,inicialization,0.6352940469491072,1.0,0.0,4,8,28,7,4,14
Q5JGS73V7E,inicialization,0.3580720172617845,0.13021806853582557,0.0,12,29,38,2,12,33
MXLYYDD1H0,inicialization,0.47729162651068335,0.09844236760124611,1.0,13,3,8,4,5,8
K6FQTDWX79,inicialization,0.6383717893441168,1.0,0.0,4,22,75,7,4,14
ZO3B4W1IAI,inicialization,0.5137253959321428,0.01744548286604361,1.0,12,20,86,8,12,44
F8YXVT4AH9,inicialization,0.35191059965499893,0.1476635514018692,1.0,8,20,99,3,8,36
WLKSNBB68M,crossover,0.4400118871462483,0.044236760124610586,0.0,9,7,63,5,9,63
ZJ25T5OHET,crossover,0.3957428721131323,0.07975077881619938,0.0,8,5,62,4,8,59
4W2NDCMJEN,mutation,0.35344544941262235,0.08909657320872275,1.0,12,27,91,4,12,38
XCRQJ1K9H3,mutation,0.3694914880776332,0.07040498442367601,1.0,11,21,56,4,11,41
3M0DIVCZQ3,mutation,0.3871714208996564,0.02118380062305296,1.0,12,10,109,,12,69
YTPG3KMTHI,crossover,0.41793658918666743,0.06230529595015577,0.0,11,5,101,2,11,71
WVYAEYXDAA,crossover,0.47729162651068335,0.11588785046728974,1.0,10,17,95,6,10,43
NZZ1L6667K,crossover,0.4459201583355543,0.05046728971962619,0.0,9,16,93,4,9,46
YMLM0QNLRF,crossover,0.40946360486491973,0.02118380062305296,1.0,8,15,83,4,8,44
