id,creation_mode,error,dem_fp,complexity,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
4CG5ECHP3L,inicialization,0.07417990022744858,0.5,9,0.0,,2,,,7,9
TDT53DRBJI,inicialization,0.07417990022744858,0.5,9,1.0,7,2,9,,7,9
RHVDYWNQBP,inicialization,0.07417990022744858,0.5,4,1.0,4,13,4,4,2,4
E7BZCT7AXL,inicialization,0.16547703960371973,0.25,5,0.0,7,14,6,2,3,5
JQ2PEW8C2Z,inicialization,0.16547703960371973,0.25,4,0.0,6,31,6,3,3,4
PWY0S62ZOO,inicialization,0.16547703960371973,0.25,4,0.0,6,26,8,3,3,4
1KHR6X30R3,inicialization,0.17084380241115005,0.050000000000000044,2,1.0,4,36,2,8,1,2
HZMY0KG842,inicialization,0.07417990022744858,0.5,5,0.0,3,8,7,5,3,5
ZQKC7FE14T,inicialization,0.17084380241115005,0.050000000000000044,2,1.0,5,38,3,4,1,2
WVH5Z6YY87,inicialization,0.11359473957208166,0.4,4,0.0,5,2,4,8,2,4
C6R9ZPE97P,inicialization,0.16547703960371973,0.25,5,0.0,5,24,7,1,4,5
8V17E6MDEL,inicialization,0.07417990022744858,0.5,4,1.0,3,25,8,4,2,4
AXFJGRZ0YK,inicialization,0.07417990022744858,0.5,5,0.0,4,4,5,6,3,5
O6UI41DFBG,inicialization,0.16547703960371973,0.25,5,0.0,7,22,5,1,4,5
2DT5INHNCF,inicialization,0.07417990022744858,0.5,4,1.0,5,20,9,5,2,4
VA55YVIE5T,inicialization,0.09861218113400261,0.25,3,0.0,6,35,7,5,2,3
3T90DGOZ3N,inicialization,0.07417990022744858,0.5,4,0.0,6,15,7,6,2,4
XAX2UC7CMN,inicialization,0.07417990022744858,0.5,4,1.0,6,17,4,3,2,4
0SAO5D853G,inicialization,0.16547703960371973,0.25,3,1.0,5,31,7,1,2,3
7Q7ZA4LK2C,inicialization,0.07417990022744858,0.5,4,1.0,4,8,4,5,2,4
AEEYXL1QFD,inicialization,0.09861218113400261,0.25,6,1.0,6,3,7,2,5,6
HEA9IMWXFN,inicialization,0.16547703960371973,0.25,5,0.0,6,12,5,1,4,5
FG1UW24IJR,inicialization,0.15484574527148343,0.30000000000000004,4,1.0,6,25,5,9,2,4
HTWS1JOUEN,inicialization,0.07417990022744858,0.5,5,1.0,4,10,8,7,3,5
T86XJ7EH06,inicialization,0.07417990022744858,0.5,5,1.0,5,8,5,4,3,5
5SQDO1E8AH,inicialization,0.09861218113400261,0.25,3,0.0,5,32,3,4,2,3
SO6D88A4SJ,inicialization,1.0,1.0,3,1.0,6,32,4,9,2,3
UAN4NO8PI2,inicialization,0.17084380241115005,0.050000000000000044,2,1.0,4,37,3,6,1,2
724FY6YSBS,inicialization,0.11359473957208166,0.4,5,0.0,3,28,8,8,3,5
A4P30GQICW,inicialization,0.16547703960371973,0.25,3,1.0,4,33,4,2,2,3
YI9ZS9EEY9,inicialization,0.09861218113400261,0.25,4,1.0,4,13,9,2,3,4
IC7NFAYDVC,inicialization,0.1339745962155614,0.15000000000000002,4,0.0,4,32,8,8,3,4
YW0NK6IA37,inicialization,0.15484574527148343,0.30000000000000004,4,0.0,3,26,5,7,2,4
RSDAQ3LUAJ,inicialization,0.16547703960371973,0.25,3,1.0,3,38,5,2,2,3
FUK6Y1E12P,inicialization,0.16547703960371973,0.25,3,1.0,3,28,7,2,2,3
0NR6W9S6R5,inicialization,0.15484574527148343,0.30000000000000004,4,1.0,5,27,9,8,2,4
1ITFBGTZWW,inicialization,0.16547703960371973,0.25,3,1.0,7,32,7,1,2,3
9YFKTVABXN,inicialization,0.07417990022744858,0.5,4,0.0,6,26,6,5,2,4
J34WBMPXN9,inicialization,0.07417990022744858,0.5,4,0.0,5,21,5,6,2,4
3I776NU5VL,inicialization,0.15484574527148343,0.30000000000000004,4,1.0,6,29,9,8,2,4
JLJJ1NXINR,inicialization,0.09861218113400261,0.25,3,0.0,4,25,3,4,2,3
5MROOULIR2,inicialization,0.07417990022744858,0.5,4,1.0,6,27,5,5,2,4
M06CAGFQBO,inicialization,0.15484574527148343,0.30000000000000004,3,0.0,5,12,3,6,2,3
5T1DM2CHGX,inicialization,0.07417990022744858,0.5,4,1.0,6,19,7,5,2,4
0TYJ707XWZ,inicialization,0.15484574527148343,0.30000000000000004,3,1.0,6,28,3,7,2,3
U9888SBJ6V,inicialization,0.07417990022744858,0.5,4,1.0,4,28,5,3,2,4
PMEFJ8AAJE,inicialization,0.15484574527148343,0.30000000000000004,4,1.0,5,20,4,7,2,4
7T6766CT1C,inicialization,0.11359473957208166,0.4,5,0.0,3,30,5,8,3,5
F6NUUG10ZA,inicialization,0.09861218113400261,0.25,4,1.0,5,16,4,1,3,4
C93Z6ZXBUI,inicialization,0.16547703960371973,0.25,3,1.0,7,35,6,2,2,3
5NY1VKJFW4,crossover,0.17084380241115005,0.050000000000000044,3,1.0,5,32,4,7,2,3
KKI08HRTO0,crossover,0.07417990022744858,0.5,4,0.0,5,30,4,6,2,4
J43Y9A9PDV,crossover,0.09861218113400261,0.25,3,1.0,6,36,5,5,2,3
AVNQP02QLX,crossover,0.09861218113400261,0.25,3,1.0,5,36,4,3,2,3
4VOYPEAFAL,crossover,0.09861218113400261,0.25,3,1.0,5,34,5,6,2,3
H7D3HXH4N5,crossover,0.09861218113400261,0.25,3,1.0,4,33,4,3,2,3
OLSPPWD7ER,mutation,0.15484574527148343,0.30000000000000004,4,0.0,5,25,6,7,2,4
RKV5X6ETJO,crossover,0.15484574527148343,0.30000000000000004,4,0.0,4,19,5,7,2,4
0LRGD745FZ,crossover,0.17084380241115005,0.050000000000000044,3,1.0,5,31,7,7,2,3
6ETNTZ08AN,crossover,0.07417990022744858,0.5,4,1.0,4,25,4,6,2,4
17CDBRU1EV,mutation,0.07417990022744858,0.5,4,0.0,5,26,7,5,2,4
YCU5SK2Y0F,mutation,0.07417990022744858,0.5,4,0.0,4,17,7,5,2,4
GF1WBLE0K7,mutation,0.07417990022744858,0.5,4,1.0,4,28,4,5,2,4
DX6FVSS3YK,mutation,0.09861218113400261,0.25,3,1.0,4,22,3,5,2,3
6F3421FB8Z,crossover,0.07417990022744858,0.5,4,1.0,5,22,8,4,2,4
SPQ489SO7R,mutation,0.16547703960371973,0.25,5,0.0,5,17,7,3,3,5
OL520XHGM9,crossover,0.07417990022744858,0.5,4,1.0,6,30,7,5,2,4
2GVNKBTZY0,crossover,0.07417990022744858,0.5,4,0.0,6,24,7,5,2,4
HRAN6E2ML9,crossover,0.09861218113400261,0.25,3,1.0,5,31,4,4,2,3
LMJ9DTOY6S,mutation,0.09861218113400261,0.25,3,1.0,4,22,3,3,2,3
8ON7PM8QJL,mutation,0.07417990022744858,0.5,5,1.0,7,10,8,5,3,5
CVXLY1OFAY,mutation,0.07417990022744858,0.5,5,1.0,6,7,8,,3,5
