seed,id,creation_mode,error_val,dem_fp_val,error_tst,dem_fp_tst,actual_depth,actual_leaves,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight
101,ENJWBQJDF4,mutation,0.3775198779393425,0.00016460905349796606,0.38066049886120856,0.018902881426202334,12,266,0.0,12,17,266,5
101,P5ZHWMZJVB,crossover,0.3775198779393425,0.00016460905349796606,0.3795112362276095,0.021507048092868963,12,266,0.0,12,17,266,5
101,YH599ZSYUI,crossover,0.3775198779393425,0.00016460905349796606,0.3761636103652123,0.020328047263681592,12,266,0.0,12,17,266,5
101,N6SWM03OPK,mutation,0.3740063215924274,0.00039506172839509635,0.38030619076969585,0.03382825456053068,12,279,0.0,12,15,279,5
101,BJ2XP52KHW,mutation,0.37394124628484315,0.0014320987654320994,0.380139115731984,0.021986422056384736,12,268,0.0,12,16,268,5
101,5H1OC3TNMT,crossover,0.3728395103685388,0.0015473251028806367,0.3823838848217267,0.03003213101160862,12,275,0.0,12,15,275,5
101,N52G15GVR0,crossover,0.37247971328499363,0.003604938271604907,0.38137774229944255,0.027427964344941935,12,278,0.0,12,15,278,5
101,LNJ5VAS3HS,crossover,0.37225691805561134,0.00554732510288064,0.37850176278954784,0.02766117330016582,12,284,0.0,12,15,284,5
101,UBQQH93K2Z,crossover,0.3713122326724819,0.011604938271604914,0.3817226356143919,0.02956571310116085,12,274,0.0,12,15,274,5
101,GDCUBUSMDW,mutation,0.3662727909712872,0.0191769547325103,0.33600492645896074,0.0791096600331675,17,286,1.0,17,31,413,4
101,VZV7F8HFHI,crossover,0.3645568064046475,0.0208888888888889,0.34179090794917943,0.07222999585406303,17,274,1.0,17,34,488,4
101,0PB6KKJ4VY,crossover,0.36446844344068374,0.022946502057613172,0.3370703428004108,0.07342195273631841,17,277,1.0,17,33,481,4
101,JGTINAY9OH,crossover,0.3637256407417836,0.02740740740740738,0.3376636054069321,0.0760390754560531,17,282,1.0,17,32,489,4
101,LEOHY0CL61,mutation,0.3626640214126773,0.02911934156378604,0.3370703428004108,0.07342195273631841,17,274,1.0,17,34,492,4
101,KJ4H56FOO0,crossover,0.3625931944992411,0.03117695473251031,0.3370703428004108,0.07342195273631841,17,277,1.0,17,33,470,4
101,G7K83RM52Y,crossover,0.3608595255182311,0.055522633744856,0.345404108048187,0.10373911691542292,14,208,1.0,14,30,208,4
101,FQQNH4SEJ7,mutation,0.3599419828019761,0.07148971193415637,0.3552152034213678,0.06884846600331673,13,199,1.0,13,30,199,5
101,IAC0HYKO26,crossover,0.3599419828019761,0.07148971193415637,0.3596153306559199,0.06078980099502487,13,199,1.0,13,30,199,5
101,RMI8NL8HJ3,crossover,0.35745248403945207,0.07548971193415638,0.36243820698461415,0.06599813432835819,13,199,1.0,13,30,199,5
101,WK01227DDP,crossover,0.35745248403945207,0.07548971193415638,0.35564809020838306,0.06624429933665008,13,199,1.0,13,30,199,5
101,1ISBWHNF67,crossover,0.35745248403945207,0.07548971193415638,0.3596153306559199,0.06078980099502487,13,199,1.0,13,30,199,5
101,N29I19RBXP,crossover,0.3548787163250524,0.07777777777777778,0.36571143391076655,0.060077218076285244,13,216,1.0,13,28,216,5
101,BQZQ00L85J,crossover,0.35289682981748305,0.07789300411522634,0.3586690761127542,0.06979425787728025,13,212,1.0,13,30,212,5
101,HJI4KKO5R7,mutation,0.35044280679199935,0.08189300411522632,0.35486333636478107,0.07524875621890545,13,212,1.0,13,30,212,5
101,R4LAQJBJHU,crossover,0.34960428452373205,0.08783539094650206,0.3621649811359081,0.07926513266998339,13,207,1.0,13,30,207,5
101,W5TDX0GBA7,crossover,0.34960428452373205,0.08783539094650206,0.3538223187037126,0.0728777985074627,13,207,1.0,13,30,207,5
101,17BSPOS5QB,crossover,0.34960428452373205,0.08783539094650206,0.35896305879494483,0.07666096600331673,13,207,1.0,13,30,207,5
101,S6U5MGS2KZ,crossover,0.34960428452373205,0.08783539094650206,0.3565147374194064,0.07808613184079602,13,207,1.0,13,30,207,5
101,11FE3DNZUQ,mutation,0.34960428452373205,0.08783539094650206,0.35513346854560757,0.08211546434494194,13,207,1.0,13,30,207,5
101,0UEF4LAIIH,mutation,0.3479220321673486,0.09206584362139919,0.36314466411273194,0.07311100746268653,13,209,1.0,13,33,490,5
101,N9FKGHPIZV,crossover,0.3468523846146139,0.09493004115226336,0.35699189127438924,0.068395004145937,16,258,1.0,16,33,492,5
101,VQ51VEBSUS,crossover,0.345200742587795,0.10110288065843623,0.3510541173460566,0.061761504975124365,16,260,1.0,16,32,559,5
101,Q03QPSA3KR,mutation,0.33806962482670744,0.11185185185185187,0.31930429725798815,0.15460458126036486,5,29,0.0,5,31,335,4
101,FL3YOUGMJT,mutation,0.3376023764722019,0.1319670781893004,0.31382352541972836,0.13802083333333331,6,48,0.0,6,31,335,4
