id,creation_mode,error,dem_fp,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
4B974DQEM5,inicialization,0.4335784844011191,0.024922118380062308,0.0,,2,,,16,132
X12SO3R4IL,inicialization,0.33268260924804305,0.157543391188251,1.0,16,2,132,,16,116
RX5WESWVLI,inicialization,0.33024802476339554,0.037828215398308884,0.0,3,30,15,2,3,7
X29TQ521PJ,inicialization,0.43438363266256164,1.0,1.0,9,8,27,6,9,27
9NIURIW928,inicialization,0.33640028380556597,0.07966177125055629,0.0,11,11,70,4,11,70
YIKCW87EG8,inicialization,0.45513763205741586,1.0,1.0,9,22,31,8,9,31
ANG0HXOSNI,inicialization,0.7458674886337182,1.0,1.0,4,30,42,8,4,12
RGV3A168MG,inicialization,0.3099479186322238,0.13217623497997327,0.0,14,13,2,3,1,2
KCUA7K7VUH,inicialization,0.25,0.016021361815754337,1.0,13,33,72,7,13,43
CHM9X70DWU,inicialization,0.26172357254661494,0.22385402759234535,1.0,13,20,80,4,13,55
WYA0VZD6SJ,inicialization,0.23249592834956245,0.015576323987538943,1.0,9,17,112,2,9,42
RMVQ7CTKXJ,inicialization,0.42854352746687696,1.0,0.0,11,19,75,8,11,55
2HBF823FFW,inicialization,0.4304835750100501,0.24432576769025366,0.0,14,36,118,1,13,33
Q0ADVR5CDE,inicialization,0.3534949729507124,0.03159768580329328,1.0,4,17,121,4,4,11
K3SO6M6AIL,inicialization,0.3901844541174766,0.07788161993769471,1.0,8,22,111,1,8,33
OHVRTZBDBG,inicialization,0.3643613775632153,0.08233199821984868,1.0,11,15,114,6,11,57
F512K3JL16,inicialization,0.29197310550139877,0.11125945705384957,1.0,8,33,104,5,8,31
HGP75L1OTJ,inicialization,0.2917892262892353,0.03159768580329328,1.0,3,39,123,5,3,8
0W3MGW7MPZ,inicialization,0.37604253617200256,0.06453048509123276,0.0,9,8,60,7,9,60
P957TNA6CH,inicialization,0.4009556221224786,0.0792167334223409,1.0,12,8,60,6,12,60
COOLVT7RKG,inicialization,0.3023476868812087,0.07966177125055629,0.0,15,11,74,3,14,73
JZ2KUSR6LW,inicialization,0.375,1.0,0.0,10,34,90,7,10,37
E22TCOWENY,inicialization,0.30778134475682706,1.0,1.0,9,18,130,7,9,45
O85W20RMFO,inicialization,0.39253772407937404,0.12060525144637294,0.0,10,8,73,8,10,73
APAAXG5M06,inicialization,0.528411372769303,0.0008900756564307957,0.0,4,31,36,6,4,12
KEPUR9U05Z,inicialization,0.25,0.016021361815754337,1.0,15,29,107,7,14,46
577U8PHCTP,inicialization,0.3468824761193434,0.045838896306186025,0.0,4,29,41,5,4,12
O2F4TCYCV8,inicialization,0.3667214936012223,0.11125945705384957,0.0,12,8,54,5,12,54
IJKAF51P6U,inicialization,0.2745331962568285,0.0809968847352025,0.0,10,37,106,4,10,33
17JP4793GQ,inicialization,0.3924305595242631,0.06987093902981753,1.0,13,13,118,6,13,70
