seed,id,creation_mode,error_val,dem_fp_val,error_tst,dem_fp_tst,actual_depth,actual_leaves,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight
101,Y40IJGQDKM,mutation,0.32072967555447807,0.09566461404490886,0.3380372169326069,0.08439767939470144,10,35,0.0,11,22,35,2
101,VWM3Q5NIFV,crossover,0.40470629919035195,3.110032966346932e-05,0.3769146975592772,0.02482077074096134,11,119,0.0,11,27,156,1
101,99UG78ES05,crossover,0.32072967555447807,0.09566461404490886,0.3380372169326069,0.08439767939470144,10,35,0.0,10,22,35,2
101,8O325NFUD4,mutation,0.3561389301309432,0.07624245817005659,0.35116737688408994,0.06800344120177354,8,18,0.0,11,20,18,2
101,XBFTZIRWDR,mutation,0.36530521225380264,0.04660384400074641,0.35089388972718094,0.01128978889550658,13,46,0.0,13,19,46,1
101,S5YUOI89Z6,crossover,0.3322899789191669,0.08507495179448901,0.3403855081257944,0.07072110824344296,8,22,0.0,10,24,22,2
101,VFZMOODHBW,mutation,0.40016514742148557,7.77508241587288e-05,0.3954281685428267,0.025782542518694995,10,134,0.0,10,16,134,1
101,2IQV2X289J,crossover,0.3829612095302143,0.00012440131865393278,0.36252908430501873,0.005761807072110825,10,95,1.0,10,25,95,2
101,T0RRY5IJ1C,crossover,0.364108343214412,0.06711451141382097,0.35460753013203516,0.028486974168927703,10,41,0.0,10,18,41,1
101,24375B2L4R,mutation,0.36345710433856326,0.07355227965416433,0.3547686233514642,0.03057816601592661,13,44,0.0,13,19,44,1
101,DACMZE1ZCX,mutation,0.32859750751625716,0.08855818871680038,0.3379108300496698,0.07312553768777713,10,34,0.0,10,28,34,2
101,65YFFIW0OG,crossover,0.3662959475361326,0.04016607576040304,0.35091342070264997,0.013380980742505433,9,42,0.0,9,19,42,1
101,RZMIDAUJWE,crossover,0.37023832533029954,0.028767804938732322,0.35856793712982316,0.015313347892263907,9,72,0.0,9,17,72,1
101,F74O1DATF6,crossover,0.3322899789191669,0.08507495179448901,0.3403855081257944,0.07072110824344296,8,22,0.0,10,20,22,2
101,AZAJXADRBR,crossover,0.3662959475361326,0.04016607576040304,0.35091342070264997,0.013380980742505433,9,42,0.0,9,18,42,1
101,XYD57R2PDI,mutation,0.3808323783127042,0.002316974559930296,0.3565945382301343,0.010495665409304467,10,49,0.0,10,28,49,1
101,Q71XFFDB30,crossover,0.37250534289689696,0.00516265472414007,0.37038116427782586,0.020311914058191605,9,96,0.0,9,18,96,1
101,MT2PF8FC1E,mutation,0.3217895582006792,0.0951359084406295,0.3480369788607156,0.07973440981183685,9,30,0.0,11,24,30,2
101,ABDREKHK3C,crossover,0.3724472979721992,0.018955650929899814,0.3503784843539557,0.013067743145170174,9,43,0.0,9,19,43,1
101,9CU1JOANCJ,mutation,0.37023832533029954,0.028767804938732322,0.35856793712982316,0.015313347892263907,9,72,0.0,9,17,72,1
101,TCHFL536VE,crossover,0.364108343214412,0.06711451141382097,0.35460753013203516,0.028486974168927703,10,41,0.0,10,18,41,1
101,7B601T2LPP,crossover,0.3217895582006792,0.0951359084406295,0.3480369788607156,0.07973440981183685,9,30,0.0,11,22,30,2
101,AXWB5IXPZ4,mutation,0.3724690641897812,0.01174037444796916,0.37117095845624004,0.016129530364193845,9,99,0.0,9,17,99,1
101,LRK6PZZ5EE,crossover,0.3724690641897812,0.01174037444796916,0.37117095845624004,0.016129530364193845,9,99,0.0,9,17,99,1
101,KYNLJ6HO6B,crossover,0.3293981939675735,0.08588356036573988,0.349442429811306,0.07072110824344296,8,25,0.0,11,22,25,2
101,OOE9UCFCRT,crossover,0.37592495776743096,0.004354046152889257,0.36069415179771824,0.015961882072662303,9,96,0.0,9,19,96,1
101,RX1SF7YPLW,crossover,0.3752614009162635,0.0046339491198606475,0.3746076282354752,0.020647210641254743,9,101,0.0,9,16,101,1
101,1LZ3KUHCBQ,crossover,0.3822753525442698,0.001788268955650929,0.3821535142781307,0.006626519312642021,10,114,0.0,10,18,114,1
101,HVVLZJJVD7,mutation,0.37164247796851124,0.021521428127138142,0.36070604995519107,0.021754571724792116,9,70,0.0,9,18,70,1
101,95T0A2VFU2,crossover,0.3709400098653791,0.025144616532935204,0.3596361011730186,0.01853395980852801,9,71,0.0,9,17,71,1
101,H3T7YHTEPI,mutation,0.3709400098653791,0.025144616532935204,0.3596361011730186,0.01853395980852801,9,71,0.0,9,17,71,1
101,AWXZ1GAMI4,mutation,0.37164247796851124,0.021521428127138142,0.36070604995519107,0.021754571724792116,9,70,0.0,9,18,70,1
