id,creation_mode,error,dem_fp,complexity,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
PG3M6TY3RB,inicialization,0.10557280900008414,0.0,8,0.0,,2,,,4,8
QJW0E5YTG4,inicialization,0.23623738417402662,0.5,5,1.0,4,2,8,,4,5
LZBICDJ53C,inicialization,0.2583801512904337,0.25,4,1.0,3,11,4,1,3,4
0JP2V8WV44,inicialization,0.18350341907227397,0.125,5,0.0,4,38,7,9,4,5
WCZAQZ19YG,inicialization,0.27543116269052814,0.375,3,0.0,4,20,7,4,2,3
88JSBC72A2,inicialization,0.16333997346592444,0.0,4,1.0,3,12,6,7,3,4
3FY6SSZ5EJ,inicialization,0.198959010620139,0.25,5,0.0,4,10,6,3,4,5
16UJUXPAKN,inicialization,0.27543116269052814,0.375,3,1.0,3,34,7,3,2,3
U3JL99L2H4,inicialization,0.2583801512904337,0.25,4,0.0,3,2,4,3,3,4
7LEW2X17NB,inicialization,0.16333997346592444,0.0,4,0.0,4,14,4,7,3,4
XQ96XKCFM3,inicialization,0.16333997346592444,0.0,4,1.0,4,6,4,8,3,4
8FM1HGEO81,inicialization,0.27543116269052814,0.375,3,1.0,3,22,4,4,2,3
D6HUL6CMMH,inicialization,0.2254033307585166,0.0,3,1.0,4,31,6,6,2,3
KIVZAOKC54,inicialization,0.2254033307585166,0.0,4,1.0,4,15,6,9,3,4
CHED6MSETO,inicialization,0.198959010620139,0.25,5,0.0,4,5,5,4,4,5
J3SV8VMLR0,inicialization,0.16333997346592444,0.0,4,1.0,4,26,7,7,3,4
DPFWQ8V3ML,inicialization,0.3944699291805016,0.25,4,1.0,4,25,5,6,3,4
OX0N1T7HLL,inicialization,0.09170489377075253,0.25,4,0.0,4,25,4,6,2,4
M1LB5K6SGK,inicialization,0.3944699291805016,0.25,4,0.0,4,12,5,4,3,4
UI9VKP8KQN,inicialization,0.32299679961367,0.25,5,1.0,4,12,5,6,4,5
WIOV0DFH7I,inicialization,0.2254033307585166,0.0,3,1.0,4,28,8,6,2,3
XXJCCBX0B2,inicialization,0.5718255807111623,0.25,3,1.0,3,9,3,2,2,3
SPMEJCE56L,inicialization,0.3944699291805016,0.25,4,0.0,4,2,4,4,3,4
VS5TXCLMFV,inicialization,0.2583801512904337,0.25,4,1.0,3,31,4,1,3,4
25E7UWCMWS,inicialization,0.27543116269052814,0.375,3,1.0,3,22,4,4,2,3
TCLJ39I7GR,inicialization,0.2583801512904337,0.25,4,0.0,4,19,6,3,3,4
X3Y9FAPEYR,inicialization,0.27543116269052814,0.375,3,0.0,3,20,7,4,2,3
8PJTER1VYG,inicialization,0.198959010620139,0.25,5,0.0,4,11,7,3,4,5
3TEMHLOSSA,inicialization,0.3944699291805016,0.25,4,1.0,4,9,4,3,3,4
MKKEV92HNW,inicialization,0.27543116269052814,0.375,3,1.0,3,10,3,3,2,3
2172K7G3I2,inicialization,0.2254033307585166,0.0,4,1.0,3,18,6,9,3,4
WRJXMYDDFV,inicialization,0.16333997346592444,0.0,3,0.0,4,4,3,7,2,3
0BS6035KGP,inicialization,0.32299679961367,0.25,5,1.0,4,16,6,6,4,5
GNJ0GKHN9B,inicialization,0.27543116269052814,0.375,3,1.0,4,27,4,3,2,3
83W94WATKW,inicialization,0.2254033307585166,0.0,3,1.0,4,10,3,6,2,3
UJY3WP5CO2,inicialization,0.16333997346592444,0.0,5,0.0,4,29,7,8,4,5
1H2KIG55OO,inicialization,0.3944699291805016,0.25,4,1.0,4,9,4,6,3,4
4KKFYC43KL,inicialization,0.16333997346592444,0.0,3,1.0,4,23,3,7,2,3
WBFX6RLWY6,inicialization,0.16333997346592444,0.0,4,1.0,3,24,4,8,3,4
K30ZUJ8B9A,inicialization,0.3944699291805016,0.25,4,1.0,4,11,7,4,3,4
OUVLDR70O8,inicialization,0.16333997346592444,0.0,4,1.0,4,28,6,8,3,4
JABZ4Y7NMH,inicialization,0.3944699291805016,0.25,4,0.0,3,19,7,4,3,4
NY5AQ7MWJ1,inicialization,0.27543116269052814,0.375,3,1.0,4,21,6,3,2,3
M4PEIKK1NC,inicialization,0.198959010620139,0.25,5,1.0,4,8,6,3,4,5
QEU0LONLU2,inicialization,0.27543116269052814,0.375,3,1.0,4,36,5,3,2,3
PXUWO5ON25,inicialization,0.09170489377075253,0.25,5,0.0,4,15,8,6,3,5
JCD4MSVKF1,inicialization,0.5718255807111623,0.25,3,1.0,3,22,6,2,2,3
FG2Q8OTAGW,inicialization,0.16333997346592444,0.0,4,0.0,4,26,4,7,3,4
T43KX2GFR7,inicialization,0.16333997346592444,0.0,4,0.0,3,35,5,7,3,4
8U0VCO6JIH,inicialization,0.16333997346592444,0.0,3,0.0,3,33,3,7,2,3
U33VCIV6OH,mutation,0.3944699291805016,0.25,4,1.0,4,25,6,6,3,4
PZ7PMWBXUD,mutation,0.27543116269052814,0.375,3,1.0,3,23,5,5,2,3
F6F4VGRMZZ,mutation,0.16333997346592444,0.0,4,1.0,4,28,5,7,3,4
X08NVM4U48,crossover,0.16333997346592444,0.0,4,1.0,3,27,5,7,3,4
B785ENIY5V,mutation,0.3944699291805016,0.25,4,1.0,4,8,4,6,3,4
8TNGM56C4Y,mutation,0.27543116269052814,0.375,3,1.0,3,7,3,4,2,3
0YC0VHGCIU,crossover,0.09170489377075253,0.25,5,0.0,4,13,5,6,3,5
NWOGF4TWWF,mutation,0.09170489377075253,0.25,4,0.0,4,13,4,5,2,4
Z0XYBWZLZC,crossover,0.2254033307585166,0.0,3,1.0,3,23,3,6,2,3
6GAS96RS9T,crossover,0.2583801512904337,0.25,3,0.0,3,19,3,3,2,3
1W7K6KAPNT,crossover,0.16333997346592444,0.0,4,1.0,4,21,5,7,3,4
LH3BHLO5G8,crossover,0.09170489377075253,0.25,5,0.0,3,16,5,6,3,5
UUAIQU4U0G,crossover,0.16333997346592444,0.0,5,1.0,4,11,5,7,3,5
S9OO6I9MQX,crossover,0.3944699291805016,0.25,4,1.0,3,11,4,6,3,4
L9CPAS3M26,crossover,0.16333997346592444,0.0,4,1.0,4,21,5,8,3,4
V0I78MH0Z2,crossover,0.16333997346592444,0.0,4,0.0,4,19,5,7,3,4
61LJ9OEDE1,mutation,0.16333997346592444,0.0,4,1.0,4,20,6,8,3,4
3O09RWXYJ0,crossover,0.16333997346592444,0.0,5,0.0,4,14,5,8,4,5
6TVXL07BOP,mutation,0.16333997346592444,0.0,4,1.0,4,21,7,7,3,4
AKUMD4FVKD,crossover,0.16333997346592444,0.0,4,1.0,3,17,6,7,3,4
MP8DYUMUJY,crossover,0.09170489377075253,0.25,5,0.0,4,24,6,6,3,5
3952WDL857,crossover,0.09170489377075253,0.25,5,0.0,3,16,5,6,3,5
CX98H2MUQM,crossover,0.16333997346592444,0.0,4,1.0,4,20,4,8,3,4
ODB9SJVA9H,crossover,0.16333997346592444,0.0,4,0.0,4,12,4,7,3,4
BT3TB5TXVD,mutation,0.32299679961367,0.25,5,1.0,4,18,6,6,4,5
TL4SG23KZB,crossover,0.09170489377075253,0.25,5,0.0,4,16,6,6,3,5
8DXVQ99ATU,crossover,0.3944699291805016,0.25,4,1.0,4,22,5,6,3,4
BIVETX6BI0,crossover,0.3944699291805016,0.25,4,1.0,4,19,4,6,3,4
KSJZ5N2PLE,mutation,0.2254033307585166,0.0,3,1.0,4,30,7,6,2,3
QY8YLI2KTQ,mutation,0.3944699291805016,0.25,4,1.0,4,27,6,6,3,4
GBIXVSAQHW,mutation,0.27543116269052814,0.375,3,1.0,4,21,4,4,2,3
XV5KSX4LRP,mutation,0.27543116269052814,0.375,3,1.0,3,20,3,3,2,3
2FB4BAJ3Q8,mutation,0.3944699291805016,0.25,4,1.0,4,15,4,6,3,4
810V5YRBQR,mutation,0.3944699291805016,0.25,4,1.0,3,13,4,6,3,4
WTW43VQY0D,mutation,0.16333997346592444,0.0,4,1.0,3,29,5,8,3,4
RQBIPS2Z49,crossover,0.16333997346592444,0.0,4,0.0,3,22,4,8,3,4
92H2EZUX5M,crossover,0.16333997346592444,0.0,4,0.0,4,30,4,7,3,4
M6P860G2BH,crossover,0.16333997346592444,0.0,3,0.0,3,29,3,7,2,3
I3B17IYC1F,crossover,0.16333997346592444,0.0,4,1.0,4,13,5,8,3,4
Q90CWOJGNP,crossover,0.16333997346592444,0.0,4,1.0,4,12,4,7,3,4
OZOBGFH9HF,crossover,0.16333997346592444,0.0,4,1.0,4,25,6,7,3,4
RMYE691SIG,mutation,0.16333997346592444,0.0,4,1.0,4,24,5,7,3,4
TF61FCJO96,crossover,0.16333997346592444,0.0,4,1.0,4,20,5,8,3,4
G0Q6QL2UQ2,mutation,0.16333997346592444,0.0,4,1.0,4,18,4,8,3,4
VCCSL1RVD3,crossover,0.3944699291805016,0.25,4,1.0,4,13,7,5,3,4
6KUNOLRN8O,mutation,0.3944699291805016,0.25,4,0.0,4,11,5,4,3,4
T4S8IZJ7K4,crossover,0.10557280900008414,0.0,8,0.0,4,3,8,,4,8
IW5YP8VSJS,crossover,0.16333997346592444,0.0,3,0.0,4,3,3,7,2,3
5QYGB1TO3X,mutation,0.16333997346592444,0.0,4,1.0,4,27,6,8,3,4
0D5F42YAU6,crossover,0.16333997346592444,0.0,4,0.0,3,26,5,8,3,4
RNRS54GT5Z,mutation,0.16333997346592444,0.0,4,1.0,4,25,7,7,3,4
H3OVYV1BE8,mutation,0.3944699291805016,0.25,4,1.0,3,22,6,6,3,4
D92XMSKMXO,crossover,0.16333997346592444,0.0,4,1.0,4,28,6,7,3,4
FN85C9DCL4,crossover,0.3944699291805016,0.25,4,1.0,4,26,6,6,3,4
0D5IK95MZ8,crossover,0.16333997346592444,0.0,4,1.0,4,26,5,8,3,4
OQ2APAA1KA,crossover,0.16333997346592444,0.0,4,1.0,4,25,4,7,3,4
KYV015BR4U,crossover,0.16333997346592444,0.0,4,1.0,4,16,7,7,3,4
OEYVHDTDMO,mutation,0.09170489377075253,0.25,6,0.0,4,7,8,,3,6
GVVEM99FZR,crossover,0.16333997346592444,0.0,4,1.0,4,13,5,7,3,4
XL4OKKIYNC,mutation,0.16333997346592444,0.0,4,0.0,3,7,4,7,3,4
XGXDXIDONA,crossover,0.2254033307585166,0.0,3,1.0,4,30,7,6,2,3
3VGRVLP9XR,crossover,0.2254033307585166,0.0,3,1.0,4,29,7,6,2,3
6TW5TPZGRZ,mutation,0.16333997346592444,0.0,4,0.0,4,23,4,7,3,4
ZLT8OLPNGK,crossover,0.16333997346592444,0.0,3,0.0,4,11,3,7,2,3
B9P6XG77R3,crossover,0.09170489377075253,0.25,5,0.0,4,17,6,,3,5
XXTJIK2AW5,mutation,0.09170489377075253,0.25,6,0.0,4,9,8,6,3,6
NN4D3J8VLF,crossover,0.16333997346592444,0.0,4,1.0,4,22,5,7,3,4
73D6QWKMQ2,crossover,0.3944699291805016,0.25,4,1.0,4,21,5,6,3,4
FQXFT1FW72,crossover,0.16333997346592444,0.0,4,1.0,4,13,5,8,3,4
4NIXQXW0JO,mutation,0.16333997346592444,0.0,4,1.0,4,12,4,7,3,4
2VXNIUBK52,crossover,0.16333997346592444,0.0,4,1.0,4,18,5,8,3,4
1V8K940D8I,crossover,0.16333997346592444,0.0,4,0.0,4,14,5,7,3,4
WWGET5NO18,crossover,0.16333997346592444,0.0,4,1.0,4,14,5,8,3,4
WQ8JOW8R1Z,crossover,0.16333997346592444,0.0,4,0.0,4,13,4,7,3,4
HJJWMU2BAG,crossover,0.16333997346592444,0.0,4,1.0,4,23,5,7,3,4
R235ZFI2RC,crossover,0.16333997346592444,0.0,4,1.0,4,14,5,7,3,4
X422737VIK,crossover,0.16333997346592444,0.0,4,1.0,4,17,7,7,3,4
0Q2VOT47DH,mutation,0.16333997346592444,0.0,4,1.0,3,15,6,7,3,4
AZFE4TVY0F,crossover,0.16333997346592444,0.0,4,1.0,4,22,6,7,3,4
AK10TL89HG,crossover,0.16333997346592444,0.0,4,1.0,3,18,5,7,3,4
LYUQD1K8RX,crossover,0.16333997346592444,0.0,4,0.0,4,27,5,7,3,4
3BAUMPTDGU,crossover,0.16333997346592444,0.0,4,0.0,3,22,4,7,3,4
0WPCBFTJYF,crossover,0.16333997346592444,0.0,4,0.0,4,28,4,7,3,4
W71TIJSC23,mutation,0.16333997346592444,0.0,3,0.0,3,27,3,7,2,3
8BMLQT270J,crossover,0.16333997346592444,0.0,3,0.0,4,19,3,7,2,3
CH4K5A7Y6A,crossover,0.16333997346592444,0.0,3,0.0,3,17,3,7,2,3
92I6B069RG,crossover,0.16333997346592444,0.0,4,1.0,4,22,7,7,3,4
TA4QVFQOJT,mutation,0.3944699291805016,0.25,4,1.0,3,18,7,6,3,4
UKIDYYCOC9,mutation,0.09170489377075253,0.25,5,0.0,4,14,8,,3,5
IS6L4PW1AE,crossover,0.09170489377075253,0.25,4,0.0,4,13,4,6,2,4
UVESQ86YJC,crossover,0.16333997346592444,0.0,4,0.0,4,21,4,7,3,4
3HVUB0HF18,crossover,0.16333997346592444,0.0,3,0.0,3,20,3,7,2,3
UPBKIBZRZL,crossover,0.16333997346592444,0.0,4,1.0,4,24,6,7,3,4
OMT6SNG2OF,crossover,0.3944699291805016,0.25,4,1.0,3,19,6,6,3,4
TI3JXD6OPF,mutation,0.3944699291805016,0.25,4,1.0,4,20,7,6,3,4
UAJ6M4P6RQ,crossover,0.09170489377075253,0.25,5,0.0,4,14,8,,3,5
RNQB9TFD2Q,crossover,0.16333997346592444,0.0,4,1.0,4,13,5,7,3,4
59THY6WEEP,crossover,0.16333997346592444,0.0,4,0.0,3,9,4,7,3,4
K46KQH21GN,mutation,0.16333997346592444,0.0,4,1.0,4,23,5,7,3,4
D226RXFRK0,crossover,0.16333997346592444,0.0,4,0.0,4,22,4,7,3,4
RFMX4J630D,mutation,0.16333997346592444,0.0,4,1.0,4,16,5,7,3,4
5N52LMSB4M,crossover,0.16333997346592444,0.0,4,0.0,3,15,4,7,3,4
1LBYPYSNN7,crossover,0.16333997346592444,0.0,4,1.0,4,19,5,8,3,4
GGM5PMCLHQ,mutation,0.16333997346592444,0.0,4,0.0,4,17,4,7,3,4
UVHBU2X7WG,crossover,0.16333997346592444,0.0,4,1.0,4,30,6,7,3,4
HE8KC5QYIH,mutation,0.2254033307585166,0.0,4,0.0,4,30,5,6,3,4
GRUVZIF76E,mutation,0.3944699291805016,0.25,4,1.0,4,13,7,,3,4
KHO1TKPYID,mutation,0.16333997346592444,0.0,4,0.0,3,13,7,7,3,4
5IMYHMCQZ0,crossover,0.09170489377075253,0.25,5,0.0,4,13,7,,3,5
YEIK5BDW2X,mutation,0.16333997346592444,0.0,4,0.0,4,12,4,7,3,4
MG3ZVOM1O7,crossover,0.16333997346592444,0.0,3,0.0,4,19,3,7,2,3
AQVLR15GDS,crossover,0.16333997346592444,0.0,3,0.0,3,19,3,7,2,3
7IKD070KN5,crossover,0.16333997346592444,0.0,4,0.0,4,32,5,7,3,4
TO9QYAAFTO,mutation,0.16333997346592444,0.0,4,0.0,3,29,4,7,3,4
JSXRP4E6VC,crossover,0.16333997346592444,0.0,4,1.0,4,32,5,7,3,4
