seed,id,creation_mode,error_val,dem_fp_val,error_tst,dem_fp_tst,actual_depth,actual_leaves,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight
106,B22S32ZDHY,crossover,0.38062011044323174,0.00043067298320376146,0.3590002798841311,0.1034174670538307,15,571,1.0,15,9,1196,5
106,7XM8T7MIXH,crossover,0.38051116420659115,0.0011182386230553232,0.36211245160907735,0.09631800006131558,15,573,1.0,15,9,1195,5
106,RKUGI2Z9NU,crossover,0.3799203306571374,0.004676957484265332,0.3634372454552952,0.10500729217306759,15,572,1.0,15,9,1196,5
106,9PXK3L3XA8,crossover,0.37921955757151726,0.014665548428043573,0.3582608663295549,0.09674282936315026,15,575,1.0,15,9,1199,5
106,HM4ZX1YNOH,crossover,0.3699363442573297,0.014786439089995551,0.3584349969748768,0.0720457939709277,14,512,1.0,14,9,1186,5
106,03LDKKXIQD,crossover,0.36763683422075655,0.017657592311353887,0.347252100093251,0.07480061490756679,12,375,1.0,12,9,1192,5
106,I3FKDBIVLC,crossover,0.3672485669396446,0.019780734561884672,0.3478543280560351,0.07003113954985613,12,375,1.0,12,9,1193,5
106,6Q4ABYVICN,crossover,0.36468011279168944,0.028356415894099818,0.3422427083071241,0.10205976516136944,9,186,0.0,9,11,587,4
106,AYN2GQM5PQ,mutation,0.35939792940474957,0.03335071136598894,0.3421407959740723,0.10089476934396718,9,160,0.0,9,16,160,4
106,Y30O9K379D,crossover,0.3588317275179982,0.057513732423631114,0.3369631015917124,0.0993049442247303,9,147,0.0,9,22,244,4
106,PP37N2WYZY,mutation,0.35641373676543076,0.07455931575885338,0.3380368462613079,0.1198631786867081,9,135,0.0,9,29,442,4
106,SBNMAQ3NO5,crossover,0.3554552594185174,0.09576807126504522,0.3306736406610782,0.11294327871867979,9,157,1.0,9,17,309,
106,VZ690WAXOX,crossover,0.3548685094193774,0.09932679012625517,0.3312173144657796,0.10774897405913447,9,157,1.0,9,17,242,
106,2KJ0A0XU0S,crossover,0.353737690864276,0.12581695642647206,0.33559299692153244,0.14645223736132829,8,123,0.0,8,15,165,4
106,JZKUSB4YLB,crossover,0.353737690864276,0.12581695642647206,0.33559299692153244,0.14645223736132829,8,123,0.0,8,15,165,4
106,777IQEKOH1,crossover,0.353737690864276,0.12581695642647206,0.33559299692153244,0.14645223736132829,8,123,0.0,8,15,165,4
106,UVD53Z04WN,crossover,0.35262593654317165,0.13849536459868078,0.33496640342749806,0.1620351513399642,8,114,1.0,8,23,262,4
106,O5IMZW23V1,mutation,0.3519376066693505,0.14773594457163153,0.33248729874228,0.17103978066544911,8,107,1.0,8,26,371,4
106,V60QA35F2G,mutation,0.3417595231486249,0.1491715211823107,0.3336609520376692,0.1798385648653028,5,31,1.0,5,22,318,4
106,K9IXZ1UOA5,crossover,0.34036936219812985,0.15823076516233348,0.3420662589865451,0.16946309459678444,4,16,1.0,4,21,329,4
