id,creation_mode,error,dem_fp,complexity,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
J4L1BX3QO4,inicialization,0.49860741596372604,0.006608511763150915,,0.0,,2,,,24,620
JINSUTG2G3,inicialization,0.4827631716016505,0.1556965371398361,,1.0,24,2,620,,24,596
HFO8NQ0YDC,inicialization,0.5477859118448662,0.014274385408406032,,1.0,22,4,296,8,22,296
3DSSRTV13R,inicialization,0.4816519873735503,0.09912767644726406,,0.0,17,32,240,4,17,133
H2HEKGKXRB,inicialization,0.46221525157607446,0.08908273856727467,,0.0,16,8,159,3,15,159
8Z1M8XGWYJ,inicialization,0.4444390267423193,0.15596087761036215,,0.0,23,38,607,3,19,122
PNY0BOSNPU,inicialization,0.8788126304840644,1.0,,1.0,7,17,499,7,7,53
EQV87OXSAZ,inicialization,0.48801232656436055,0.12476870208828972,,1.0,22,26,524,4,22,175
4SJKHT5JCJ,inicialization,1.0,1.0,,1.0,5,10,60,7,5,24
A7364102JR,inicialization,0.9143645087961695,1.0,,0.0,4,11,103,6,4,14
7VH3PER1WB,inicialization,0.46663074833593043,0.1765794343113931,,0.0,19,15,587,2,19,253
EEE31OT32R,inicialization,0.633485908612615,0.016124768702088288,,1.0,11,6,313,7,11,166
QCAPPOVYWQ,inicialization,0.442074367788886,0.1459159397303727,,1.0,20,34,306,2,20,147
1OONZF4X9L,inicialization,0.6840869407448348,0.0005286809410520732,,1.0,12,34,39,6,11,39
9QYP0GDYUL,inicialization,0.34528249115881204,0.29553264604810997,,1.0,3,29,209,2,3,8
8ZALGZXCOK,inicialization,0.7299179808239207,0.03119217552207243,,1.0,22,38,177,8,20,142
E28F392HIZ,inicialization,0.4395108627080161,0.21279407877346024,,0.0,19,20,508,2,18,201
Z0YFD5DYON,inicialization,0.47889374966526166,0.03753634681469731,,0.0,24,3,343,4,22,343
UYKJR89ABA,inicialization,0.3952230262180517,0.1202749140893471,,0.0,7,4,613,3,7,74
JRMPKPWD9B,inicialization,0.5897817865079544,0.0317208564631245,,1.0,4,13,411,3,4,16
4GRLOC2TS3,inicialization,1.0,1.0,,1.0,8,30,5,7,3,5
S0WSKD3XNW,inicialization,0.808640581073903,1.0,,1.0,4,24,218,5,4,14
7Z54BKCQAS,inicialization,0.5897817865079544,0.0317208564631245,,1.0,4,36,116,3,4,16
ZJXHUMSC1M,inicialization,0.6627370546981515,0.0570975416336241,,1.0,22,36,162,6,20,141
U49K7Z57JI,inicialization,0.4429139854688444,0.21252973830293415,,1.0,15,11,248,2,15,248
PYODBKYMF9,inicialization,0.7903762593261913,0.025905366111551677,,1.0,10,29,69,8,10,69
5T7T0ROEF8,inicialization,0.6146782504468078,0.07269362939466031,,0.0,17,19,407,7,17,217
