id,creation_mode,error,dem_fp,complexity,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
7IFI4ZC7EK,inicialization,0.27821838301273605,0.021125375026060267,2570,0.0,,2,,,36,2570
PFE7X2YLTM,inicialization,0.2665568074351975,0.03895645762775046,2508,1.0,36,2,2570,,36,2508
L7E3854M45,inicialization,0.2494615302786518,0.04639622909829444,786,1.0,31,31,1525,5,31,786
4OJ5YA92PQ,inicialization,0.29854437433064385,0.011776474113019408,152,1.0,9,8,1408,4,9,152
GJOMEEYY3B,inicialization,0.3277010904524077,0.016696167105951676,746,1.0,28,35,2454,3,28,746
2L3NIOJEM6,inicialization,0.2590490300211682,0.03563420651872262,1073,1.0,30,19,1115,5,30,1073
OAOPT45CXZ,inicialization,0.2533885878808183,0.03412167619563078,875,1.0,23,22,1269,5,23,875
9266UTOIQI,inicialization,0.1945851263486762,0.08278255875120644,196,1.0,10,25,1324,8,10,196
8K54YWRZIT,inicialization,0.2250515960568863,0.057478223291172026,717,1.0,21,29,722,6,21,717
LAO9L39D6C,inicialization,0.39925430205328416,0.0026626332524717355,259,1.0,12,29,2055,2,12,259
Y75RMOFEQE,inicialization,0.4267009275954715,0.0013465040598771294,576,1.0,19,37,1517,1,19,576
ZNPO4Y8KM8,inicialization,0.21711547799745534,0.07435940095239013,959,0.0,26,21,2194,8,26,959
UE5XO4NC7L,inicialization,0.23918162206127325,0.029830535854079132,1198,0.0,26,15,2503,6,26,1198
TDK9KYKQ1T,inicialization,0.22179358774640245,0.047777595221757285,275,1.0,12,32,447,6,12,275
6T5I16M0CO,inicialization,0.23155800339904808,0.041240785714976025,774,0.0,18,22,971,6,18,774
HZY8CYM3V1,inicialization,0.2820591350484615,0.012988017114856976,24,1.0,5,40,2553,5,5,24
GUB6ZP6III,inicialization,0.2365785997524249,0.07074444657682144,1096,1.0,22,14,1378,6,22,1096
FZ64FJTR1W,inicialization,0.30611762669810705,0.009063791363320695,21,0.0,5,13,561,4,5,21
9SN5V8ECYF,inicialization,0.41708565095915007,0.004020527887579894,713,0.0,21,34,2380,1,21,713
OD1NQWA596,inicialization,0.25416746414808167,0.03265539851135546,712,0.0,25,20,712,5,25,712
61AUKL193W,inicialization,0.1875298120215132,0.054020320786211995,42,1.0,11,36,42,7,11,42
XR02WTLXZR,inicialization,0.19373688975415304,0.04979890457183178,209,1.0,10,15,969,7,10,209
VZIKG8WAT9,inicialization,0.32312903996858633,0.0013306262883431286,1643,0.0,23,6,2493,1,23,1643
MH7Y8JFNXL,inicialization,0.2064624605080625,0.09203205100768619,481,1.0,17,36,485,8,17,481
0P4W4GV1QS,inicialization,0.2659875503606609,0.025443783714376833,385,1.0,20,8,385,4,20,385
2LB6IP88QU,inicialization,0.23341495415673486,0.03118912082708003,669,0.0,27,39,1783,5,27,669
7VQMESSKLE,inicialization,0.2011062297419518,0.07106372785223458,296,1.0,28,18,296,8,20,296
0YMUM7K0FQ,inicialization,0.2045836129266949,0.06404161080682558,442,0.0,13,20,960,7,13,442
80MWZHQUMO,inicialization,0.32230892138017575,0.023846341830472295,708,0.0,33,39,1794,3,28,708
QA5VFKJVZ1,inicialization,0.2554079713868326,0.02848023493579177,1209,0.0,21,2,1209,5,21,1209
CNE7WXAE1L,inicialization,0.4753960973097532,0.0005208599401063108,188,0.0,11,25,621,1,11,188
1GZYXX1W5A,inicialization,0.3103985764827235,0.009407234464981262,103,0.0,8,2,2282,4,8,103
VOJ7KJCOZ6,inicialization,0.2902670159112941,0.01143303101135873,73,0.0,7,5,1574,5,7,73
7HIW2UFRYF,inicialization,0.21707039230698888,0.09653926710967953,876,1.0,32,29,2053,8,32,876
D72AVJAUFH,inicialization,0.20653244203440335,0.08393266168058622,494,1.0,18,39,918,8,18,494
R04NMVNE0C,inicialization,0.3164021736758945,0.006379067298279861,5,1.0,17,19,5,6,3,5
OF391QF67Y,inicialization,0.20763525969065477,0.05461470171189997,362,0.0,30,36,362,7,23,362
