id,creation_mode,error,dem_fp,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
WGAT7VSKWK,inicialization,0.37099111777889526,0.16727716727716727,0.0,,2,,,14,116
JGZWK1Y35O,inicialization,0.37735952635546577,0.015873015873015872,1.0,14,2,116,,14,106
LT7QDUHWLZ,inicialization,0.391723746970178,0.16239316239316237,1.0,13,24,74,5,10,44
6YS7H0WSQI,inicialization,0.39722862266582915,0.20146520146520144,1.0,9,34,47,4,9,30
A9MNDLU126,inicialization,0.3842643141878094,0.20146520146520144,1.0,10,5,74,4,10,71
TRPX0TFHG5,inicialization,0.5898038645169638,0.2039072039072039,1.0,8,26,12,7,6,12
SNPHXL7NRR,inicialization,0.45853125131998473,0.11843711843711842,1.0,8,28,98,5,8,34
4AKJND2UPW,inicialization,0.6942578523174059,0.0354090354090354,0.0,3,14,46,6,3,8
GOPQFRENCC,inicialization,0.4077799077360179,0.09768009768009767,1.0,7,38,80,4,7,23
2244L4ABIT,inicialization,0.5962135734563758,0.11355311355311354,1.0,11,9,30,7,9,30
XNYC0F8226,inicialization,0.5043668958664651,0.17948717948717946,0.0,7,38,103,6,7,20
W38GLAG78E,inicialization,0.39231968740229817,0.10378510378510375,1.0,8,18,114,3,8,41
3UG56L8QNY,inicialization,0.4522774424948339,0.1404151404151404,0.0,7,37,26,5,7,22
0Z307UUEAP,inicialization,0.42769218781842755,0.1233211233211233,0.0,12,30,50,5,10,35
4Q1WVCE4A4,inicialization,0.8043961412312697,0.0048840048840048805,1.0,8,33,102,8,8,25
RU1MG8QLRO,inicialization,0.41318842369380915,0.1929181929181929,0.0,10,4,67,5,10,67
ZHC3DCU34D,inicialization,0.4176509339042358,0.050061050061049994,0.0,7,9,84,1,7,35
932SNU88QX,inicialization,0.4024203406445611,0.17094017094017092,1.0,14,8,52,4,11,52
UNWSG4V3YK,inicialization,0.29803588183696617,0.10866910866910862,0.0,4,7,38,2,4,16
YL9YZS0MDI,inicialization,0.3559638141411213,0.1758241758241758,0.0,12,6,69,5,12,69
FSX7HFFUCM,inicialization,0.6177867656376363,0.23443223443223443,1.0,8,6,21,5,7,21
