seed,id,creation_mode,error_val,dem_fp_val,error_tst,dem_fp_tst,actual_depth,actual_leaves,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight
104,SXA3ZDR2IK,crossover,0.27985939357579737,7.65731963182914e-06,0.28175657945906296,0.018114987860180107,27,1090,0.0,27,19,2231,6
104,WBTXZ7JVD3,mutation,0.27697515723403854,5.3601237422859493e-05,0.27908573950672333,0.020893818326631813,29,1167,0.0,29,17,2086,6
104,JG09HS1C4R,crossover,0.2744714425789062,7.657319631836079e-05,0.2726465324207682,0.02024347083231634,25,1229,0.0,25,15,1917,6
104,I7P9R44XW5,crossover,0.2681700518158082,0.0001301744337412064,0.27003865801459714,0.013116144033503335,20,765,0.0,20,30,1349,6
104,32BAU69YVI,mutation,0.26800074471159185,0.0008882490772929852,0.26902030042707237,0.015647681872486927,20,766,0.0,20,30,1334,6
104,4POF0TCNKE,crossover,0.26455907888618013,0.0026877191907744707,0.26675553268940677,0.03017692663437946,32,2214,0.0,32,4,2581,
104,XTFF1QCJ94,crossover,0.2643900076261543,0.0065240363263243395,0.2713720926223496,0.013572993075806429,20,736,0.0,20,33,1249,6
104,4EKE48YUO6,crossover,0.26372987071026865,0.006569980244115356,0.2654681064734242,0.026344693806764907,33,2214,0.0,33,4,2598,
104,2P72RGFYP2,crossover,0.260707664012772,0.008323506439805811,0.26618490191793454,0.029402932826329914,32,2169,0.0,32,4,2169,
104,ZBDKMPODXK,mutation,0.25840350313214877,0.009885599644700371,0.26596043418966275,0.01656780314222217,32,2203,0.0,32,4,2590,
104,8XE1R5UTGW,mutation,0.25627592427138246,0.01507726235508522,0.2537866615039207,0.02855346659301415,32,1478,0.0,32,4,1478,
104,B1MEBPNG58,mutation,0.24740530472637579,0.017313199687581354,0.24666979528414823,0.02840252174248166,18,582,1.0,18,35,1096,5
104,V58SEEPRNY,crossover,0.24441226954705964,0.01785686938144171,0.246803637375409,0.03002036149685907,18,592,1.0,18,34,1177,5
104,3CLA2TM69V,mutation,0.24421593624604954,0.01814019020781965,0.24832126205376026,0.03002036149685907,18,581,1.0,18,35,788,5
104,SJYDBQP5OK,crossover,0.24357601005619112,0.018660887942784504,0.24772037297245564,0.02950971827910024,18,591,1.0,18,34,1189,5
104,UJC6C1XUSX,crossover,0.24325653920397128,0.01892123681026693,0.24737456532686763,0.0307943553049086,18,586,1.0,18,34,1076,5
104,71YU4TO5QZ,crossover,0.24293739595949526,0.020720706923748403,0.2469788965551002,0.029122721375075468,18,590,1.0,18,34,1313,5
104,39YMAPN2ES,crossover,0.20016002611135464,0.022765211265448643,0.19859495811711425,0.06374930950759863,22,457,0.0,22,28,457,3
104,2GCWMBKKY1,crossover,0.1997502719994929,0.023262937041517995,0.19812637641389796,0.06452330331564815,22,454,0.0,22,28,454,3
104,99HVWWGWXS,crossover,0.19934555848006597,0.02404398364396526,0.19745033947210455,0.06413630641162338,22,456,0.0,22,28,456,3
104,PLL1KVSNSJ,mutation,0.19893549215790884,0.024541709420034613,0.19711541589698334,0.06464694962938222,21,444,0.0,21,28,444,3
104,T9LA82Y106,mutation,0.1940860249103511,0.024710170451934993,0.19396596071702454,0.06065333427540048,23,360,0.0,25,28,360,3
104,5K8WXBKV4R,crossover,0.19352505496512717,0.0257285939629692,0.19326553786912282,0.06084683272741287,23,359,0.0,23,28,359,3
104,6TW6QCMO76,crossover,0.19352505496512717,0.0257285939629692,0.19448547997130905,0.05942249142504785,23,359,0.0,23,28,359,3
104,G6FANCYV73,crossover,0.19321753352591076,0.026486668606520963,0.1931627100733736,0.06246467248179029,23,360,0.0,24,28,360,3
104,BYLOJ6PZ74,crossover,0.19297152840235832,0.027030338300381318,0.1927771219396358,0.06343216474185219,23,360,0.0,23,28,360,3
104,8LMGY9HOLC,crossover,0.192102699459618,0.028806836454967316,0.1935002697868401,0.06142732808345003,23,360,0.0,23,28,360,3
104,FDJDQ2IJHD,crossover,0.1920558184984028,0.03112700430341364,0.1939408847825681,0.06246467248179029,22,359,0.0,22,28,359,3
104,0RZKRSQB4I,mutation,0.19186127802606767,0.037061427018086596,0.19632780405929817,0.06176615109900699,15,461,0.0,15,35,676,3
104,0JR8PEGSCC,mutation,0.19167003457929,0.0371303428947731,0.19443015744871406,0.06224467839112058,14,420,0.0,14,34,1242,3
104,KYYCOV4BBZ,crossover,0.18977287295787137,0.03915187527757784,0.1901486449078943,0.06336231260357386,12,313,0.0,12,34,1225,3
104,KPIE4NHXIM,crossover,0.1896692964630996,0.04043064765609446,0.18933981419479218,0.06446950914019244,12,319,0.0,12,33,1143,3
104,QOKTBKZUIM,crossover,0.1896692964630996,0.04043064765609446,0.19050695846308086,0.06420615854990173,12,319,0.0,12,33,1143,3
104,QJX27822ST,crossover,0.18942067684167596,0.0406909965235769,0.18931823572879847,0.06381916164587696,12,313,0.0,12,34,1191,3
104,XGSBBWWAZ1,crossover,0.18931705532343113,0.041969768902093516,0.19001299031820318,0.06485650604421721,12,319,0.0,12,33,1142,3
104,SIJQ2EF241,crossover,0.18781903910973152,0.04762087079038854,0.18799633580732378,0.06880194750973112,11,288,0.0,11,22,1020,3
104,YQTGUNUKJS,mutation,0.18747379745295312,0.04915999203638757,0.18807651390321822,0.0689954459617435,11,288,0.0,11,22,1003,3
104,QV88MTWHRP,crossover,0.18138997790901878,0.05204680153758978,0.19209244914055446,0.04981260357386022,11,235,1.0,11,30,1409,3
104,Y65L7MP05A,crossover,0.1811559928673624,0.052307150405072195,0.19201252555616155,0.04715741942114257,11,237,1.0,11,29,1213,3
