id,creation_mode,error,dem_fp,complexity,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
3NEHY3VH5F,inicialization,0.47780895195636863,0.053636883343982256,,0.0,,2,,,25,569
IOBCOGI7SL,inicialization,0.48975059074832084,0.09664727443925075,,1.0,25,2,569,,25,569
00OPFXMN64,inicialization,0.601562642631566,0.04479268251672999,,1.0,19,36,432,5,19,144
37M7SC4JI0,inicialization,0.741639506733649,0.03260248175673404,,1.0,23,20,199,8,21,199
FT5HGYSB94,inicialization,0.7008112597928463,0.01777247200457343,,1.0,12,33,254,7,12,117
EL2CUSA8PP,inicialization,0.6149839823500287,0.046406833238053606,,1.0,8,17,330,6,8,66
YB43VF9JCU,inicialization,0.5532604902643468,0.04876080303998387,,0.0,17,11,56,5,12,56
ZLLRX7C5WI,inicialization,0.8153449800263636,0.005582271244577463,,0.0,17,5,18,8,9,18
K01SS8U0QR,inicialization,0.5947512542340141,0.05683155664660188,,1.0,12,25,188,7,12,136
0JI328AH5B,inicialization,0.5586836035013745,0.03833607963143558,,1.0,6,25,403,4,6,39
HQA98HDIJ7,inicialization,0.5218610695279247,0.07976594814540808,,0.0,21,4,502,5,21,452
PQ1FSY4TM0,inicialization,0.7639801120038846,0.024380401519991934,,1.0,17,22,414,9,17,209
VGWS6SF43Z,inicialization,0.8149541753141302,0.0010256582708410393,,1.0,4,13,15,7,4,13
7GPUSWYVMH,inicialization,0.5820750393723804,0.0431785317954064,,0.0,17,14,259,7,17,238
RJ2UURG9ZH,inicialization,0.47006547173169855,0.08432256111914449,,0.0,25,8,418,4,21,337
7U29RCJ5K0,inicialization,0.8494429103924191,0.016006994653125738,,0.0,9,36,446,8,9,66
W1GRWHQ9CB,inicialization,0.5100705942918531,0.030282140094831364,,1.0,25,9,163,4,20,163
GXARWJM3T0,inicialization,0.8314338003397872,0.00043716582035847537,,1.0,8,13,125,8,8,70
3UFKT1PV8L,inicialization,0.590779629974485,0.05257759693311363,,0.0,20,27,423,6,20,165
QKROH248UF,inicialization,0.4579873690037225,0.07697481252311936,,0.0,18,3,306,4,18,306
VLV2AIPFYM,inicialization,0.6364731080176118,0.017923798634697518,,1.0,5,29,242,6,5,21
IBYDYE21XI,inicialization,0.6281665295973472,0.04141305444395871,,1.0,12,32,158,7,12,121
ATJHTMBF5T,inicialization,0.5112516231025812,0.06698725493492956,,0.0,15,4,419,6,15,352
TBV7RJY5L7,inicialization,0.7291566334613845,0.004556612973736425,,1.0,7,10,568,7,7,52
OW3C3DSVHJ,inicialization,0.6073460793606699,0.035982109829505324,,0.0,24,18,415,7,22,220
Z1KC5UBZPV,inicialization,0.529015671471832,0.061539496250462386,,0.0,13,26,443,5,13,141
KHGZXEW7GY,inicialization,0.5090150017142002,0.061253657060228006,,0.0,17,15,555,5,17,231
WL7L6DQY63,inicialization,0.5176991189543134,0.0810774456064835,,1.0,21,6,548,6,21,407
KEBD81GXD2,inicialization,0.4352012534601538,0.0809261189763594,,0.0,24,12,71,4,12,71
UUDI878ANV,inicialization,0.3230264408643194,0.12104449002925646,,0.0,6,27,395,2,6,41
86FR5O1W3E,inicialization,0.5762197805034729,0.05360325520395466,,1.0,13,10,475,7,13,200
80C036ZLJJ,inicialization,0.3972387431746094,0.12647543464370983,,1.0,13,6,256,2,13,256
9NJ87X0U1E,inicialization,0.6454264474597013,0.04699532568853616,,1.0,22,19,328,7,20,231
K68L556OHT,inicialization,0.43446982792981215,0.0643474459427649,,1.0,19,27,366,4,19,177
7BCVI694KI,inicialization,0.8927887465162205,1.0,,1.0,3,15,290,7,3,8
0S74R8ZNGN,inicialization,0.4678284944968353,0.09928708343141542,,0.0,22,6,166,4,18,166
O3ILHTBZ2D,inicialization,0.6287065930202183,0.04581834078757104,,1.0,8,12,413,6,8,71
