seed,id,creation_mode,error_val,dem_fp_val,error_tst,dem_fp_tst,actual_depth,actual_leaves,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight
109,8OHD0TSSOU,crossover,0.08013378899220014,0.07500000000000001,0.15147186257614298,0.375,3,4,0.0,3,23,4,1
109,XWBVV3SFER,mutation,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,4,5,4
109,TXAWGQRE7I,crossover,0.08013378899220014,0.07500000000000001,0.15147186257614298,0.375,3,4,0.0,3,23,4,1
109,1F37GDM2SP,mutation,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,3,5,4
109,9UM2P9YOJ0,crossover,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,3,5,4
109,JKLHDPBR9Q,crossover,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,3,5,4
109,4XJ0V9HRUP,crossover,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,3,5,4
109,0HLZS9DYSV,crossover,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,4,5,4
109,W3VXPRXD2T,crossover,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,3,5,4
109,8FA9GWDMJ2,crossover,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,3,5,4
109,S6SHUHL86P,crossover,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,3,5,4
109,0OC1N2XF2S,crossover,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,4,5,4
109,YABBMT54BT,crossover,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,3,5,4
109,WFZVWWBNX7,crossover,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,3,5,4
109,JTU4WCYXEW,crossover,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,3,5,4
109,KJSNBFHNIW,mutation,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,3,5,4
109,ZQEJQBPOP0,crossover,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,3,5,4
109,JC1O1XMZL3,crossover,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,3,5,4
109,NX7XCZL2EA,crossover,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,4,5,4
109,3SOMT93GFZ,crossover,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,3,5,4
109,O1DIABV32X,crossover,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,3,5,4
109,98S2BX71BE,crossover,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,3,5,4
109,74XFG4MNSD,mutation,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,3,5,4
109,A8CM1O241R,crossover,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,3,5,4
109,JLSEP6SLJ3,mutation,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,4,5,4
109,U0ZCGRGNLY,crossover,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,3,5,4
109,KU1DYSGB8X,crossover,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,4,5,4
109,3Z7ZBVACPA,crossover,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,3,5,4
109,110KJPVKC1,crossover,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,3,5,4
109,Z957I114DB,mutation,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,3,5,4
109,DGNA99DD6G,crossover,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,3,5,4
109,T05AWVFOFT,crossover,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,3,5,4
109,GNF5FQAGMT,mutation,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,4,5,4
109,ZE6JH0NX1G,mutation,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,4,5,4
109,12QR0H0KMI,crossover,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,4,5,4
109,PR6JFOHHOS,crossover,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,3,5,4
109,Y3RFUITZFV,mutation,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,4,5,4
109,RDETV6CRAM,mutation,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,3,5,4
109,YX68CUPJW1,crossover,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,3,5,4
109,985AYUTDVR,crossover,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,3,5,4
109,ZB5TDQLVA6,crossover,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,3,5,4
109,DM3UJ9GUV0,crossover,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,3,5,4
109,7V4ROSGSOT,crossover,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,3,5,4
109,B1JKJ1BJXM,crossover,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,3,5,4
109,11RBE9ZEWG,crossover,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,3,5,4
109,U1MP6U65LM,crossover,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,3,5,4
109,4ICEDYO2KK,crossover,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,3,5,4
109,U8PTYM2D4T,crossover,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,3,5,4
109,ETJPIFX4RI,mutation,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,5,5,4
109,3B3HSKGPYW,mutation,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,4,5,4
109,AHVN5EXYY1,mutation,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,3,5,4
109,9PPL7HGHGD,crossover,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,4,5,4
109,85L6JRLYIP,mutation,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,3,5,4
109,OHYEX7LUOZ,mutation,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,4,5,4
109,Z270Z9DK7W,crossover,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,3,5,4
109,NX74HKZANN,crossover,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,4,5,4
109,4LZ0YV81E4,crossover,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,3,5,4
109,CJ6U17KGZ5,crossover,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,4,5,4
109,1UU00RLUIQ,mutation,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,3,5,4
109,65G3T76HKG,mutation,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,4,5,4
109,QFBYXIP1ER,mutation,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,3,5,4
109,KZU4XH6Q6R,mutation,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,4,5,4
109,KMVDRUQ1X5,crossover,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,3,5,4
109,ZY0RELW44N,crossover,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,4,5,4
109,N9CAJ7TJC8,crossover,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,3,5,4
109,KTYRW6UQT3,crossover,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,4,5,4
109,LBENY6U2J1,crossover,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,3,5,4
109,MKWKUAVK25,crossover,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,3,5,4
109,67SNZ7F5YG,mutation,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,4,5,4
109,E1ZIZJV6QV,crossover,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,3,5,4
109,9MEK9P40Y0,mutation,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,4,5,4
109,TXMNMAZCBA,crossover,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,3,5,4
109,TJ6XXGVJJV,mutation,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,4,5,4
109,F95LI9P8BV,mutation,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,3,5,4
109,4FO05N3415,crossover,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,4,5,4
109,TM8MDRWBYL,crossover,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,3,5,4
109,U3M2GCYD3U,crossover,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,4,5,4
109,6F8EA986PA,mutation,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,4,5,4
109,OZPU49V1FE,crossover,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,4,5,4
109,RDCDRR8BHZ,mutation,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,3,5,4
109,LQY38TL2QP,crossover,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,4,5,4
109,CY6Y4XTCA3,crossover,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,4,5,4
109,VWADB2END3,crossover,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,3,5,4
109,6TF9CHMY6G,crossover,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,4,5,4
109,2YHTN5VEKN,mutation,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,3,5,4
109,FLXVT25MUD,crossover,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,4,5,4
109,P97BC1PVGS,crossover,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,4,5,4
109,9L158QBC9M,crossover,0.057190958417936644,1,0.17537887487646786,1,3,5,0.0,4,4,5,4
