id,generation,rank,creation_mode,error,dem_fp,complexity,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
4CG5ECHP3L,1,2,inicialization,0.07417990022744858,0.5,9,0.0,,2,,,7,9
TDT53DRBJI,1,2,inicialization,0.07417990022744858,0.5,9,1.0,7,2,9,,7,9
RHVDYWNQBP,1,0,inicialization,0.07417990022744858,0.5,4,1.0,4,13,4,4,2,4
E7BZCT7AXL,1,3,inicialization,0.16547703960371973,0.25,5,0.0,7,14,6,2,3,5
JQ2PEW8C2Z,1,2,inicialization,0.16547703960371973,0.25,4,0.0,6,31,6,3,3,4
PWY0S62ZOO,1,2,inicialization,0.16547703960371973,0.25,4,0.0,6,26,8,3,3,4
1KHR6X30R3,1,0,inicialization,0.17084380241115005,0.050000000000000044,2,1.0,4,36,2,8,1,2
HZMY0KG842,1,1,inicialization,0.07417990022744858,0.5,5,0.0,3,8,7,5,3,5
ZQKC7FE14T,1,0,inicialization,0.17084380241115005,0.050000000000000044,2,1.0,5,38,3,4,1,2
WVH5Z6YY87,1,2,inicialization,0.11359473957208166,0.4,4,0.0,5,2,4,8,2,4
C6R9ZPE97P,1,3,inicialization,0.16547703960371973,0.25,5,0.0,5,24,7,1,4,5
8V17E6MDEL,1,0,inicialization,0.07417990022744858,0.5,4,1.0,3,25,8,4,2,4
AXFJGRZ0YK,1,1,inicialization,0.07417990022744858,0.5,5,0.0,4,4,5,6,3,5
O6UI41DFBG,1,3,inicialization,0.16547703960371973,0.25,5,0.0,7,22,5,1,4,5
2DT5INHNCF,1,0,inicialization,0.07417990022744858,0.5,4,1.0,5,20,9,5,2,4
VA55YVIE5T,1,0,inicialization,0.09861218113400261,0.25,3,0.0,6,35,7,5,2,3
3T90DGOZ3N,1,0,inicialization,0.07417990022744858,0.5,4,0.0,6,15,7,6,2,4
XAX2UC7CMN,1,0,inicialization,0.07417990022744858,0.5,4,1.0,6,17,4,3,2,4
0SAO5D853G,1,1,inicialization,0.16547703960371973,0.25,3,1.0,5,31,7,1,2,3
7Q7ZA4LK2C,1,0,inicialization,0.07417990022744858,0.5,4,1.0,4,8,4,5,2,4
AEEYXL1QFD,1,2,inicialization,0.09861218113400261,0.25,6,1.0,6,3,7,2,5,6
HEA9IMWXFN,1,3,inicialization,0.16547703960371973,0.25,5,0.0,6,12,5,1,4,5
FG1UW24IJR,1,2,inicialization,0.15484574527148343,0.30000000000000004,4,1.0,6,25,5,9,2,4
HTWS1JOUEN,1,1,inicialization,0.07417990022744858,0.5,5,1.0,4,10,8,7,3,5
T86XJ7EH06,1,1,inicialization,0.07417990022744858,0.5,5,1.0,5,8,5,4,3,5
5SQDO1E8AH,1,0,inicialization,0.09861218113400261,0.25,3,0.0,5,32,3,4,2,3
SO6D88A4SJ,1,2,inicialization,1.0,1.0,3,1.0,6,32,4,9,2,3
UAN4NO8PI2,1,0,inicialization,0.17084380241115005,0.050000000000000044,2,1.0,4,37,3,6,1,2
724FY6YSBS,1,3,inicialization,0.11359473957208166,0.4,5,0.0,3,28,8,8,3,5
A4P30GQICW,1,1,inicialization,0.16547703960371973,0.25,3,1.0,4,33,4,2,2,3
YI9ZS9EEY9,1,1,inicialization,0.09861218113400261,0.25,4,1.0,4,13,9,2,3,4
IC7NFAYDVC,1,0,inicialization,0.1339745962155614,0.15000000000000002,4,0.0,4,32,8,8,3,4
YW0NK6IA37,1,2,inicialization,0.15484574527148343,0.30000000000000004,4,0.0,3,26,5,7,2,4
RSDAQ3LUAJ,1,1,inicialization,0.16547703960371973,0.25,3,1.0,3,38,5,2,2,3
FUK6Y1E12P,1,1,inicialization,0.16547703960371973,0.25,3,1.0,3,28,7,2,2,3
0NR6W9S6R5,1,2,inicialization,0.15484574527148343,0.30000000000000004,4,1.0,5,27,9,8,2,4
1ITFBGTZWW,1,1,inicialization,0.16547703960371973,0.25,3,1.0,7,32,7,1,2,3
9YFKTVABXN,1,0,inicialization,0.07417990022744858,0.5,4,0.0,6,26,6,5,2,4
J34WBMPXN9,1,0,inicialization,0.07417990022744858,0.5,4,0.0,5,21,5,6,2,4
3I776NU5VL,1,2,inicialization,0.15484574527148343,0.30000000000000004,4,1.0,6,29,9,8,2,4
JLJJ1NXINR,1,0,inicialization,0.09861218113400261,0.25,3,0.0,4,25,3,4,2,3
5MROOULIR2,1,0,inicialization,0.07417990022744858,0.5,4,1.0,6,27,5,5,2,4
