id,generation,rank,creation_mode,error,dem_fp,complexity,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
YSMQHQRANV,1,0,inicialization,0.5121531747951671,0.11372549019607842,28,0.0,,2,,,28,622
YB66VIMLGN,1,2,inicialization,0.5887407862790848,0.09215686274509804,28,1.0,28,2,622,,28,580
W77A0L4RH5,1,1,inicialization,0.7295969545009997,0.04379084967320262,10,0.0,10,27,325,7,10,94
UOFDAN8TJ5,1,1,inicialization,0.6855447836084059,0.1150326797385621,8,0.0,8,33,275,6,8,64
09DENO3V5Y,1,2,inicialization,0.5687770289647334,0.10196078431372549,24,0.0,24,4,366,7,24,366
GQFCAPPD27,1,1,inicialization,0.44533662553895503,0.23137254901960785,9,0.0,9,4,227,3,9,164
N826GLFEA3,1,2,inicialization,0.7557483739803352,0.05620915032679738,18,0.0,20,40,87,7,18,87
602XT5TOH4,1,0,inicialization,0.3847478050708768,0.2006535947712419,7,0.0,7,21,306,2,7,61
DIV7B8R6DQ,1,0,inicialization,0.4583818873870107,0.1718954248366013,20,1.0,25,31,481,2,20,167
9X3V7K66PC,1,0,inicialization,0.5157510671569505,0.11633986928104575,11,1.0,11,35,56,4,11,56
4Q9C1PDJD6,1,2,inicialization,0.754570439912468,0.05620915032679738,20,0.0,26,38,420,8,20,137
JDCGKY0L1W,1,2,inicialization,0.6166119649727255,0.09738562091503268,22,0.0,22,17,174,6,22,174
5QOGKL0ZCV,1,1,inicialization,0.6668681540280084,0.10261437908496732,12,0.0,12,18,496,6,12,158
SEFZXWSM4F,1,2,inicialization,0.47047682215734066,0.25620915032679736,18,1.0,22,27,168,3,18,168
HE4277KYFO,1,2,inicialization,0.6422328087366727,0.06797385620915032,19,0.0,24,31,450,5,19,158
4YSDPV13CT,1,0,inicialization,0.6412106146784959,0.035947712418300665,10,0.0,10,29,252,5,10,107
BAD6TD7S17,1,3,inicialization,0.6668681540280084,0.10261437908496732,21,0.0,23,11,147,8,21,147
BMI7C6ZQC1,1,1,inicialization,0.523277871612116,0.15555555555555553,25,0.0,25,4,577,3,25,513
0XZO7I40BI,1,2,inicialization,0.6480639761958407,0.1542483660130719,16,0.0,27,13,58,6,16,58
