id,generation,rank,creation_mode,error,dem_fp,complexity,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
T6T60I7JAR,1,1,inicialization,0.4894696500175738,0.10476190476190475,24,0.0,,2,,,24,592
6ALNEJ5RB4,1,1,inicialization,0.5531927295240489,0.05252525252525253,24,1.0,24,2,592,,24,588
5S0IGMYU8X,1,1,inicialization,0.6977276822877735,0.053968253968253964,20,1.0,20,31,317,7,20,164
6ZA5ADIM0D,1,2,inicialization,0.48831084467565866,0.26782106782106785,11,0.0,11,40,212,4,11,93
8EDALTPMVS,1,1,inicialization,0.5354508732340297,0.0727272727272727,17,1.0,17,10,540,4,17,281
W8W4J3MUP4,1,0,inicialization,0.7302754687624377,0.062337662337662345,3,1.0,3,13,260,4,3,8
EWFQ9J45IX,1,0,inicialization,0.656529987206936,0.055699855699855694,13,1.0,13,10,406,7,13,223
Y5UQ0LG3A8,1,0,inicialization,0.7906474823072396,0.021933621933621934,4,0.0,4,29,265,5,4,14
CDRCV4XNSC,1,2,inicialization,0.38158826601399276,0.27994227994227994,8,0.0,8,33,41,2,8,41
D6TOKPWFSX,1,4,inicialization,0.914014026623709,1.0,7,1.0,7,33,450,8,7,48
TSN41O83K5,1,0,inicialization,0.42095954676561986,0.20606060606060606,11,1.0,11,32,472,1,11,106
D6V0RJZ2V6,1,2,inicialization,0.5509558969417896,0.10129870129870128,22,1.0,22,3,521,4,22,521
F9ZP7SHO8P,1,0,inicialization,0.39073041349066995,0.039538239538239595,19,0.0,19,15,174,2,19,174
J9XAADPAL9,1,0,inicialization,0.3569849360834566,0.09177489177489184,15,0.0,20,5,109,2,15,109
J97302AT99,1,2,inicialization,0.592768518812316,0.08773448773448773,20,1.0,20,31,346,5,20,160
PPJS733BXQ,1,1,inicialization,0.5084220322621078,0.09292929292929292,15,1.0,15,39,342,4,15,127
SOMVDR1VPW,1,3,inicialization,0.4377213247022237,0.2831168831168831,8,0.0,8,3,388,3,8,124
JI5ZN8YH42,1,0,inicialization,0.7744854173756607,0.03203463203463204,6,0.0,6,24,414,7,6,34
O6GP6Q9F2D,1,0,inicialization,0.4940241027246961,0.04588744588744592,15,1.0,15,30,362,4,15,150
BS9LQYJ4AD,1,1,inicialization,0.8782352253356973,0.01847041847041847,5,0.0,5,26,239,8,5,19
6RI3DY235G,1,1,inicialization,0.7767952896312659,0.03203463203463204,12,1.0,12,38,350,7,12,114
1IIPYKECIN,1,2,inicialization,0.8283728019003488,0.03694083694083694,14,1.0,20,35,62,9,14,62
NBLNQ86UVA,1,1,inicialization,0.46639243901532446,0.1451659451659452,15,0.0,15,28,325,3,15,137
OVXYCY2FSH,1,1,inicialization,0.39073851445645935,0.18412698412698414,16,0.0,16,30,438,2,16,151
29403ZRX1P,1,0,inicialization,0.8779113822779848,0.01847041847041847,4,0.0,14,40,9,8,4,9
3KAQJO0CTU,1,0,inicialization,0.6625461970892168,0.08427128427128427,8,0.0,8,34,207,6,8,69
YR7EO1C6XV,1,0,inicialization,0.3229311889917795,0.25165945165945164,3,1.0,3,13,280,2,3,8
8R2D5JI56J,1,0,inicialization,0.7071490688913213,0.03347763347763347,12,1.0,12,10,232,8,12,194
CTA34SFYOW,1,2,inicialization,0.40085150843128703,0.27647907647907655,6,0.0,6,13,283,3,6,46
JVFE750TKD,1,0,inicialization,0.6843408714109775,0.05194805194805194,12,1.0,12,6,550,8,12,218
SFGWHE0F9P,1,0,inicialization,0.6658385080403806,0.04559884559884561,13,1.0,13,22,521,7,13,168
BESTQRZI46,1,3,inicialization,0.8783163207657148,1.0,5,1.0,5,17,47,9,5,24
ZO25X7XXIN,1,2,inicialization,0.4025343741022809,0.2095238095238095,19,1.0,19,37,376,1,19,133
1R4LZA4K18,1,2,inicialization,0.8085011756393757,0.026839826839826837,19,1.0,19,31,216,8,19,165
CDZA28V7SF,1,2,inicialization,0.790364764396265,0.05541125541125541,12,1.0,12,29,82,9,12,82
QP3K52FJTR,1,1,inicialization,0.35279227982282413,0.29379509379509383,3,1.0,3,39,478,1,3,8
COROYAPOVO,1,1,inicialization,0.4273881003804758,0.1437229437229437,19,0.0,19,16,567,1,19,247
TXE1GCYJXZ,1,1,inicialization,0.8082436115359356,0.011832611832611837,7,0.0,7,16,167,8,7,47
0W8ISJ9TD0,1,0,inicialization,0.4627512827762432,0.24098124098124096,8,1.0,8,18,404,4,8,75
RIM7BDDZVO,1,0,inicialization,0.456077129766971,0.24098124098124096,9,0.0,15,27,54,5,9,54
RB30RY7OBA,1,1,inicialization,0.35853731662633614,0.2614718614718615,4,1.0,4,30,290,2,4,15
Q6W7XWSWNM,1,2,inicialization,0.35680074385283356,0.3572871572871573,4,0.0,4,7,575,2,4,14
F2R3QNQWT4,1,0,inicialization,0.38708779122832315,0.13535353535353534,12,0.0,12,20,125,2,12,125
5226VZ8U63,1,0,inicialization,0.8506707724698859,0.008369408369408367,5,0.0,5,8,25,8,5,21
ND3R8G5IDN,1,0,inicialization,0.7786605427529043,0.006637806637806637,10,1.0,10,3,300,6,10,161
