seed,id,generation,rank,creation_mode,error,dem_fp,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
108,IFYRYMFTNL,1,5,inicialization,0.09090909090909094,1.0,0.0,,2,,,4,8
108,MUMHMF91G8,1,5,inicialization,0.09090909090909094,1.0,1.0,4,2,8,,4,8
108,UYND2CWVPM,1,0,inicialization,0.09546596626670911,0.9,1.0,4,10,2,2,1,2
108,HZLVP2AWLO,1,19,inicialization,0.18688437181825834,1.0,1.0,4,3,7,7,4,7
108,5MG7JDLIVQ,1,12,inicialization,0.18688437181825834,1.0,0.0,4,31,4,4,3,4
108,C2ZUR85ES6,1,7,inicialization,0.18688437181825834,1.0,0.0,3,9,3,5,2,3
108,JZPBUESYH2,1,3,inicialization,0.09546596626670911,0.9,0.0,3,40,5,2,3,4
108,6GEX311YUG,1,8,inicialization,0.18688437181825834,1.0,1.0,4,33,5,4,2,3
108,4J0H94FF5M,1,15,inicialization,0.18688437181825834,1.0,1.0,3,22,6,5,3,5
108,Z09L62HKEY,1,16,inicialization,0.18688437181825834,1.0,1.0,4,23,7,4,3,5
108,KDERADTYDO,1,2,inicialization,0.09090909090909094,1.0,0.0,4,32,6,3,3,4
108,3MQCOZT0VQ,1,6,inicialization,0.18688437181825834,1.0,1.0,4,9,2,4,1,2
108,AK0Y2956YK,1,2,inicialization,0.09546596626670911,0.9,1.0,3,38,7,2,2,3
108,SNHW8W5QSF,1,22,inicialization,0.2022759647825344,1.0,0.0,4,35,4,7,2,3
108,1WD8M2J057,1,7,inicialization,0.18688437181825834,1.0,1.0,4,32,3,5,2,3
108,2RB0U5HEA7,1,13,inicialization,0.18688437181825834,1.0,1.0,4,25,5,7,2,4
108,FW0OHIZ2UF,1,12,inicialization,0.18688437181825834,1.0,1.0,3,23,4,3,2,4
108,QS3LOBW5R5,1,0,inicialization,0.0,1.0,1.0,3,4,5,2,3,5
108,NRRFI4OK11,1,1,inicialization,0.0,1.0,1.0,4,11,7,2,3,5
108,3HUR8JLUDV,1,6,inicialization,0.18688437181825834,1.0,1.0,4,8,2,4,1,2
108,2GLYZPIK94,1,12,inicialization,0.18688437181825834,1.0,0.0,3,17,4,5,2,4
108,OL7E3HOS0M,1,17,inicialization,0.18688437181825834,1.0,1.0,3,12,8,4,3,5
108,4SD06VEXUO,1,16,inicialization,0.18688437181825834,1.0,1.0,3,11,7,7,3,5
108,FJ9P251BMU,1,21,inicialization,0.2022759647825344,1.0,0.0,3,14,3,8,2,3
108,RXMTNFX797,1,7,inicialization,0.18688437181825834,1.0,1.0,4,33,3,4,2,3
108,VFV16N6UMQ,1,3,inicialization,0.09090909090909094,1.0,0.0,4,14,5,3,3,5
108,W03OHG8OKA,1,20,inicialization,0.2022759647825344,1.0,0.0,4,37,5,7,1,2
108,V1E7ANE2QP,1,18,inicialization,0.18688437181825834,1.0,1.0,3,3,7,5,3,6
108,KAHYIU0NQM,1,18,inicialization,0.18688437181825834,1.0,1.0,4,6,7,5,3,6
108,ILUOEU635R,1,6,inicialization,0.18688437181825834,1.0,1.0,4,7,2,5,1,2
108,1W7QUQEYX0,1,23,inicialization,0.2022759647825344,1.0,0.0,4,32,6,7,2,3
108,1GVK2OV9K0,1,7,inicialization,0.18688437181825834,1.0,1.0,4,23,3,6,2,3
