seed,id,generation,rank,creation_mode,error,dem_fp,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
109,RO329DGO65,1,1,inicialization,0.26072366703641114,0.025482486173668092,0.0,,2,,,38,2714
109,T7FP26R1KT,1,3,inicialization,0.26250285909018667,0.04073610951617408,1.0,38,2,2714,,38,2622
109,97UE7LAVMI,1,6,inicialization,0.4829666369097019,1.0,1.0,9,17,1800,8,9,124
109,J1XJLCBZY4,1,0,inicialization,0.2605736714466117,0.009778027296815664,0.0,32,12,589,5,32,589
109,HDR3W4BD0E,1,2,inicialization,0.23996651546963277,0.05133287115602454,0.0,30,31,981,4,29,809
109,Q5B560TM8H,1,7,inicialization,0.48518060074051295,1.0,0.0,6,11,714,7,6,42
109,JWKRJQ1362,1,3,inicialization,0.3164813965401222,0.017342281993373572,0.0,33,6,694,8,33,694
109,1EDECMI52G,1,1,inicialization,0.19471410013407064,0.06874674810060721,0.0,9,35,1690,2,9,137
109,HJKHKH4YKV,1,3,inicialization,0.2343843438841926,0.09374720886019422,1.0,4,12,377,2,4,15
109,DJ0N8BOROR,1,0,inicialization,0.20074924652846604,0.04048836263055446,1.0,12,36,150,4,12,150
109,OO5EDIXPYH,1,0,inicialization,0.19028105237056425,0.05739115086403054,0.0,7,38,1898,3,7,65
109,76KGV34BDU,1,2,inicialization,0.2610086537353016,0.03274334840371612,1.0,35,2,2632,4,35,2569
109,68UCTABKPM,1,0,inicialization,0.30867313486425463,0.007975039589881432,0.0,24,22,942,7,24,942
109,G3DB0DP6TT,1,0,inicialization,0.33574118333003167,0.00031225322779812603,0.0,33,17,2302,8,33,1268
109,DWYRYKELMF,1,2,inicialization,0.2794914325470681,0.03099387969496297,1.0,23,3,1506,6,23,1506
109,TSV1U17T0Y,1,5,inicialization,0.2997918520658167,0.0417802616263821,1.0,33,30,1882,6,33,873
109,UF1REEIBBR,1,1,inicialization,0.31463962841827353,0.00643539370843417,0.0,23,24,1320,7,23,929
109,R7QHSXLRWH,1,1,inicialization,0.2757211411434124,0.017462788346893847,1.0,36,17,227,6,17,227
109,8RMNHAFW2C,1,3,inicialization,0.24190760550499302,0.05229692198418673,1.0,31,9,2600,3,31,1641
109,8OUEZMY399,1,2,inicialization,0.34422329395822504,0.006941874823670854,0.0,35,19,548,8,33,548
109,3WIBP6HKW1,1,0,inicialization,0.2196800874366388,0.03959803333631055,1.0,9,8,2116,4,9,150
109,YO9XB0J14Q,1,3,inicialization,0.23929393995469106,0.08527029575094597,1.0,9,25,2235,1,9,135
109,SIMXPCWZCR,1,1,inicialization,0.22990528584710657,0.03201144952130623,0.0,15,15,2426,4,15,656
109,EC5R36KOOL,1,1,inicialization,0.2161448015392382,0.0617290251603089,0.0,23,22,915,2,23,868
109,ZYYVLESKSK,1,1,inicialization,0.23869148600975676,0.028760258989419543,1.0,14,15,659,5,14,501
109,D1JVFYC90R,1,2,inicialization,0.20254585725896357,0.08815075203053205,1.0,13,8,2691,2,13,445
109,XBR9UGV2MH,1,2,inicialization,0.20421182814804373,0.08524761220204805,1.0,24,34,2489,2,24,721
109,C91I7PANV9,1,0,inicialization,0.2283682776757252,0.027198283989525875,0.0,37,25,103,5,16,103
109,VZCON2JJ9R,1,8,inicialization,0.513287780702165,1.0,1.0,6,23,2591,7,6,40
109,WZRVU0IA1F,1,9,inicialization,0.51745372511357,1.0,1.0,7,6,442,8,7,62
109,FEJS37RI8F,1,2,inicialization,0.21127521054377552,0.07856021844257588,0.0,19,8,2400,2,19,1043
109,NV5QHAPI6I,1,0,inicialization,0.1995503456588401,0.05711221409867627,1.0,12,35,720,3,12,260
109,IR0UJQI60X,1,2,inicialization,0.42943521592310074,0.004612203465762726,1.0,28,36,221,9,22,221
109,CZR1E8F9A2,1,1,inicialization,0.25344330783820845,0.028465727284197932,1.0,19,25,2693,5,19,714
109,J6MSJAPRZP,1,1,inicialization,0.22113769315566,0.06103505033621273,0.0,33,23,1365,2,33,1000
109,WSV9LWKCU3,1,1,inicialization,0.27071317544031503,0.020225219286120366,0.0,11,27,1960,6,11,212
109,RHCCX3L3CQ,1,4,inicialization,0.267497494012363,0.04119793239451795,1.0,23,18,1755,5,23,1005
109,W7GRFPHZNL,1,3,inicialization,0.33217178468592745,0.017206180699985966,1.0,19,25,2026,7,19,732
109,YIU8BCG280,1,4,inicialization,0.22891141363314138,0.10325728673565299,1.0,12,25,1977,1,12,271
109,UOQTDSJ52E,1,2,inicialization,0.22327351634516868,0.05931677150719422,0.0,34,23,1856,3,34,982
109,5NITCP0IJC,1,1,inicialization,0.20129897904407124,0.06791667198312346,1.0,14,5,580,2,14,580
109,O5DL4ZTSTB,1,2,inicialization,0.31467760898103514,0.010556710998827545,0.0,26,23,510,7,26,510
109,WE5CXZX5BQ,1,3,inicialization,0.2049534005813033,0.09720786778893523,1.0,20,20,312,2,20,312
109,3IJ77UITGE,1,1,inicialization,0.4166979954449994,0.0006269874687569559,0.0,25,5,112,8,18,112
109,W9DD92V0B0,1,0,inicialization,0.24607793062350114,0.01532521829371511,0.0,16,2,1333,6,16,1201
109,KTMW3M7JNJ,1,0,inicialization,0.3138752515883483,0.005538330235611191,1.0,6,10,1650,5,6,43
109,K0TU5XXN9K,1,1,inicialization,0.22433235336902868,0.04460081915965958,1.0,24,39,636,4,24,636
109,U4N5TQNJPH,1,2,inicialization,0.3019526411765264,0.02706218269613827,1.0,20,8,2157,7,20,1267
109,HIZ54PBI1N,1,1,inicialization,0.2220447765113679,0.05521104915666819,1.0,23,2,2350,3,23,1811
109,GRFA2AZSIH,1,1,inicialization,0.2768247064799515,0.01707007940659836,1.0,36,3,496,6,23,496
109,G3DB0DP6TT,2,0,inicialization,0.33574118333003167,0.00031225322779812603,0.0,33,17,2302,8,33,1268
109,KTMW3M7JNJ,2,0,inicialization,0.3138752515883483,0.005538330235611191,1.0,6,10,1650,5,6,43
