seed,id,generation,rank,creation_mode,error,dem_fp,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
104,BMOZVAIBKG,1,2,inicialization,0.06458565330651467,1.0,0.0,,2,,,4,6
104,JHEVXDMQZU,1,1,inicialization,0.06458565330651467,1.0,1.0,4,2,6,,4,5
104,KT0C328PQL,1,5,inicialization,0.09861218113400261,1.0,1.0,3,3,5,2,3,4
104,KQ90VEW8MG,1,12,inicialization,0.1339745962155613,1.0,0.0,4,33,4,6,3,4
104,OJL7LC8YCJ,1,2,inicialization,0.17084380241115005,0.4,0.0,3,19,2,2,1,2
104,IPHE490948,1,5,inicialization,0.09861218113400261,1.0,0.0,3,3,5,1,3,4
104,577BBQBM52,1,14,inicialization,0.16547703960371973,1.0,0.0,3,11,2,8,1,2
104,TGKEA0NKYV,1,13,inicialization,0.1339745962155613,1.0,1.0,3,9,5,8,3,4
104,FMDY6O67P4,1,7,inicialization,0.09861218113400261,1.0,0.0,3,5,6,6,3,5
104,ZO9EC5DZNY,1,2,inicialization,0.17084380241115005,0.4,1.0,4,19,2,5,1,2
104,6WCK3AL9R1,1,9,inicialization,0.1339745962155613,1.0,1.0,3,22,4,7,2,3
104,KK5HTDTAE2,1,2,inicialization,0.17084380241115005,0.4,0.0,3,23,2,3,1,2
104,ERGUU4216N,1,8,inicialization,0.1339745962155613,1.0,1.0,3,24,3,6,2,3
104,J1TONPG7XJ,1,3,inicialization,0.09861218113400261,1.0,0.0,4,33,3,3,2,3
104,AS3LNE9SLA,1,4,inicialization,0.09861218113400261,1.0,1.0,3,31,4,2,3,4
104,H8PF0XPK7M,1,10,inicialization,0.1339745962155613,1.0,1.0,3,22,5,8,2,3
104,4Q1U4D2RDZ,1,5,inicialization,0.09861218113400261,1.0,0.0,4,33,5,4,3,4
104,VQ8ICTA5D9,1,10,inicialization,0.1339745962155613,1.0,1.0,4,24,5,7,2,3
104,CRH5FFV0JN,1,3,inicialization,0.09861218113400261,1.0,0.0,4,35,3,2,2,3
104,QAFH2OFZ67,1,4,inicialization,0.09861218113400261,1.0,0.0,3,9,4,3,3,4
104,XHNOBNCLZ9,1,5,inicialization,0.09861218113400261,1.0,0.0,4,32,5,2,3,4
104,PGLL55FCO9,1,3,inicialization,0.09861218113400261,1.0,0.0,4,36,3,5,2,3
104,ICZO6JAMSW,1,8,inicialization,0.1339745962155613,1.0,0.0,4,6,3,6,2,3
104,N185YE7M2E,1,2,inicialization,0.17084380241115005,0.4,1.0,3,20,2,4,1,2
104,LR5SWGB96I,1,5,inicialization,0.09861218113400261,1.0,0.0,3,27,5,1,3,4
104,FTXXHF8045,1,3,inicialization,0.09861218113400261,1.0,1.0,3,38,3,2,2,3
104,HIBU8N8EYX,1,2,inicialization,0.06458565330651467,1.0,0.0,3,11,6,7,3,6
104,P5Q49CAMTE,1,6,inicialization,0.09861218113400261,1.0,0.0,3,35,6,2,3,4
104,ODZE96XNIE,1,10,inicialization,0.1339745962155613,1.0,1.0,4,28,5,8,2,3
104,0CRKY1QEC9,1,6,inicialization,0.09861218113400261,1.0,0.0,3,35,6,4,3,4
104,W5A4HVJ3LY,1,5,inicialization,0.09861218113400261,1.0,0.0,4,20,5,2,3,4
104,4XGFPNFO4P,1,3,inicialization,0.17084380241115005,0.4,1.0,4,23,3,4,2,3
104,BKW2EJLZKI,1,2,inicialization,0.17084380241115005,0.4,1.0,3,31,2,2,1,2
104,JR67KZ94R8,1,3,inicialization,0.09861218113400261,1.0,0.0,4,27,3,1,2,3
104,O427L9D5JJ,1,4,inicialization,0.09861218113400261,1.0,1.0,3,15,4,2,3,4
104,QNGD6U6XKN,1,1,inicialization,0.1339745962155614,0.15,1.0,4,18,6,3,3,4
104,3Y5980I14O,1,5,inicialization,0.17084380241115005,0.4,1.0,4,24,5,3,2,3
104,J4DF4K2T8J,1,3,inicialization,0.09861218113400261,1.0,1.0,3,25,3,2,2,3
104,C4HK6M2ONS,1,0,inicialization,0.036375888340568485,1.0,0.0,3,27,5,9,3,5
104,NN9Q7ZEBQ0,1,4,inicialization,0.17084380241115005,0.4,1.0,3,22,4,3,2,3
104,RQZJSD1EF8,1,0,inicialization,0.1339745962155614,0.15,1.0,3,18,5,4,3,4
104,6XV2J48TIE,1,2,inicialization,0.17084380241115005,0.4,1.0,4,31,2,2,1,2
104,YMNL6LAGR4,1,4,inicialization,0.09861218113400261,1.0,1.0,4,9,4,2,3,4
104,0UJ39XV0YK,1,4,inicialization,0.09861218113400261,1.0,0.0,3,16,4,2,3,4
104,A7RSRF00AG,1,4,inicialization,0.17084380241115005,0.4,1.0,3,29,4,5,2,3
104,THHJZ7NRTG,1,4,inicialization,0.09861218113400261,1.0,0.0,3,25,4,4,3,4
104,G2L5197OXX,1,11,inicialization,0.1339745962155613,1.0,1.0,4,26,6,7,2,3
104,NGX54VXZEM,1,4,inicialization,0.09861218113400261,1.0,0.0,4,6,4,6,3,4
104,9MR4P8UIS0,1,5,inicialization,0.17084380241115005,0.4,1.0,4,32,5,3,2,3
104,2SS3XTWUSQ,1,4,inicialization,0.09861218113400261,1.0,0.0,4,5,4,1,3,4
104,2V88D30CSL,2,0,crossover,0.1339745962155614,0.15,1.0,4,19,4,3,3,4
104,KUHEMP5TQ6,2,0,crossover,0.1339745962155614,0.15,1.0,4,19,4,4,3,4
104,NHGXY69GX4,2,0,mutation,0.1339745962155614,0.15,1.0,4,18,4,3,3,4
104,Q0H7OWTZ9L,2,0,crossover,0.1339745962155614,0.15,1.0,4,15,4,3,3,4
104,P5JQ21I54Z,2,0,crossover,0.1339745962155614,0.15,1.0,4,9,4,3,3,4
104,OWIAFDI7V6,2,0,crossover,0.1339745962155614,0.15,1.0,3,17,4,4,3,4
104,CBDMZSWG7M,2,0,crossover,0.1339745962155614,0.15,1.0,4,20,4,4,3,4
104,C4HK6M2ONS,2,0,inicialization,0.036375888340568485,1.0,0.0,3,27,5,9,3,5
104,4V2DAEKCK1,2,0,crossover,0.036375888340568485,1.0,0.0,4,19,5,8,3,5
104,RQZJSD1EF8,2,1,inicialization,0.1339745962155614,0.15,1.0,3,18,5,4,3,4
104,TDPDY8TSM7,2,1,crossover,0.1339745962155614,0.15,1.0,3,12,5,3,3,4
104,0BG4NTR14D,2,1,crossover,0.1339745962155614,0.15,1.0,4,17,5,3,3,4
104,JHEVXDMQZU,2,1,inicialization,0.06458565330651467,1.0,1.0,4,2,6,,4,5
104,Y6GDC5NYDR,2,1,crossover,0.06458565330651467,1.0,0.0,4,10,6,,4,5
104,GQYI78J0LY,2,1,crossover,0.06458565330651467,1.0,1.0,4,2,6,,4,5
