seed,id,generation,rank,creation_mode,error,dem_fp,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
104,BMOZVAIBKG,1,0,inicialization,0.2606747927580477,0.0180023584544466,0.0,,2,,,35,2648
104,JHEVXDMQZU,1,3,inicialization,0.2776210302821661,0.040331102500880595,1.0,35,2,2648,,35,2610
104,KT0C328PQL,1,6,inicialization,0.2316972076410857,0.12260134462532735,1.0,4,3,2081,2,4,14
104,KQ90VEW8MG,1,0,inicialization,0.2713859481559434,0.0008652771183974839,0.0,24,33,1451,6,24,779
104,OJL7LC8YCJ,1,0,inicialization,0.1860160213303882,0.06544711089330288,0.0,10,19,166,2,10,166
104,IPHE490948,1,3,inicialization,0.19317673851835182,0.08994287639554652,0.0,17,3,2021,1,17,916
104,577BBQBM52,1,2,inicialization,0.47087181605644324,0.004448902706096758,0.0,9,11,234,8,9,106
104,TGKEA0NKYV,1,2,inicialization,0.39911371161241826,0.008017213654532368,1.0,11,9,2264,8,11,258
104,FMDY6O67P4,1,1,inicialization,0.27364588888948216,0.0027719497067246607,0.0,19,5,2343,6,19,1492
104,ZO9EC5DZNY,1,1,inicialization,0.237963425965939,0.03441199442547131,1.0,32,19,193,5,16,193
104,6WCK3AL9R1,1,2,inicialization,0.39962293381957015,0.007213195093189578,1.0,11,22,1202,7,11,233
104,KK5HTDTAE2,1,0,inicialization,0.1880304069625992,0.052758932263350544,0.0,11,23,289,3,11,286
104,ERGUU4216N,1,4,inicialization,0.2966597077626214,0.017879841340337228,1.0,10,24,425,6,10,176
104,J1TONPG7XJ,1,0,inicialization,0.21334597597051808,0.03020046862796147,0.0,27,33,878,3,27,766
104,AS3LNE9SLA,1,2,inicialization,0.18672425760686673,0.0881816928802242,1.0,12,31,1633,2,12,261
104,H8PF0XPK7M,1,1,inicialization,0.49706573176094915,0.00210576289875492,1.0,7,22,1789,8,7,55
104,4Q1U4D2RDZ,1,1,inicialization,0.22788891688381852,0.035805626598465465,0.0,32,33,2075,4,31,724
104,VQ8ICTA5D9,1,3,inicialization,0.31624386831958473,0.015123206272876243,1.0,33,24,2087,7,33,1013
104,CRH5FFV0JN,1,3,inicialization,0.19665770550715633,0.0714351348453987,0.0,21,35,954,2,21,596
104,QAFH2OFZ67,1,1,inicialization,0.19370958792281745,0.05693217146270119,0.0,12,9,1568,3,12,450
104,XHNOBNCLZ9,1,4,inicialization,0.19969893070249978,0.07553180084843103,0.0,24,32,1825,2,24,692
104,PGLL55FCO9,1,0,inicialization,0.2364350589432923,0.027681210469087406,0.0,19,36,487,5,19,487
104,ICZO6JAMSW,1,2,inicialization,0.2759223571620827,0.017703722988805,0.0,31,6,403,6,23,403
104,N185YE7M2E,1,4,inicialization,0.2904973845240225,0.018492426910884117,1.0,6,20,110,4,6,40
104,LR5SWGB96I,1,5,inicialization,0.21900161281382757,0.10631422576841199,0.0,7,27,2183,1,7,70
104,FTXXHF8045,1,0,inicialization,0.18424060598908287,0.08425348790909229,1.0,12,38,751,2,12,245
104,HIBU8N8EYX,1,8,inicialization,0.5862311673945884,1.0,0.0,3,11,2478,7,3,7
