seed,id,generation,rank,creation_mode,error,dem_fp,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
101,M8W3D6NOS5,1,4,inicialization,0.5541649972105758,0.04151894010076508,0.0,,2,,,21,576
101,NV2EQMKF28,1,2,inicialization,0.49550357184011706,0.04742800273682901,1.0,21,2,576,,21,548
101,XM4UPZ1NE1,1,2,inicialization,0.47057859358537035,0.05523418548236611,0.0,7,27,361,4,7,53
101,RZYO1EZ0A3,1,1,inicialization,0.4772077645709254,0.04826771163774336,0.0,5,32,215,4,5,25
101,QJC1LREJZX,1,2,inicialization,0.525088529527673,0.03511227219008521,1.0,13,8,486,5,13,248
101,L7AFECW82H,1,2,inicialization,0.5679083284225339,0.028954406916713315,1.0,14,25,266,6,14,174
101,LM92IFJTVY,1,0,inicialization,0.41925552009218703,0.0022547739006033574,0.0,13,28,203,1,13,136
101,RUFRJQ3N1H,1,4,inicialization,0.44692360873678594,0.07908813833426634,1.0,17,38,142,3,17,142
101,LAAZ3CVPR4,1,1,inicialization,0.6736483074041988,0.0005287056042794051,1.0,13,22,194,8,13,165
101,SWXZZDO7EN,1,1,inicialization,0.6100585358665074,0.017027430490763204,0.0,5,15,214,5,5,24
101,MX69NI389U,1,2,inicialization,0.4285577695229046,0.0835199353113143,0.0,8,12,508,3,8,107
101,TCPDV22DR9,1,3,inicialization,0.7418199205023628,0.009921005162654723,1.0,20,31,269,9,20,182
101,DA02RJ5DCR,1,1,inicialization,0.5564995495798926,0.018364744666293464,1.0,5,5,361,5,5,28
101,7EJ40GQAPW,1,1,inicialization,0.4233862412124998,0.048905268395844984,0.0,17,6,135,3,14,135
101,KLM2ICM76O,1,2,inicialization,0.5515988433444753,0.030820426696522976,0.0,12,2,520,5,12,309
101,I4IHHC2FRZ,1,3,inicialization,0.4375523627490009,0.06709896124898923,1.0,16,6,395,1,16,380
101,GTSPKY9YJV,1,1,inicialization,0.4198595186746472,0.06635255333706538,1.0,7,17,141,3,7,68
101,0JK525MRBM,1,6,inicialization,0.7989247234333341,1.0,0.0,4,14,154,7,4,12
101,YIQX3QD3TF,1,9,inicialization,1.0,1.0,0.0,3,20,559,8,3,6
101,YCWDOAYI5Z,1,3,inicialization,0.5490069075556641,0.03672948933258693,1.0,20,9,397,7,20,335
101,2RXNSZIK75,1,1,inicialization,0.3659798928100789,0.12982832618025753,0.0,7,35,304,1,7,51
101,GA5S3XSIX4,1,0,inicialization,0.3551991050951613,0.08939789761771474,0.0,5,19,39,2,5,30
101,4G8D3RWYKE,1,2,inicialization,0.4996267874991247,0.03901536356285376,1.0,7,31,576,5,7,57
101,00LDXGAKQK,1,2,inicialization,0.6463178525684168,0.011926976425950114,1.0,13,13,327,8,13,203
101,P9FMID9M4H,1,0,inicialization,0.3739582150873487,0.06854512657834175,1.0,12,39,108,2,12,108
101,514DKWEQLA,1,0,inicialization,0.6538517576707021,0.0005287056042794051,0.0,9,8,134,8,9,78
101,K0PMUJVWYU,1,2,inicialization,0.4913421686505094,0.05322821421907072,0.0,8,38,298,4,8,67
101,KJAYG71LQN,1,3,inicialization,0.501952526572883,0.05590284257013124,0.0,20,10,62,4,12,62
101,ZATLI6ZDWF,1,5,inicialization,0.7831075719527947,1.0,1.0,7,36,496,8,7,48
101,ALDYX6M74J,1,0,inicialization,0.6289409013836385,0.0010574112085588103,0.0,10,2,269,8,10,129
101,PT2UE02WCW,1,2,inicialization,0.7310744094282408,0.0025346768675747963,0.0,17,16,330,9,17,223
101,DF3YTORNL8,1,1,inicialization,0.6122129250823913,0.005349256702121042,0.0,20,22,166,7,17,166
101,GJWBL0USXV,1,2,inicialization,0.4350806926199061,0.06111214778876656,1.0,10,21,451,3,10,130
101,DBTXMPVKET,1,1,inicialization,0.3992928695247795,0.08672326926665423,0.0,13,8,12,3,6,12
101,C7ASZF3VGZ,1,4,inicialization,0.4811065789028255,0.06944703613858307,1.0,10,29,195,4,10,107
101,GQT94E0MJB,1,3,inicialization,0.7684466383804013,0.0071064253281084774,0.0,6,5,456,8,6,26
101,SMY3EKSVKF,1,4,inicialization,0.4465121486140635,0.11113702805249735,1.0,15,25,410,3,15,177
101,LWDZCK07C8,1,1,inicialization,0.4946919763823009,0.030291721092243575,0.0,6,5,226,4,6,49
101,Y7V6FG6B0J,1,3,inicialization,0.5745236943254488,0.03405486098152641,1.0,11,27,491,6,11,124
101,Q793HLG2LM,1,7,inicialization,0.8361558539239355,1.0,1.0,4,37,418,6,4,15
101,AITNVP4FHD,1,4,inicialization,0.5374638598759952,0.05752005971263296,1.0,14,26,286,5,14,176
101,HXEPUSLD2L,1,0,inicialization,0.3803913233202757,0.011382720656838985,1.0,14,32,487,2,14,146
101,EEIZSDDI9H,1,3,inicialization,0.5526255740091199,0.03620078372830752,0.0,15,31,67,5,14,67
101,JV2PUJL21Q,1,2,inicialization,0.6752146255635829,0.004011942526590782,1.0,13,33,114,7,13,114
101,L24U98SH3R,1,3,inicialization,0.6562275458170449,0.016218821919512346,0.0,8,11,198,6,8,65
101,VB7LUOG076,1,4,inicialization,0.4602137465736392,0.07560490141195496,0.0,21,39,463,3,19,129
101,7CBXN17GQL,1,3,inicialization,0.4762245563426525,0.06097219630528082,0.0,16,7,458,4,16,348
101,S8E9GSI9AL,1,8,inicialization,0.8839876012383856,1.0,1.0,4,40,210,7,4,15
101,5EO530JMR8,1,2,inicialization,0.5821905620363287,0.028285749828948187,1.0,10,23,507,6,10,113
101,VL05HPXY63,1,3,inicialization,0.8581068072367597,0.0049605025813273616,1.0,5,12,277,9,5,20
101,514DKWEQLA,2,0,inicialization,0.6538517576707021,0.0005287056042794051,0.0,9,8,134,8,9,78
101,ALDYX6M74J,2,0,inicialization,0.6289409013836385,0.0010574112085588103,0.0,10,2,269,8,10,129
101,LM92IFJTVY,2,0,inicialization,0.41925552009218703,0.0022547739006033574,0.0,13,28,203,1,13,136
101,HXEPUSLD2L,2,0,inicialization,0.3803913233202757,0.011382720656838985,1.0,14,32,487,2,14,146
101,P9FMID9M4H,2,0,inicialization,0.3739582150873487,0.06854512657834175,1.0,12,39,108,2,12,108
101,GA5S3XSIX4,2,0,inicialization,0.3551991050951613,0.08939789761771474,0.0,5,19,39,2,5,30
101,LAAZ3CVPR4,2,1,inicialization,0.6736483074041988,0.0005287056042794051,1.0,13,22,194,8,13,165
101,UL07USOSBT,2,1,mutation,0.6386385956631109,0.0017260682963239418,0.0,15,15,184,7,15,184
101,N5DYYPIPDU,2,1,crossover,0.6284258989170337,0.0032344342850034215,0.0,10,12,261,7,10,112
101,DF3YTORNL8,2,1,inicialization,0.6122129250823913,0.005349256702121042,0.0,20,22,166,7,17,166
101,CFZ0VS0UDB,2,1,crossover,0.61032718313514,0.007635130932387883,0.0,8,12,192,7,8,56
101,ZIJ23RD1FZ,2,1,crossover,0.4251577162400384,0.0120824780742676,1.0,17,12,516,2,17,271
101,T3VOSPW214,2,1,crossover,0.3839286044218374,0.01272003483236922,1.0,13,36,172,2,13,130
101,084YW1EANL,2,1,crossover,0.3803913233202757,0.01715183180941715,1.0,15,35,267,2,14,135
101,2RXNSZIK75,2,1,inicialization,0.3659798928100789,0.12982832618025753,0.0,7,35,304,1,7,51
101,PT2UE02WCW,2,2,inicialization,0.7310744094282408,0.0025346768675747963,0.0,17,16,330,9,17,223
101,M2NGCQVPHP,2,2,crossover,0.6842275408800491,0.002674628351060521,1.0,12,23,127,8,12,127
101,EDIS9VZD3K,2,2,crossover,0.6458290034789447,0.003903091372768553,0.0,10,18,121,7,10,94
101,KRWR57Q6M8,2,2,mutation,0.6111342385065722,0.008303788020153014,0.0,9,15,473,6,9,84
101,RQUAZGEOLC,2,2,crossover,0.6049774243310664,0.013932947689245506,0.0,13,15,180,6,13,180
101,A6Y9HQOYF4,2,2,mutation,0.5754235394758577,0.017416184611556883,0.0,10,9,507,6,10,134
101,DA02RJ5DCR,2,2,inicialization,0.5564995495798926,0.018364744666293464,1.0,5,5,361,5,5,28
101,H8C4DOXUO3,2,2,mutation,0.5136637880527372,0.02237668719288425,0.0,9,9,267,5,9,112
101,LWDZCK07C8,2,2,inicialization,0.4946919763823009,0.030291721092243575,0.0,6,5,226,4,6,49
101,ZH4VG3UOQ0,2,2,crossover,0.4139640670875806,0.03074267587236429,0.0,12,31,139,1,12,119
101,TJOQ4GVC3Y,2,2,crossover,0.41138258632792146,0.06916713317161162,0.0,6,25,257,3,6,49
101,DBTXMPVKET,2,2,inicialization,0.3992928695247795,0.08672326926665423,0.0,13,8,12,3,6,12
101,GGL2XCLUG2,2,3,mutation,0.741291403921604,0.0034832369223113764,1.0,9,23,387,8,9,85
101,JV2PUJL21Q,2,3,inicialization,0.6752146255635829,0.004011942526590782,1.0,13,33,114,7,13,114
101,CPLYZT8Z9T,2,3,crossover,0.6465625306657973,0.008303788020153014,1.0,17,20,418,7,17,217
101,00LDXGAKQK,2,3,inicialization,0.6463178525684168,0.011926976425950114,1.0,13,13,327,8,13,203
101,HGJXIO6L01,2,3,crossover,0.6060854842295305,0.01674752752379175,0.0,11,12,238,6,11,154
101,8R4IPR4O5R,2,3,crossover,0.5982459055042646,0.01889345027057287,0.0,12,19,169,6,12,149
101,5EO530JMR8,2,3,inicialization,0.5821905620363287,0.028285749828948187,1.0,10,23,507,6,10,113
101,L7AFECW82H,2,3,inicialization,0.5679083284225339,0.028954406916713315,1.0,14,25,266,6,14,174
101,KLM2ICM76O,2,3,inicialization,0.5515988433444753,0.030820426696522976,0.0,12,2,520,5,12,309
101,E8MOQGBPFP,2,3,crossover,0.508940202592097,0.031349132300802385,0.0,15,9,230,5,15,230
101,4G8D3RWYKE,2,3,inicialization,0.4996267874991247,0.03901536356285376,1.0,7,31,576,5,7,57
101,PV8CXJWSEP,2,3,crossover,0.48768534348739534,0.043307209056415996,0.0,6,13,76,4,6,42
101,RZYO1EZ0A3,2,3,inicialization,0.4772077645709254,0.04826771163774336,0.0,5,32,215,4,5,25
101,7EJ40GQAPW,2,3,inicialization,0.4233862412124998,0.048905268395844984,0.0,17,6,135,3,14,135
101,GTSPKY9YJV,2,3,inicialization,0.4198595186746472,0.06635255333706538,1.0,7,17,141,3,7,68
101,67Z9SV4W8A,2,3,mutation,0.41138258632792146,0.06916713317161162,0.0,6,25,261,3,6,49
101,VL05HPXY63,2,4,inicialization,0.8581068072367597,0.0049605025813273616,1.0,5,12,277,9,5,20
