seed,id,generation,rank,creation_mode,error,dem_fp,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
108,IFYRYMFTNL,1,0,inicialization,0.38342454698861206,0.016687162404072142,0.0,,2,,,30,1417
108,MUMHMF91G8,1,5,inicialization,0.4045790808646531,0.07891377780545134,1.0,30,2,1417,,30,1403
108,UYND2CWVPM,1,4,inicialization,0.5714550044275524,0.06714559237869899,1.0,29,10,35,2,8,35
108,HZLVP2AWLO,1,1,inicialization,0.39964422549344514,0.036331937547672055,1.0,18,3,1122,7,18,1027
108,5MG7JDLIVQ,1,3,inicialization,0.3671124067665551,0.10662972245139402,0.0,24,31,454,4,23,291
108,C2ZUR85ES6,1,1,inicialization,0.3504536057778339,0.10346974673495118,0.0,13,9,246,5,13,246
108,JZPBUESYH2,1,2,inicialization,0.5373184066605868,0.04961784530128743,0.0,9,40,729,2,9,128
108,6GEX311YUG,1,2,inicialization,0.37045717834093705,0.07836117121464486,1.0,22,33,781,4,22,287
108,4J0H94FF5M,1,3,inicialization,0.37787295315571046,0.08621441135723293,1.0,14,22,865,5,14,325
108,Z09L62HKEY,1,5,inicialization,0.38795317616982194,0.09153033109696296,1.0,30,23,1263,4,27,405
108,KDERADTYDO,1,7,inicialization,0.39485515331650944,0.1565978113665728,0.0,19,32,1052,3,18,266
108,3MQCOZT0VQ,1,0,inicialization,0.3417576697457112,0.11296524026711913,1.0,22,9,6,4,3,6
108,AK0Y2956YK,1,9,inicialization,0.5381475089553871,0.09110225556887352,1.0,11,38,1099,2,11,172
108,SNHW8W5QSF,1,8,inicialization,0.43360136378285985,0.10200650674802697,0.0,20,35,460,7,20,258
108,1WD8M2J057,1,1,inicialization,0.37869136225394695,0.05455238866144674,1.0,28,32,175,5,16,175
108,2RB0U5HEA7,1,6,inicialization,0.4079867027367876,0.09571768808082068,1.0,24,25,794,7,24,373
108,FW0OHIZ2UF,1,2,inicialization,0.40441633084954975,0.05325259569433849,1.0,10,23,375,3,10,190
108,QS3LOBW5R5,1,10,inicialization,0.5524033765576899,0.11133855326037878,1.0,8,4,593,2,8,132
108,NRRFI4OK11,1,5,inicialization,0.4287628186203083,0.0735822916828816,1.0,23,11,1187,2,23,684
108,3HUR8JLUDV,1,1,inicialization,0.34357219685009754,0.15770302454818574,1.0,28,8,57,4,11,57
108,2GLYZPIK94,1,1,inicialization,0.3879999633750143,0.05349387462835259,0.0,11,17,446,5,11,306
108,OL7E3HOS0M,1,4,inicialization,0.378581469844226,0.12883516757211122,1.0,4,12,1390,4,4,16
108,4SD06VEXUO,1,6,inicialization,0.4272667276179819,0.07966096418175309,1.0,5,11,1278,7,5,31
108,FJ9P251BMU,1,3,inicialization,0.5841430918545414,0.03914166965022338,0.0,7,14,204,8,7,76
108,RXMTNFX797,1,0,inicialization,0.36809637574471343,0.05188275400445197,1.0,23,33,260,4,17,260
108,VFV16N6UMQ,1,4,inicialization,0.4082118456607934,0.07234476424713193,0.0,24,14,632,3,20,558
108,W03OHG8OKA,1,8,inicialization,0.4401925538033523,0.09186500832801484,0.0,29,37,696,7,22,252
108,V1E7ANE2QP,1,2,inicialization,0.354928325978479,0.10480067246773869,1.0,8,3,1268,5,8,142
108,KAHYIU0NQM,1,4,inicialization,0.3859231764637907,0.07418938061362684,1.0,17,6,1126,5,17,772
108,ILUOEU635R,1,1,inicialization,0.3456694156390089,0.12815802991858782,1.0,24,7,35,5,7,35
108,1W7QUQEYX0,1,8,inicialization,0.45294864474200536,0.08874394856867109,0.0,18,32,870,7,18,274
108,1GVK2OV9K0,1,3,inicialization,0.3881727471267993,0.07180772403916502,1.0,26,23,248,6,20,248
108,CJYZ5FJQ7G,1,2,inicialization,0.5380449818331936,0.03647981818464844,1.0,30,37,758,9,22,303
108,UQW6B9OIAR,1,3,inicialization,0.5268793479236291,0.06639840600239721,1.0,29,30,1323,8,24,332
108,AE92CSK15T,1,6,inicialization,0.45552156538758404,0.07695241356765929,1.0,9,30,1353,7,9,135
108,8BQIXBET9X,1,3,inicialization,0.49283317452068676,0.06655406983079348,1.0,16,38,496,2,16,250
108,K4DW6SAXKI,1,4,inicialization,0.3841752174341695,0.10530657991002632,1.0,29,38,1145,6,23,262
108,47MSNDV8LT,1,3,inicialization,0.4762003549785965,0.0704378823492785,1.0,23,12,57,7,11,57
108,PEOCBY3KB8,1,7,inicialization,0.4270706196607259,0.12906088012328576,0.0,9,8,1065,3,9,222
108,ZXZL4V0YDP,1,3,inicialization,0.38322452250548744,0.07244594573558943,0.0,28,24,685,5,21,371
108,OA3ZUR41IA,1,5,inicialization,0.3939131458807915,0.07956756588471538,1.0,21,12,37,6,8,37
108,FHB8M6I6EG,1,7,inicialization,0.4332981087922967,0.08367709095437503,0.0,16,8,915,2,16,698
108,7E4SAZ1D78,1,2,inicialization,0.3826034313590917,0.06996310767267011,1.0,16,24,1293,4,16,347
108,LY22XB3YAL,1,1,inicialization,0.3677130553429121,0.06772154854376489,0.0,25,35,168,5,16,168
108,LKD3ROIY9I,1,6,inicialization,0.3929490146038269,0.10246571504179575,1.0,5,38,1381,6,5,30
108,EYO2FLBJ6C,1,1,inicialization,0.34208736371199255,0.17716100309771016,0.0,8,13,22,4,7,22
