seed,id,generation,rank,creation_mode,error,dem_fp,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
105,WGAT7VSKWK,1,3,inicialization,0.37099111777889526,0.16727716727716727,0.0,,2,,,14,116
105,JGZWK1Y35O,1,0,inicialization,0.37735952635546577,0.015873015873015872,1.0,14,2,116,,14,106
105,LT7QDUHWLZ,1,3,inicialization,0.391723746970178,0.16239316239316237,1.0,13,24,74,5,10,44
105,6YS7H0WSQI,1,5,inicialization,0.39722862266582915,0.20146520146520144,1.0,9,34,47,4,9,30
105,A9MNDLU126,1,4,inicialization,0.3842643141878094,0.20146520146520144,1.0,10,5,74,4,10,71
105,TRPX0TFHG5,1,8,inicialization,0.5898038645169638,0.2039072039072039,1.0,8,26,12,7,6,12
105,SNPHXL7NRR,1,5,inicialization,0.45853125131998473,0.11843711843711842,1.0,8,28,98,5,8,34
105,4AKJND2UPW,1,2,inicialization,0.6942578523174059,0.0354090354090354,0.0,3,14,46,6,3,8
105,GOPQFRENCC,1,3,inicialization,0.4077799077360179,0.09768009768009767,1.0,7,38,80,4,7,23
105,2244L4ABIT,1,6,inicialization,0.5962135734563758,0.11355311355311354,1.0,11,9,30,7,9,30
105,XNYC0F8226,1,7,inicialization,0.5043668958664651,0.17948717948717946,0.0,7,38,103,6,7,20
105,W38GLAG78E,1,3,inicialization,0.39231968740229817,0.10378510378510375,1.0,8,18,114,3,8,41
105,3UG56L8QNY,1,6,inicialization,0.4522774424948339,0.1404151404151404,0.0,7,37,26,5,7,22
105,0Z307UUEAP,1,5,inicialization,0.42769218781842755,0.1233211233211233,0.0,12,30,50,5,10,35
105,4Q1WVCE4A4,1,0,inicialization,0.8043961412312697,0.0048840048840048805,1.0,8,33,102,8,8,25
105,RU1MG8QLRO,1,5,inicialization,0.41318842369380915,0.1929181929181929,0.0,10,4,67,5,10,67
105,ZHC3DCU34D,1,1,inicialization,0.4176509339042358,0.050061050061049994,0.0,7,9,84,1,7,35
105,932SNU88QX,1,4,inicialization,0.4024203406445611,0.17094017094017092,1.0,14,8,52,4,11,52
105,UNWSG4V3YK,1,0,inicialization,0.29803588183696617,0.10866910866910862,0.0,4,7,38,2,4,16
105,YL9YZS0MDI,1,3,inicialization,0.3559638141411213,0.1758241758241758,0.0,12,6,69,5,12,69
105,FSX7HFFUCM,1,9,inicialization,0.6177867656376363,0.23443223443223443,1.0,8,6,21,5,7,21
105,AY9KK68RF9,1,1,inicialization,0.3262693093837413,0.13675213675213674,0.0,4,13,4,3,3,4
105,3N1PMVZRAE,1,3,inicialization,0.7254780175640215,0.04395604395604395,1.0,10,29,90,8,10,33
105,B5DF8H7WAH,1,4,inicialization,0.42769218781842755,0.1233211233211233,0.0,12,36,107,5,10,29
105,57JKTONE6T,1,1,inicialization,0.5699679823177302,0.03663003663003661,0.0,8,8,86,8,8,50
105,YJ01RPMDX6,1,8,inicialization,0.5626164751318508,0.2393162393162393,0.0,5,19,59,7,5,14
105,IOBZPHIVKR,1,2,inicialization,0.38993941854642156,0.07203907203907203,1.0,11,12,87,5,11,61
105,LOIQOD0ON2,1,2,inicialization,0.34724663423178037,0.1001221001221001,1.0,14,17,70,2,12,54
105,F0QBZOMV0R,1,1,inicialization,0.3377683753869186,0.08669108669108666,1.0,10,19,79,3,10,44
105,O83V1U8MSQ,1,2,inicialization,0.4892460815447509,0.0708180708180708,1.0,14,10,95,8,14,70
105,YFSQKRYYJK,1,0,inicialization,0.3168699489360268,0.05616605616605613,1.0,13,13,9,3,4,9
105,WVFHTGYLE3,1,10,inicialization,0.6177867656376363,0.23443223443223443,1.0,5,18,49,5,5,21
105,XIOV1ICEUS,1,12,inicialization,0.6410563000829448,0.29914529914529914,0.0,6,39,91,7,6,15
105,LQUOXIK200,1,1,inicialization,0.8058836446347453,0.012210012210012215,1.0,7,32,22,9,7,22
105,7L036XRAZM,1,5,inicialization,0.5962135734563758,0.11355311355311354,0.0,7,5,18,7,7,18
105,G17MMTICQS,1,8,inicialization,0.5898038645169638,0.2039072039072039,1.0,8,26,12,7,6,12
105,M21H8B377S,1,4,inicialization,0.4083920216900384,0.1404151404151404,0.0,5,36,69,4,5,14
105,HWM6CMJSUH,1,1,inicialization,0.3661710558559331,0.05860805860805862,1.0,11,13,27,2,9,27
105,45XTXM2FEI,1,7,inicialization,0.502178659601136,0.188034188034188,0.0,6,38,108,6,6,16
105,TPXJ0NY0SV,1,1,inicialization,0.6162730439341091,0.018315018315018305,0.0,10,32,47,8,10,30
105,Y4KJCC9ZB1,1,7,inicialization,0.518607093493493,0.1526251526251526,0.0,11,4,26,6,11,26
105,9C61DKM5GH,1,6,inicialization,0.39722862266582915,0.20146520146520144,1.0,9,32,115,4,9,31
105,NAQ79EFO8P,1,5,inicialization,0.3861501859551487,0.21489621489621488,0.0,13,27,77,3,12,41
