seed,id,generation,rank,creation_mode,error,dem_fp,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
100,J33LZW16H8,1,1,inicialization,0.40303504054199324,0.08227386895717698,0.0,,2,,,25,1448
100,HF3QDNVOTN,1,5,inicialization,0.3965408693902064,0.1455161400353499,1.0,25,2,1448,,25,1417
100,LJMWX0NZ39,1,1,inicialization,0.40625016349925136,0.06697882104871469,0.0,20,16,1240,6,20,500
100,LAZJKMKBP2,1,4,inicialization,0.41790560611844163,0.11710440633818103,1.0,23,17,904,7,23,518
100,DP6SV7V8X4,1,1,inicialization,0.33640547742803617,0.11225154268349408,0.0,4,6,436,4,4,16
100,P165QJDUKD,1,1,inicialization,0.38865969207749484,0.09466960215820647,1.0,19,7,75,6,12,75
100,OT7NWV3AH4,1,3,inicialization,0.38026186552165653,0.132639771775869,0.0,15,29,304,4,15,282
100,GZJ48C2KD4,1,6,inicialization,0.5665484642932809,0.11918974231759127,1.0,4,10,362,2,4,16
100,INFHQEZC81,1,0,inicialization,0.40549166255346947,0.06032745201401596,0.0,11,19,283,6,11,282
100,Q0JN0ERZQG,1,3,inicialization,0.4018871454732973,0.11187168594375019,0.0,25,17,394,3,22,394
100,TCB9SOZAFO,1,2,inicialization,0.5203175022095394,0.05911811218952526,0.0,17,26,1236,8,17,333
100,WU2CLFBW9J,1,1,inicialization,0.3265091408883237,0.15136128252038822,0.0,18,28,22,4,7,22
100,ZLYY2MNK9R,1,3,inicialization,0.5281458265293775,0.08074668981983937,0.0,13,30,635,8,13,240
100,6HTIHODZ31,1,2,inicialization,0.33810874389890244,0.15952432633570035,1.0,22,5,69,5,11,69
100,BJ4GFSG9JI,1,0,inicialization,0.4026225796334628,0.07632019597506895,1.0,15,8,1359,4,15,617
100,YG5UH4SOWO,1,4,inicialization,0.5181762364632789,0.10305745914602005,0.0,3,21,794,2,3,8
100,D4W64N5D6Q,1,2,inicialization,0.46153434688348083,0.07007969239356258,0.0,15,39,1111,7,15,226
100,CO3AHOXUHT,1,1,inicialization,0.38795366753540905,0.09927439610530561,0.0,10,35,635,6,10,171
100,UFKVJM1FFU,1,0,inicialization,0.5413647027992687,0.050257372321622376,1.0,10,8,162,8,10,162
100,BN7K4C82WA,1,0,inicialization,0.33640547742803617,0.11225154268349408,0.0,4,40,226,4,4,16
