seed,id,generation,rank,creation_mode,error,dem_fp,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
108,IFYRYMFTNL,1,2,inicialization,0.35998548938506225,0.043432203389830504,0.0,,2,,,15,114
108,MUMHMF91G8,1,2,inicialization,0.3891527782184738,0.007415254237288144,1.0,15,2,114,,15,114
108,UYND2CWVPM,1,3,inicialization,0.36041749382889576,0.1302966101694915,1.0,15,10,5,2,3,5
108,HZLVP2AWLO,1,5,inicialization,0.3980407885864372,0.09851694915254236,1.0,10,3,91,7,10,91
108,5MG7JDLIVQ,1,8,inicialization,0.41127227713062586,0.1853813559322034,0.0,12,31,38,4,11,28
108,C2ZUR85ES6,1,6,inicialization,0.3980407885864372,0.11440677966101695,0.0,8,9,21,5,8,21
108,JZPBUESYH2,1,0,inicialization,0.3394768979208065,0.05720338983050849,0.0,6,40,60,2,6,18
108,6GEX311YUG,1,4,inicialization,0.36377547412964284,0.07521186440677965,1.0,11,33,64,4,10,31
108,4J0H94FF5M,1,9,inicialization,0.46514520499364176,0.1938559322033898,1.0,8,22,70,5,8,31
108,Z09L62HKEY,1,5,inicialization,0.43621354343915175,0.06673728813559321,1.0,15,23,102,4,12,46
108,KDERADTYDO,1,1,inicialization,0.3528990533482851,0.004237288135593209,0.0,10,32,85,3,10,28
108,3MQCOZT0VQ,1,3,inicialization,0.35998548938506225,0.1641949152542373,1.0,11,9,2,4,1,2
108,AK0Y2956YK,1,0,inicialization,0.3240693412858697,0.09851694915254239,1.0,7,38,89,2,7,27
108,SNHW8W5QSF,1,6,inicialization,0.5242183702537686,0.07415254237288135,0.0,11,35,38,7,11,33
108,1WD8M2J057,1,7,inicialization,0.4006867759513194,0.17690677966101695,1.0,14,32,16,5,7,16
108,2RB0U5HEA7,1,1,inicialization,0.5623445549782181,0.0031779661016949137,1.0,12,25,65,7,12,37
108,FW0OHIZ2UF,1,2,inicialization,0.3797234875419423,0.03813559322033899,1.0,6,23,32,3,6,24
108,QS3LOBW5R5,1,1,inicialization,0.3438853327307341,0.044491525423728806,1.0,5,4,49,2,5,25
108,NRRFI4OK11,1,8,inicialization,0.40461977531975535,0.23728813559322032,1.0,12,11,96,2,12,64
108,3HUR8JLUDV,1,0,inicialization,0.34020959154851516,0.05296610169491528,1.0,14,8,6,4,3,6
108,2GLYZPIK94,1,2,inicialization,0.34515033647931337,0.1260593220338983,0.0,6,17,37,5,6,32
108,OL7E3HOS0M,1,0,inicialization,0.34251765856568084,0.0010593220338983023,1.0,4,12,112,4,4,15
108,4SD06VEXUO,1,11,inicialization,0.7651788726341265,1.0,1.0,4,11,103,7,4,15
108,FJ9P251BMU,1,7,inicialization,0.7696350865116374,0.09110169491525424,0.0,5,14,18,8,5,18
108,RXMTNFX797,1,3,inicialization,0.36377547412964284,0.07521186440677965,1.0,12,33,22,4,10,22
108,VFV16N6UMQ,1,3,inicialization,0.41515831116871904,0.012711864406779683,0.0,12,14,52,3,12,52
108,W03OHG8OKA,1,8,inicialization,0.48061353539676654,0.1822033898305085,0.0,14,37,57,7,11,31
108,V1E7ANE2QP,1,9,inicialization,0.5303577452682531,0.1853813559322034,1.0,5,3,102,5,5,28
108,KAHYIU0NQM,1,4,inicialization,0.41386010382474725,0.03495762711864406,1.0,9,6,91,5,9,65
108,ILUOEU635R,1,5,inicialization,0.5860369639134525,0.057203389830508475,1.0,12,7,5,5,3,5
108,1W7QUQEYX0,1,7,inicialization,0.5261101536096338,0.13665254237288135,0.0,10,32,71,7,10,35
108,1GVK2OV9K0,1,9,inicialization,0.5501981272718127,0.1822033898305085,1.0,13,23,21,6,8,21
108,CJYZ5FJQ7G,1,6,inicialization,0.8097163968160014,0.04555084745762712,1.0,15,37,62,9,15,35
108,UQW6B9OIAR,1,7,inicialization,0.7319274208655364,0.10805084745762712,1.0,14,30,107,8,14,38
108,AE92CSK15T,1,5,inicialization,0.644011975282315,0.04555084745762712,1.0,6,30,109,7,6,24
108,8BQIXBET9X,1,3,inicialization,0.3684628770649284,0.05932203389830509,1.0,9,38,41,2,9,30
108,K4DW6SAXKI,1,10,inicialization,0.5501981272718127,0.2531779661016949,1.0,15,38,92,6,10,27
108,47MSNDV8LT,1,12,inicialization,1.0,1.0,1.0,12,12,6,7,5,6
108,PEOCBY3KB8,1,3,inicialization,0.3891527782184738,0.018008474576271194,0.0,6,8,86,3,6,35
108,ZXZL4V0YDP,1,3,inicialization,0.4197844513297324,0.01059322033898305,0.0,14,24,56,5,10,37
108,OA3ZUR41IA,1,5,inicialization,0.5860369639134525,0.057203389830508475,1.0,11,12,5,6,3,5
108,FHB8M6I6EG,1,5,inicialization,0.4077616454021942,0.08686440677966101,0.0,9,8,74,2,9,63
108,7E4SAZ1D78,1,7,inicialization,0.41907033961494855,0.15995762711864406,1.0,9,24,104,4,9,36
108,LY22XB3YAL,1,5,inicialization,0.4628247828405072,0.060381355932203395,0.0,13,35,15,5,8,15
108,LKD3ROIY9I,1,7,inicialization,0.5221894415194793,0.1483050847457627,1.0,4,38,111,6,4,13
108,EYO2FLBJ6C,1,2,inicialization,0.34525586378054174,0.08686440677966101,0.0,5,13,4,4,3,4
108,XJJHUFM81D,1,10,inicialization,0.5728920192769202,0.23622881355932202,1.0,9,27,85,6,9,31
108,8SHA4KDDRD,1,6,inicialization,0.5640847425658254,0.0656779661016949,1.0,7,25,59,7,7,28
108,M00Y5V4WS4,1,5,inicialization,0.5877095486770607,0.04872881355932203,0.0,13,32,61,6,13,34
108,JDEU22KGEN,1,4,inicialization,0.5794131347489921,0.0201271186440678,0.0,8,35,12,5,5,12
108,OL7E3HOS0M,2,0,inicialization,0.34251765856568084,0.0010593220338983023,1.0,4,12,112,4,4,15
108,3HUR8JLUDV,2,0,inicialization,0.34020959154851516,0.05296610169491528,1.0,14,8,6,4,3,6
108,JZPBUESYH2,2,0,inicialization,0.3394768979208065,0.05720338983050849,0.0,6,40,60,2,6,18
108,GTMYDZ3DSN,2,0,crossover,0.33603366119941414,0.0805084745762712,1.0,9,29,29,4,9,29
