seed,id,generation,rank,creation_mode,error,dem_fp,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
109,RO329DGO65,1,6,inicialization,0.15268145426367663,1.0,0.0,,2,,,5,9
109,T7FP26R1KT,1,6,inicialization,0.15268145426367663,1.0,1.0,5,2,9,,5,9
109,97UE7LAVMI,1,22,inicialization,0.42264973081037427,1.0,1.0,3,17,7,8,3,5
109,J1XJLCBZY4,1,6,inicialization,0.18875425540736546,0.07500000000000001,0.0,5,12,4,5,2,4
109,HDR3W4BD0E,1,0,inicialization,0.13274181921601214,0.07500000000000001,0.0,5,31,5,4,2,4
109,Q5B560TM8H,1,12,inicialization,0.3594873847796515,1.0,0.0,3,11,4,7,2,4
109,JWKRJQ1362,1,12,inicialization,0.3594873847796515,1.0,0.0,5,6,4,8,2,4
109,1EDECMI52G,1,1,inicialization,0.13274181921601214,0.07500000000000001,0.0,3,35,6,2,3,4
109,HJKHKH4YKV,1,11,inicialization,0.21553545944726393,0.175,1.0,3,12,3,2,2,3
109,DJ0N8BOROR,1,15,inicialization,0.3867558593281334,1.0,1.0,4,36,2,4,1,2
109,OO5EDIXPYH,1,17,inicialization,0.3867558593281334,1.0,0.0,3,38,7,3,1,2
109,76KGV34BDU,1,0,inicialization,0.09417837268432339,1.0,1.0,5,2,9,4,5,7
109,68UCTABKPM,1,12,inicialization,0.3594873847796515,1.0,0.0,4,22,4,7,2,4
109,G3DB0DP6TT,1,14,inicialization,0.3594873847796515,1.0,0.0,5,17,8,8,4,6
109,DWYRYKELMF,1,2,inicialization,0.11808289631180313,1.0,1.0,4,3,6,6,3,6
109,TSV1U17T0Y,1,7,inicialization,0.18875425540736546,0.07500000000000001,1.0,5,30,7,6,2,4
109,UF1REEIBBR,1,13,inicialization,0.3594873847796515,1.0,0.0,4,24,5,7,3,5
109,R7QHSXLRWH,1,21,inicialization,0.42264973081037427,1.0,1.0,5,17,3,6,2,3
109,8RMNHAFW2C,1,4,inicialization,0.13274181921601214,0.07500000000000001,1.0,5,9,9,3,2,4
109,8OUEZMY399,1,21,inicialization,0.42264973081037427,1.0,0.0,5,19,3,8,2,3
109,3WIBP6HKW1,1,2,inicialization,0.13274181921601214,0.07500000000000001,1.0,3,8,7,4,2,4
109,YO9XB0J14Q,1,3,inicialization,0.13274181921601214,0.07500000000000001,1.0,3,25,8,1,3,4
109,SIMXPCWZCR,1,3,inicialization,0.13274181921601214,0.07500000000000001,0.0,4,15,8,4,2,4
109,EC5R36KOOL,1,6,inicialization,0.16794970566215628,0.15000000000000002,0.0,4,22,4,2,2,4
109,ZYYVLESKSK,1,6,inicialization,0.18875425540736546,0.07500000000000001,1.0,4,15,4,5,2,4
109,D1JVFYC90R,1,4,inicialization,0.13274181921601214,0.07500000000000001,1.0,4,8,9,2,2,4
109,XBR9UGV2MH,1,18,inicialization,0.3867558593281334,1.0,1.0,4,34,8,2,1,2
109,C91I7PANV9,1,19,inicialization,0.42264973081037427,1.0,0.0,5,25,2,5,1,2
109,VZCON2JJ9R,1,24,inicialization,0.42264973081037427,1.0,1.0,3,23,9,7,3,5
109,WZRVU0IA1F,1,21,inicialization,0.42264973081037427,1.0,1.0,3,6,3,8,2,3
109,FEJS37RI8F,1,8,inicialization,0.173101769405277,0.275,0.0,4,8,8,2,4,6
109,NV5QHAPI6I,1,16,inicialization,0.3867558593281334,1.0,1.0,3,35,4,3,1,2
109,IR0UJQI60X,1,20,inicialization,0.42264973081037427,1.0,1.0,4,36,3,9,1,2
109,CZR1E8F9A2,1,10,inicialization,0.18875425540736546,0.07500000000000001,1.0,4,25,9,5,3,5
109,J6MSJAPRZP,1,7,inicialization,0.16794970566215628,0.15000000000000002,0.0,5,23,6,2,3,5
109,WSV9LWKCU3,1,9,inicialization,0.18875425540736546,0.07500000000000001,0.0,3,27,7,6,3,5
109,RHCCX3L3CQ,1,9,inicialization,0.18875425540736546,0.07500000000000001,1.0,4,18,7,5,3,5
109,W7GRFPHZNL,1,22,inicialization,0.42264973081037427,1.0,1.0,4,25,7,7,3,5
109,YIU8BCG280,1,2,inicialization,0.13274181921601214,0.07500000000000001,1.0,4,25,7,1,3,4
109,UOQTDSJ52E,1,2,inicialization,0.13274181921601214,0.07500000000000001,0.0,5,23,7,3,2,4
109,5NITCP0IJC,1,11,inicialization,0.21553545944726393,0.175,1.0,4,5,3,2,2,3
109,O5DL4ZTSTB,1,21,inicialization,0.42264973081037427,1.0,0.0,4,23,3,7,2,3
109,WE5CXZX5BQ,1,11,inicialization,0.21553545944726393,0.175,1.0,4,20,3,2,2,3
109,3IJ77UITGE,1,19,inicialization,0.42264973081037427,1.0,0.0,4,5,2,8,1,2
109,W9DD92V0B0,1,1,inicialization,0.11808289631180313,1.0,0.0,4,2,5,6,3,5
109,KTMW3M7JNJ,1,8,inicialization,0.18875425540736546,0.07500000000000001,1.0,3,10,6,5,3,5
109,K0TU5XXN9K,1,16,inicialization,0.3867558593281334,1.0,1.0,4,39,4,4,1,2
109,U4N5TQNJPH,1,23,inicialization,0.42264973081037427,1.0,1.0,4,8,8,7,3,5
109,HIZ54PBI1N,1,5,inicialization,0.13274181921601214,0.07500000000000001,1.0,4,2,8,3,4,6
109,GRFA2AZSIH,1,21,inicialization,0.42264973081037427,1.0,1.0,5,3,3,6,2,3
109,AW4PG50NZ0,2,0,crossover,0.08013378899220014,0.07500000000000001,0.0,3,23,5,1,3,4
109,3V401BM77R,2,0,crossover,0.057190958417936644,1.0,1.0,4,6,7,4,3,5
109,KIUW9ZS5VI,2,1,mutation,0.13274181921601214,0.07500000000000001,1.0,4,26,4,4,2,4
109,VSTD5F1FJT,2,1,crossover,0.13274181921601214,0.07500000000000001,1.0,4,14,4,4,2,4
109,D9ATYKNBJS,2,1,crossover,0.13274181921601214,0.07500000000000001,0.0,4,8,4,4,2,4
