seed,id,generation,rank,creation_mode,error,dem_fp,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
107,P14TI18HQS,1,0,inicialization,0.41646704046961225,0.0023830675296473425,0.0,,2,,,27,1426
107,CRUMLMJ8IP,1,3,inicialization,0.4227744458500188,0.025797763582779853,1.0,27,2,1426,,27,1426
107,XHEKE5MJ3R,1,9,inicialization,0.49804876873707704,0.09093729289169028,0.0,10,19,1173,2,10,238
107,TZSTCZTKOO,1,0,inicialization,0.4348476408792761,0.0015793110255651055,1.0,18,32,1292,7,18,301
107,NS45962VAY,1,2,inicialization,0.4030780630189206,0.02817378061677739,1.0,25,3,1277,8,25,1277
107,H6VQAOZ8SQ,1,4,inicialization,0.3968215722044778,0.04154152036888192,0.0,18,38,528,6,16,232
107,6PZ10I0201,1,4,inicialization,0.6048286757494754,0.01971318583696434,1.0,10,8,917,9,10,217
107,ZPTUJ5FB68,1,7,inicialization,0.49789131262227493,0.0627353102923136,1.0,9,36,477,2,9,148
107,J2J0NDHETK,1,7,inicialization,0.5582398402273994,0.023456999027031578,1.0,14,29,1028,1,14,277
107,LMWQUTAB3I,1,2,inicialization,0.3937505928292472,0.029774243129292,0.0,7,9,724,6,7,92
107,WID622UXWJ,1,1,inicialization,0.38676094896964874,0.029767192633642137,1.0,8,17,327,4,8,132
107,GDCH4NRNGQ,1,2,inicialization,0.4100779727032581,0.021976394940564303,0.0,21,13,1088,7,20,562
107,419IMOYIVD,1,2,inicialization,0.39340360277479314,0.0516871836090077,0.0,12,8,450,4,12,450
107,6Y1EM03406,1,5,inicialization,0.39907025856234624,0.05683404543339399,1.0,20,25,319,3,20,319
107,CEH8ACWH4W,1,1,inicialization,0.32524310820006275,0.1094166419899319,1.0,3,17,378,4,3,8
107,CJZU00RG59,1,3,inicialization,0.4484486427754907,0.014502869551729497,1.0,13,34,242,7,13,242
107,IU23Z4CFAL,1,3,inicialization,0.37936015953845825,0.1220017767249037,1.0,7,8,413,4,7,94
107,068SYGR4UW,1,5,inicialization,0.6174113838585082,0.020509891845396734,1.0,5,33,1371,8,5,29
107,J5OV0IKAXF,1,5,inicialization,0.4464679401875802,0.03416670191914492,1.0,26,10,498,8,19,498
107,LSTGAWLVV3,1,6,inicialization,0.47999049038472885,0.051715385591607085,1.0,3,34,509,6,3,8
107,SZGOK72IOA,1,0,inicialization,0.3737402918832805,0.07907130871300255,0.0,9,4,207,5,9,207
107,R1UIYI0VZV,1,6,inicialization,0.40150594842403975,0.08390089823314584,1.0,23,32,304,3,21,304
107,Y9CMTXJOO9,1,0,inicialization,0.3803781191137672,0.017795451020206715,0.0,10,37,983,6,10,157
107,DLMORT256M,1,3,inicialization,0.3942006905579636,0.03504801387537543,0.0,14,30,973,6,14,266
107,FR9JYW9A12,1,4,inicialization,0.6227330251082399,0.015109212177616087,1.0,3,33,211,8,3,8
107,CNP55D03O9,1,8,inicialization,0.4979777964876926,0.07465064794055021,0.0,22,38,1205,2,19,247
107,546G4OUBMZ,1,2,inicialization,0.44792204612289266,0.0066486173978029806,1.0,19,23,869,2,19,411
107,HDJ52IDYJZ,1,0,inicialization,0.4012530080685096,0.0024324209991962165,1.0,19,9,394,6,19,394
107,6XVPYMVJED,1,4,inicialization,0.45487078404529324,0.019720236332614105,1.0,21,9,721,1,21,721
107,Z4BNI0X870,1,1,inicialization,0.40285428721462824,0.01783775399410578,0.0,9,4,776,6,9,236
107,1YXYTASKLD,1,6,inicialization,0.45103241477944533,0.05769420590267493,0.0,16,13,1155,2,16,540
107,5JM2C6IFYG,1,0,inicialization,0.3232676520047495,0.10094899671446905,0.0,7,3,1006,5,7,101
107,7PABGYX6V6,1,4,inicialization,0.45156402796083317,0.022343020714356232,1.0,19,11,1201,8,19,643
107,GLMO3R9GZG,1,1,inicialization,0.3859916510659649,0.06856607019473468,0.0,17,6,386,6,17,386
107,LIVQKM6QF1,1,4,inicialization,0.4134735242704337,0.03933471523048068,1.0,25,30,1385,6,23,327
107,552DH4YKXK,1,4,inicialization,0.4295144169010765,0.03386353060620162,0.0,25,6,440,2,19,440
107,Y45RIWV0H3,1,5,inicialization,0.6227330251082399,0.015109212177616087,1.0,27,31,12,8,5,12
107,RX7DCKDVED,1,2,inicialization,0.35168601371380737,0.1173625505873063,1.0,21,37,84,5,13,84
107,8XTWVZECZ2,1,1,inicialization,0.3426405722535867,0.10782322997306712,0.0,20,36,10,6,4,10
107,WOK19UA1AZ,1,3,inicialization,0.7432658754479369,0.01080135933556129,0.0,6,16,981,9,6,42
107,E3YRFHZ2FQ,1,5,inicialization,0.3969101771888406,0.11488077611856112,1.0,20,18,1414,5,20,490
107,W3CELH7H3A,1,3,inicialization,0.4046861213571622,0.03391288407575055,0.0,15,25,517,6,15,329
107,5MOP0RBL1S,1,1,inicialization,0.4273717039211309,0.004822539024493422,0.0,19,8,744,3,19,744
107,ZX0PXX99AZ,1,2,inicialization,0.43087433679263343,0.009229098805646041,1.0,19,27,1192,7,19,339
107,RIUU223NGL,1,6,inicialization,0.5033871429728356,0.022484030627353102,0.0,5,8,322,7,5,31
