seed,id,generation,rank,creation_mode,error,dem_fp,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
109,RO329DGO65,1,4,inicialization,0.44797973935805224,0.05864857402074869,0.0,,2,,,25,622
109,T7FP26R1KT,1,4,inicialization,0.4281816460087132,0.07460849670624432,1.0,25,2,622,,25,597
109,97UE7LAVMI,1,2,inicialization,0.7572824887753793,0.007873456668376001,1.0,7,17,413,8,7,64
109,J1XJLCBZY4,1,1,inicialization,0.49508848372809167,0.043280343970652044,0.0,22,12,136,5,18,136
109,HDR3W4BD0E,1,3,inicialization,0.4427472028480566,0.052778983077590644,0.0,20,31,226,4,19,168
109,Q5B560TM8H,1,0,inicialization,0.7161525491650581,0.015794248747583922,0.0,5,11,165,7,5,23
109,JWKRJQ1362,1,1,inicialization,0.5135695873857815,0.03538321959686008,0.0,22,6,160,8,22,160
109,1EDECMI52G,1,0,inicialization,0.3768338124614581,0.06208828054120155,0.0,7,35,388,2,7,61
109,HJKHKH4YKV,1,0,inicialization,0.38699116563975067,0.04261764821900518,1.0,3,12,88,2,3,8
109,DJ0N8BOROR,1,1,inicialization,0.44703280053589844,0.04332767938148397,1.0,9,36,36,4,9,36
109,OO5EDIXPYH,1,1,inicialization,0.382882567407106,0.06272730858743246,0.0,5,38,435,3,5,26
109,76KGV34BDU,1,2,inicialization,0.5168989357935707,0.04082679184253088,1.0,23,2,603,4,23,603
109,68UCTABKPM,1,1,inicialization,0.5414607621519262,0.03144649126267208,0.0,16,22,217,7,16,200
109,G3DB0DP6TT,1,0,inicialization,0.5784753702286081,0.01760877282947418,0.0,22,17,528,8,21,249
109,DWYRYKELMF,1,4,inicialization,0.4717750868500188,0.051035462111948246,1.0,15,3,346,6,15,346
109,TSV1U17T0Y,1,3,inicialization,0.5437267659007232,0.03934361563646405,1.0,22,30,432,6,22,177
109,UF1REEIBBR,1,2,inicialization,0.542107047515893,0.03540688730227604,0.0,16,24,303,7,16,193
109,R7QHSXLRWH,1,6,inicialization,0.4797684713494986,0.05723640093092974,1.0,24,17,53,6,11,53
109,8RMNHAFW2C,1,5,inicialization,0.469323351630046,0.06840755788726283,1.0,21,9,596,3,21,352
109,8OUEZMY399,1,1,inicialization,0.5855603223783803,0.019636306260108084,0.0,23,19,127,8,18,127
