seed,id,generation,rank,creation_mode,error,dem_fp,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
100,J33LZW16H8,1,7,inicialization,0.3758057100792005,0.17424242424242425,0.0,,2,,,16,119
100,HF3QDNVOTN,1,11,inicialization,0.40599197946889254,0.2462121212121212,1.0,16,2,119,,16,114
100,LJMWX0NZ39,1,6,inicialization,0.4352439966325393,0.15025252525252528,0.0,13,16,102,6,12,53
100,LAZJKMKBP2,1,10,inicialization,0.46096697886523585,0.1919191919191919,1.0,15,17,75,7,14,54
100,DP6SV7V8X4,1,0,inicialization,0.33835537597187726,0.03409090909090906,0.0,4,6,37,4,4,15
100,P165QJDUKD,1,16,inicialization,0.7011592127317885,1.0,1.0,12,7,8,6,5,8
100,OT7NWV3AH4,1,3,inicialization,0.40599197946889254,0.09090909090909088,0.0,10,29,26,4,10,26
100,GZJ48C2KD4,1,2,inicialization,0.3272943934969488,0.15909090909090912,1.0,4,10,31,2,4,14
100,INFHQEZC81,1,11,inicialization,0.49338336707331276,0.21085858585858586,0.0,7,19,25,6,7,25
100,Q0JN0ERZQG,1,1,inicialization,0.3953484456409062,0.03030303030303033,0.0,16,17,34,3,13,34
100,TCB9SOZAFO,1,4,inicialization,0.6578404308926793,0.0946969696969697,0.0,11,26,102,8,11,35
100,WU2CLFBW9J,1,2,inicialization,0.32785242395922753,0.09217171717171718,0.0,12,28,4,4,2,4
100,ZLYY2MNK9R,1,6,inicialization,0.7283455824459864,0.10479797979797979,0.0,9,30,53,8,9,27
100,6HTIHODZ31,1,0,inicialization,0.3057008699045619,0.05176767676767674,1.0,14,5,7,5,4,7
100,BJ4GFSG9JI,1,3,inicialization,0.3280385370947463,0.23484848484848486,1.0,10,8,112,4,10,65
100,YG5UH4SOWO,1,9,inicialization,0.3925622559611134,0.18181818181818177,0.0,3,21,66,2,3,8
100,D4W64N5D6Q,1,12,inicialization,0.48408687361995517,0.2512626262626263,0.0,10,39,92,7,10,30
100,CO3AHOXUHT,1,12,inicialization,0.5436501786187797,0.2411616161616162,0.0,7,35,53,6,7,25
100,UFKVJM1FFU,1,15,inicialization,0.656381321633156,1.0,1.0,7,8,15,8,7,15
100,BN7K4C82WA,1,8,inicialization,0.3673467329194313,0.18055555555555558,0.0,4,40,20,4,4,13
100,NRQNSZZQVB,1,1,inicialization,0.3130356996402721,0.05303030303030304,1.0,6,22,8,4,4,8
100,WHK4XN7PZB,1,7,inicialization,0.35481772916359045,0.18055555555555558,0.0,7,12,72,1,7,37
100,EWCQ3S8ZXU,1,9,inicialization,0.3813407949383565,0.23737373737373735,0.0,5,9,60,4,5,25
100,0P5G7NLEPF,1,2,inicialization,0.703681121005123,0.04292929292929292,0.0,13,13,58,9,13,58
100,V0CR4WVE6S,1,4,inicialization,0.3289698770612589,0.13257575757575757,1.0,13,16,117,4,13,58
100,CARF8GR148,1,7,inicialization,0.35375235202434097,0.2222222222222222,0.0,13,23,104,1,13,42
100,TLFF5N7FVJ,1,5,inicialization,0.338733566699563,0.14646464646464646,1.0,10,17,115,2,10,45
100,1PF2XAS1A2,1,5,inicialization,0.33854444430665,0.1906565656565657,1.0,11,33,95,5,11,32
100,7I4JNSYABZ,1,11,inicialization,0.4473329206811285,0.2411616161616162,1.0,13,39,94,6,10,28
100,PJP4L0TS7Y,1,10,inicialization,0.39359268544610604,0.23232323232323232,0.0,10,32,57,5,10,30
100,IC6DB61YYO,1,2,inicialization,0.34233722531737276,0.09090909090909088,0.0,4,27,33,5,4,13
100,K49XWW0RE1,1,0,inicialization,0.36438808887539154,0.030303030303030276,0.0,14,2,117,1,14,90
100,X40Q2I5WSA,1,14,inicialization,0.6240500878304562,0.26136363636363635,0.0,5,32,105,6,5,18
100,RDCF72WBWM,1,6,inicialization,0.33854444430665,0.1906565656565657,1.0,14,30,69,5,12,34
100,SUUUQGKT26,1,3,inicialization,0.3289698770612589,0.13005050505050506,1.0,6,15,48,5,6,33
100,ZWLPOSS5T9,1,2,inicialization,0.31851980253479795,0.17676767676767674,1.0,7,40,6,4,3,6
100,Y914S70B7Z,1,2,inicialization,0.7306575769804843,0.032828282828282825,1.0,16,14,34,9,10,34
100,1HLIHF3JMK,1,5,inicialization,0.44937354455729617,0.14015151515151517,0.0,12,23,55,6,11,42
100,TEZGV523S9,1,3,inicialization,0.3532686698609966,0.09469696969696967,1.0,14,24,87,2,13,41
100,B3FUBC89G7,1,3,inicialization,0.826740767270316,0.07323232323232323,1.0,4,36,95,7,4,13
100,GSAVB3LD0D,1,6,inicialization,0.34960444036725324,0.17424242424242425,1.0,11,30,76,4,11,32
100,Q5FD34QOYC,1,13,inicialization,0.5308117797820959,0.2828282828282828,1.0,13,2,35,7,8,35
100,AL0KNTOEJ6,1,13,inicialization,0.5395572731702329,0.26136363636363635,0.0,7,40,99,7,7,24
100,SMGZVDWZC6,1,11,inicialization,0.4778214682583337,0.22095959595959597,1.0,13,35,39,7,12,32
100,T9KE93YHAC,1,5,inicialization,0.7283455824459864,0.10479797979797979,0.0,12,39,33,8,12,27
100,769K3DKGBX,1,17,inicialization,0.8253029066598032,1.0,1.0,3,22,83,6,3,8
100,DXON2GH3C5,1,3,inicialization,0.3448143067168463,0.11237373737373735,1.0,5,18,54,4,5,23
100,Q5EQXYMG8N,1,2,inicialization,0.35987806039710246,0.07196969696969696,0.0,14,3,101,1,14,87
100,Z57CQWXFFC,1,2,inicialization,0.32785242395922753,0.09217171717171718,0.0,5,37,4,5,2,4
100,G2BYM8ESJG,1,3,inicialization,0.8779987594768777,0.06313131313131312,1.0,11,40,97,9,11,32
100,J4OJOPE88W,2,0,mutation,0.4008553104847219,0.0,0.0,13,20,92,3,13,45
100,49XRQRVKDX,2,0,mutation,0.3379774012915039,0.012626262626262652,0.0,4,28,39,3,4,15
100,6HTIHODZ31,2,0,inicialization,0.3057008699045619,0.05176767676767674,1.0,14,5,7,5,4,7
100,0I33DDMCIS,2,1,crossover,0.3379774012915039,0.012626262626262652,0.0,4,33,47,3,4,15
100,NRQNSZZQVB,2,1,inicialization,0.3130356996402721,0.05303030303030304,1.0,6,22,8,4,4,8
100,57SNG5374U,2,1,mutation,0.31058208562373846,0.07828282828282829,0.0,8,27,21,5,8,21
100,UOWYTRVLRG,2,2,crossover,0.3519162802404415,0.012626262626262652,0.0,7,17,13,3,5,13
100,DP6SV7V8X4,2,2,inicialization,0.33835537597187726,0.03409090909090906,0.0,4,6,37,4,4,15
100,CK8N182K2K,2,2,crossover,0.3175110847422824,0.058080808080808094,0.0,8,27,43,5,8,32
100,4D7DZPJ9Y9,2,2,crossover,0.31058208562373846,0.1313131313131313,0.0,7,24,32,5,7,30
100,Q5ZXI6FPU1,2,3,crossover,0.3607579535135007,0.016414141414141437,1.0,5,38,45,5,5,16
100,Q5EQXYMG8N,2,3,inicialization,0.35987806039710246,0.07196969696969696,0.0,14,3,101,1,14,87
100,IC6DB61YYO,2,3,inicialization,0.34233722531737276,0.09090909090909088,0.0,4,27,33,5,4,13
100,WU2CLFBW9J,2,3,inicialization,0.32785242395922753,0.09217171717171718,0.0,12,28,4,4,2,4
100,Z57CQWXFFC,2,3,inicialization,0.32785242395922753,0.09217171717171718,0.0,5,37,4,5,2,4
100,GZJ48C2KD4,2,3,inicialization,0.3272943934969488,0.15909090909090912,1.0,4,10,31,2,4,14
100,ZQB2TK32GE,2,3,crossover,0.31897880453842153,0.16035353535353536,1.0,9,25,32,5,9,32
100,ZWLPOSS5T9,2,3,inicialization,0.31851980253479795,0.17676767676767674,1.0,7,40,6,4,3,6
100,K49XWW0RE1,2,4,inicialization,0.36438808887539154,0.030303030303030276,0.0,14,2,117,1,14,90
