seed,id,generation,rank,creation_mode,error,dem_fp,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
106,4B974DQEM5,1,1,inicialization,0.05131670194948623,1.0,0.0,,2,,,5,8
106,X12SO3R4IL,1,1,inicialization,0.05131670194948623,1.0,1.0,5,2,8,,5,8
106,RX5WESWVLI,1,0,inicialization,0.2583801512904337,0.38095238095238093,0.0,3,30,3,2,2,3
106,X29TQ521PJ,1,14,inicialization,0.23623738417402662,1.0,1.0,4,8,3,6,2,3
106,9NIURIW928,1,4,inicialization,0.10557280900008414,1.0,0.0,4,11,5,4,3,5
106,YIKCW87EG8,1,14,inicialization,0.23623738417402662,1.0,1.0,4,22,3,8,2,3
106,ANG0HXOSNI,1,17,inicialization,0.23623738417402662,1.0,1.0,3,30,4,8,2,4
106,RGV3A168MG,1,1,inicialization,0.683772233983162,0.1428571428571429,0.0,5,13,2,3,1,2
106,KCUA7K7VUH,1,18,inicialization,0.23623738417402662,1.0,1.0,5,33,5,7,2,4
106,CHM9X70DWU,1,19,inicialization,0.23623738417402662,1.0,1.0,5,20,6,4,3,4
106,WYA0VZD6SJ,1,5,inicialization,0.10557280900008414,1.0,1.0,4,17,7,2,3,5
106,RMVQ7CTKXJ,1,9,inicialization,0.18350341907227397,1.0,0.0,4,19,5,8,3,5
106,2HBF823FFW,1,0,inicialization,0.4522774424948339,0.04761904761904767,0.0,5,36,7,1,4,5
106,Q0ADVR5CDE,1,5,inicialization,0.10557280900008414,1.0,1.0,3,17,7,4,3,5
106,K3SO6M6AIL,1,6,inicialization,0.2583801512904337,0.38095238095238093,1.0,4,22,7,1,4,5
106,OHVRTZBDBG,1,8,inicialization,0.16333997346592444,1.0,1.0,4,15,7,6,3,5
106,F512K3JL16,1,15,inicialization,0.23623738417402662,1.0,1.0,4,33,7,5,2,3
106,HGP75L1OTJ,1,16,inicialization,0.23623738417402662,1.0,1.0,3,39,8,5,2,3
106,0W3MGW7MPZ,1,9,inicialization,0.18350341907227397,1.0,0.0,4,8,5,7,3,5
106,P957TNA6CH,1,4,inicialization,0.10557280900008414,1.0,1.0,4,8,5,6,3,5
106,COOLVT7RKG,1,4,inicialization,0.2583801512904337,0.38095238095238093,0.0,5,11,5,3,3,5
106,JZ2KUSR6LW,1,12,inicialization,0.23623738417402662,1.0,0.0,4,34,6,7,1,2
106,E22TCOWENY,1,23,inicialization,0.23623738417402662,1.0,1.0,4,18,8,7,3,5
106,O85W20RMFO,1,9,inicialization,0.18350341907227397,1.0,0.0,4,8,5,8,3,5
106,APAAXG5M06,1,7,inicialization,0.16333997346592444,1.0,0.0,3,31,4,6,2,4
106,KEPUR9U05Z,1,20,inicialization,0.23623738417402662,1.0,1.0,5,29,7,7,2,4
106,577U8PHCTP,1,3,inicialization,0.10557280900008414,1.0,0.0,3,29,4,5,2,4
106,O2F4TCYCV8,1,3,inicialization,0.10557280900008414,1.0,0.0,4,8,4,5,2,4
106,IJKAF51P6U,1,15,inicialization,0.23623738417402662,1.0,0.0,4,37,7,4,2,3
106,17JP4793GQ,1,8,inicialization,0.16333997346592444,1.0,1.0,5,13,7,6,3,5
106,96ERIQ57H0,1,2,inicialization,0.09170489377075253,1.0,0.0,5,5,7,2,4,7
106,B4FNJ0A0YN,1,4,inicialization,0.10557280900008414,1.0,0.0,5,20,5,4,3,5
106,NEP3Q3S80F,1,13,inicialization,0.23623738417402662,1.0,0.0,4,37,8,7,1,2
106,6JDKBJZ6D6,1,14,inicialization,0.23623738417402662,1.0,1.0,4,35,3,3,2,3
106,UW2TZM99MW,1,3,inicialization,0.2583801512904337,0.38095238095238093,0.0,3,32,6,2,3,4
106,2AU8PC7E2Y,1,22,inicialization,0.23623738417402662,1.0,1.0,5,10,6,8,3,5
106,4FAY5WSGSI,1,6,inicialization,0.10557280900008414,1.0,0.0,4,3,7,4,4,7
106,9OEN1U2P55,1,17,inicialization,0.23623738417402662,1.0,1.0,3,6,4,8,2,4
106,3JL4M258GY,1,4,inicialization,0.10557280900008414,1.0,1.0,3,4,5,3,3,5
106,ZBYEOE5O9S,1,14,inicialization,0.23623738417402662,1.0,0.0,4,23,3,6,2,3
106,THLXTEVS2I,1,10,inicialization,0.23623738417402662,1.0,1.0,4,36,3,7,1,2
106,0FFM3TDAOU,1,4,inicialization,0.10557280900008414,1.0,1.0,4,16,5,2,3,5
106,O3ORLO4FRJ,1,11,inicialization,0.23623738417402662,1.0,1.0,5,34,4,7,1,2
106,7G7LMRJZTD,1,5,inicialization,0.2583801512904337,0.38095238095238093,0.0,5,22,6,2,4,5
106,LOGQGJXJW7,1,14,inicialization,0.23623738417402662,1.0,0.0,5,28,3,6,2,3
106,1GUH7HIDEQ,1,21,inicialization,0.23623738417402662,1.0,1.0,3,32,8,7,2,4
106,5W5GSHEFNT,1,1,inicialization,0.2583801512904337,0.38095238095238093,0.0,4,13,4,3,3,4
106,ZPID7W82Z4,1,0,inicialization,0.05131670194948623,1.0,1.0,4,5,7,4,4,6
106,SS08KR3OWQ,1,2,inicialization,0.2583801512904337,0.38095238095238093,0.0,4,37,5,3,3,4
106,1YX17HEKA7,1,2,inicialization,0.683772233983162,0.1428571428571429,1.0,3,26,5,2,3,4
106,2HBF823FFW,2,0,inicialization,0.4522774424948339,0.04761904761904767,0.0,5,36,7,1,4,5
