seed,id,generation,rank,creation_mode,error,dem_fp,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
108,IFYRYMFTNL,1,2,inicialization,0.4594004996412906,0.05198088059564297,0.0,,2,,,22,610
108,MUMHMF91G8,1,3,inicialization,0.45337371848601093,0.06707877562275945,1.0,22,2,610,,22,580
108,UYND2CWVPM,1,0,inicialization,0.31302876646284317,0.1586083279713209,1.0,21,10,16,2,5,16
108,HZLVP2AWLO,1,4,inicialization,0.4865757819765937,0.08488065692312406,1.0,13,3,483,7,13,361
108,5MG7JDLIVQ,1,0,inicialization,0.43160835983057155,0.025699359622514323,0.0,18,31,196,4,16,153
108,C2ZUR85ES6,1,3,inicialization,0.4718843366916805,0.06072096087262922,0.0,10,9,107,5,10,107
108,JZPBUESYH2,1,0,inicialization,0.3202061299872586,0.10273615834788741,0.0,7,40,314,2,7,58
108,6GEX311YUG,1,1,inicialization,0.3891089367297009,0.056500291080675294,1.0,16,33,337,4,16,143
108,4J0H94FF5M,1,1,inicialization,0.44546265192786316,0.045010264423813465,1.0,11,22,373,5,11,148
108,Z09L62HKEY,1,0,inicialization,0.35922702418599606,0.05680669179152495,1.0,22,23,544,4,18,189
108,KDERADTYDO,1,2,inicialization,0.382065977139297,0.06799797775530841,0.0,14,32,453,3,14,149
108,3MQCOZT0VQ,1,0,inicialization,0.6672115732242181,0.00210650488709134,1.0,16,9,4,4,2,4
108,AK0Y2956YK,1,2,inicialization,0.33229256783213135,0.1283972178815455,1.0,9,38,473,2,9,86
108,SNHW8W5QSF,1,2,inicialization,0.6472660859782959,0.01721971994975028,0.0,15,35,199,7,15,139
108,1WD8M2J057,1,1,inicialization,0.4678743706374052,0.026587921683978305,1.0,21,32,76,5,14,76
108,2RB0U5HEA7,1,3,inicialization,0.6400911022486844,0.03262401568771639,1.0,17,25,342,7,17,184
108,FW0OHIZ2UF,1,3,inicialization,0.38274057780204507,0.10240677758372399,1.0,8,23,162,3,8,84
108,QS3LOBW5R5,1,1,inicialization,0.3295188147029594,0.11028893587033126,1.0,7,4,256,2,7,75
108,NRRFI4OK11,1,0,inicialization,0.38335449154705525,0.04898581364708768,1.0,17,11,511,2,17,289
108,3HUR8JLUDV,1,0,inicialization,0.34810753839617437,0.07341361031957593,1.0,21,8,26,4,9,26
108,2GLYZPIK94,1,0,inicialization,0.5470304904441992,0.01964794558323376,0.0,8,17,193,5,8,84
108,OL7E3HOS0M,1,0,inicialization,0.3302253133768629,0.0776419401293011,1.0,4,12,598,4,4,14
108,4SD06VEXUO,1,6,inicialization,0.8542324141834174,1.0,1.0,4,11,550,7,4,14
108,FJ9P251BMU,1,1,inicialization,0.7627594428974994,0.0069476361185157945,0.0,6,14,89,8,6,32
108,RXMTNFX797,1,1,inicialization,0.4084172306459395,0.05378098477188467,1.0,17,33,113,4,16,113
108,VFV16N6UMQ,1,1,inicialization,0.375981866610824,0.08249839139626802,0.0,18,14,273,3,18,255
108,W03OHG8OKA,1,1,inicialization,0.6472660859782959,0.01721971994975028,0.0,21,37,300,7,15,131
108,V1E7ANE2QP,1,1,inicialization,0.6124493161176,0.019035144161534456,1.0,6,3,546,5,6,44
108,KAHYIU0NQM,1,2,inicialization,0.45257746710761193,0.05437846615804148,1.0,13,6,485,5,13,297
108,ILUOEU635R,1,0,inicialization,0.6482338077304688,0.0027269663265618756,1.0,17,7,16,5,5,16
108,1W7QUQEYX0,1,1,inicialization,0.6475077673454996,0.01359653154395318,0.0,14,32,375,7,14,149
108,1GVK2OV9K0,1,3,inicialization,0.6026415470675801,0.033527897784722864,1.0,19,23,108,6,14,108
108,CJYZ5FJQ7G,1,2,inicialization,0.7233124951447742,0.012386248736097068,1.0,22,37,327,9,18,142
108,UQW6B9OIAR,1,3,inicialization,0.6487186683224232,0.02990470937892576,1.0,21,30,570,8,18,173
108,AE92CSK15T,1,1,inicialization,0.6663023135329376,0.012386248736097068,1.0,7,30,582,7,7,58
108,8BQIXBET9X,1,2,inicialization,0.33533427193177767,0.11904433618285995,1.0,12,38,214,2,12,115
108,K4DW6SAXKI,1,2,inicialization,0.6116438756563637,0.024167356068266078,1.0,22,38,493,6,17,133
108,47MSNDV8LT,1,1,inicialization,0.7100280309015643,0.007552777522443851,1.0,17,12,26,7,7,26
108,PEOCBY3KB8,1,2,inicialization,0.37874206343717853,0.08368569415081044,0.0,7,8,459,3,7,73
108,ZXZL4V0YDP,1,2,inicialization,0.5286825289582212,0.02720072310567761,0.0,20,24,295,5,17,176
108,OA3ZUR41IA,1,5,inicialization,0.7944054358926268,1.0,1.0,16,12,17,6,5,17
108,FHB8M6I6EG,1,1,inicialization,0.37609568245677205,0.06680301498299479,0.0,12,8,394,2,12,265
108,7E4SAZ1D78,1,2,inicialization,0.39430810415783124,0.06797499770199468,1.0,12,24,557,4,12,154
108,LY22XB3YAL,1,1,inicialization,0.5336509197522747,0.025990440297821486,0.0,19,35,73,5,12,73
108,LKD3ROIY9I,1,7,inicialization,0.8542324141834174,1.0,1.0,4,38,595,6,4,14
