id,generation,rank,creation_mode,error,dem_fp,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
XC5NGHI0NO,1,4,inicialization,0.43926617750881347,0.20352564102564102,0.0,,2,,,14,105
QR0OZCMFSM,1,5,inicialization,0.46420028022318016,0.2548076923076923,1.0,14,2,105,,14,105
REEA8QVSXZ,1,0,inicialization,0.3245846319901996,0.20512820512820518,1.0,8,28,74,2,8,33
8TCVGKKMSM,1,1,inicialization,0.3194429526212794,0.28205128205128205,1.0,13,2,27,2,9,27
C1ZDYONNJA,1,4,inicialization,0.5440077706889392,0.1955128205128205,0.0,13,20,40,8,13,40
R3B80SIX6Q,1,3,inicialization,0.3385944666374928,0.23717948717948723,0.0,14,19,88,3,10,44
KIHELMKC01,1,1,inicialization,0.31424014733309635,0.2964743589743589,0.0,5,25,66,3,5,17
72FD8U4UQZ,1,3,inicialization,0.7313358022962131,0.07371794871794872,0.0,6,3,9,7,5,9
RE0K9USY3Z,1,6,inicialization,0.4336865990643617,0.3798076923076923,1.0,10,30,100,5,10,33
6L697Y0CI1,1,0,inicialization,0.3247870642944647,0.13782051282051283,1.0,3,9,61,4,3,8
QWG3RW30KO,1,1,inicialization,0.3068048755801289,0.3733974358974359,1.0,9,24,75,4,9,40
84PVWHPJ23,1,4,inicialization,0.33293472841480953,0.4391025641025641,0.0,10,37,76,5,8,29
ESXOAQ5W6C,1,3,inicialization,0.31984481687089317,0.39903846153846156,1.0,12,24,53,4,11,42
C3TODY2XCW,1,2,inicialization,0.4047350199737435,0.17948717948717952,1.0,5,30,9,2,4,9
BVTYG16QMG,1,2,inicialization,0.4610204320111002,0.09294871794871795,0.0,6,8,19,7,6,19
USOA2R3UJ9,1,5,inicialization,0.3452419271430921,0.32532051282051283,0.0,7,13,39,4,7,38
O4CTQEIN16,1,3,inicialization,0.41586244936763117,0.17948717948717952,1.0,7,5,12,1,5,12
CRERAORRB1,1,0,inicialization,0.38042856520322754,0.0016025641025640969,0.0,13,7,18,7,7,18
BDFVP00AEM,1,1,inicialization,0.3216561521323794,0.21153846153846156,1.0,13,8,32,4,8,32
EHNL827QRA,1,3,inicialization,0.8107466915370218,0.03685897435897436,1.0,10,7,5,8,4,5
K2PF1M5CLE,1,1,inicialization,0.33942174092418376,0.16346153846153844,1.0,4,38,96,4,4,13
T8IWF7NBNU,1,4,inicialization,0.33293472841480953,0.4391025641025641,1.0,7,28,72,6,7,28
60DEOWJ2S9,1,3,inicialization,0.8107466915370218,0.03685897435897436,1.0,14,4,7,8,4,7
NCFGBLGMJ6,1,4,inicialization,0.3419098034715019,0.2996794871794872,1.0,7,25,95,3,7,33
HVZB0UZVMN,1,2,inicialization,0.36722032570602436,0.22596153846153844,0.0,10,18,72,4,10,45
JM7HJKN7I6,1,0,inicialization,0.2747122097581143,0.3733974358974359,0.0,5,36,12,4,5,12
MKH0254QVL,1,4,inicialization,0.33293472841480953,0.4391025641025641,0.0,12,38,45,5,8,28
6B7HQQV4N1,1,3,inicialization,0.5288210855969991,0.16987179487179488,1.0,12,28,27,7,9,27
EOMCANH5EH,1,3,inicialization,0.5694509061504978,0.1330128205128205,1.0,13,11,55,7,12,55
QD69OO0Q86,1,3,inicialization,0.41586244936763117,0.17948717948717952,1.0,9,4,11,1,4,11
ZZOY9FV2P3,1,5,inicialization,0.5526335893254128,0.22115384615384615,1.0,12,21,86,9,12,46
TPPV4XE5AZ,1,3,inicialization,0.5805481557746346,0.10576923076923078,1.0,8,10,57,8,8,49
2OI1B8U5WY,1,6,inicialization,0.4336865990643617,0.3798076923076923,1.0,9,29,64,5,9,32
FEMA3BO61J,1,3,inicialization,0.32681473534633754,0.3221153846153846,1.0,5,39,92,3,5,18
LNSYCVHN3X,1,2,inicialization,0.6287870650661525,0.059294871794871806,0.0,6,15,68,8,6,27
0ZVA679L55,1,1,inicialization,0.3758122160676408,0.15224358974358976,1.0,4,11,96,7,4,14
