id,generation,rank,creation_mode,error,dem_fp,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
JD5PW1VY9N,1,7,inicialization,0.4254055950857769,0.12222222222222223,0.0,,2,,,19,120
GVYJLV1MAH,1,4,inicialization,0.39620249373533467,0.05555555555555558,1.0,19,2,120,,19,110
6LR62635QG,1,10,inicialization,0.6436516774501009,0.1,0.0,7,23,17,8,7,17
XMFEGUYAE9,1,3,inicialization,0.38712232246634437,0.022222222222222254,1.0,7,24,48,5,7,22
E69GZHKYGU,1,5,inicialization,0.47385800697397584,0.0222222222222222,1.0,11,9,67,7,11,63
A8B9NRSU8U,1,2,inicialization,0.357583925560379,0.05555555555555558,0.0,9,34,119,1,9,25
200QEVR2GZ,1,8,inicialization,0.44313804395053336,0.09999999999999998,0.0,6,35,84,5,6,16
ANGLJK1L86,1,9,inicialization,0.5855008759846122,0.0888888888888889,0.0,11,26,18,8,11,18
G3CA62LL5J,1,9,inicialization,0.4664286245511172,0.1111111111111111,0.0,7,3,75,8,7,41
S743M7VEAP,1,4,inicialization,0.40286397816625685,0.0222222222222222,1.0,10,19,26,4,10,26
MXNVDQ7CUV,1,8,inicialization,0.4510616306602959,0.07777777777777778,0.0,11,24,85,7,11,39
HOJ7YMK7ZO,1,2,inicialization,0.42264973081037427,0.011111111111111127,0.0,9,7,81,5,9,55
5MALDWUBXB,1,0,inicialization,0.3009757367337521,0.11111111111111105,0.0,18,40,65,4,12,28
83UAJZKQMY,1,1,inicialization,0.3766450220208163,0.011111111111111072,1.0,8,25,24,2,8,24
AMYIT4LUUU,1,2,inicialization,0.33753706303134,0.10000000000000009,0.0,9,30,49,1,9,27
QYFRHZ4LAZ,1,6,inicialization,0.5229721648000448,0.04444444444444445,0.0,11,25,82,6,11,36
87ESBZ2LP4,1,7,inicialization,0.4343145750507621,0.06666666666666671,1.0,9,19,79,5,9,36
F4RCLQO2B5,1,6,inicialization,0.5199206414808168,0.05555555555555558,0.0,8,31,34,7,8,23
E7OA3CZSIJ,1,14,inicialization,1.0,1.0,0.0,4,37,4,8,3,4
QM6LPUAX42,1,7,inicialization,0.4168503690616858,0.26666666666666666,0.0,17,4,81,8,17,81
JERMT4UZUO,1,1,inicialization,0.3766450220208163,0.011111111111111072,0.0,18,29,101,2,14,33
4NFRNJR3B5,1,6,inicialization,0.42895250802123464,0.06666666666666671,0.0,13,19,88,5,13,51
YFEHP09VXX,1,2,inicialization,0.38309528404183146,0.0222222222222222,0.0,8,39,63,5,8,23
