id,generation,rank,creation_mode,error,dem_fp,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
5DTP2SJ05O,1,3,inicialization,0.35890060277415425,0.1635135135135135,0.0,,2,,,15,114
1W8JHAM6AI,1,0,inicialization,0.38458705548821415,0.013513513513513487,1.0,15,2,114,,15,105
JHQFSFDNTZ,1,4,inicialization,0.5139552967104553,0.07027027027027027,0.0,11,12,9,6,7,9
DOR7WMT063,1,5,inicialization,0.39589813340769864,0.17162162162162165,1.0,12,3,55,6,12,55
QTM5P5HOVR,1,6,inicialization,0.400013392408738,0.17432432432432432,0.0,13,33,2,1,1,2
5MQY1S6L8Q,1,2,inicialization,0.3768021831311932,0.05945945945945946,0.0,6,12,102,6,6,29
X74QF9SYFS,1,7,inicialization,0.4816866574751917,0.15135135135135136,1.0,9,11,23,6,9,23
T2D7XT749L,1,0,inicialization,0.3519403956139403,0.0175675675675675,0.0,9,14,25,3,9,25
D445FP6QYO,1,1,inicialization,0.3598413213986159,0.03648648648648656,1.0,14,4,95,5,14,92
TIHVZPCMGQ,1,2,inicialization,0.3971186545429132,0.005405405405405406,0.0,15,31,86,7,11,37
4PINS9ECY3,1,2,inicialization,0.3372284675759095,0.2608108108108108,1.0,15,12,57,2,15,57
KTMKXIETR8,1,0,inicialization,0.39203095805275456,0.005405405405405406,0.0,13,38,33,7,9,29
TOM5IP96OF,1,3,inicialization,0.3696442808511051,0.07027027027027033,1.0,11,5,13,2,5,13
VZRNKODAHZ,1,3,inicialization,0.4224178166539275,0.037837837837837784,0.0,6,17,20,1,6,20
886LNFSAIX,1,4,inicialization,0.39313335069486843,0.09459459459459457,1.0,10,11,35,6,10,35
VR7WRATKR4,1,1,inicialization,0.39456946200806864,0.005405405405405406,0.0,9,30,54,7,9,36
JPOE9788X9,1,4,inicialization,0.4686725816421087,0.07432432432432434,0.0,6,15,101,8,6,27
R2W7HOBU3M,1,3,inicialization,0.40539454691595367,0.04459459459459458,1.0,8,9,109,7,8,54
33XDCD2WSK,1,7,inicialization,0.4451234004641499,0.17972972972972973,1.0,13,35,35,8,10,33
O3IQSAIB4I,1,3,inicialization,0.36646546231009447,0.1527027027027027,1.0,10,18,51,3,10,43
R19EW8QZ3X,1,1,inicialization,0.35318149398450305,0.043243243243243246,1.0,6,21,19,2,6,19
ZOX71RLF4H,1,11,inicialization,0.6792936682486738,1.0,1.0,5,12,4,6,3,4
8RX59AYMNS,1,1,inicialization,0.39456946200806864,0.005405405405405406,0.0,14,16,114,8,14,61
AMA6FO1140,1,5,inicialization,0.4621591310420765,0.10135135135135137,1.0,14,29,75,7,12,38
RDTROQP30B,1,3,inicialization,0.3696442808511051,0.07027027027027033,1.0,7,12,14,2,5,14
897ILRGOV5,1,1,inicialization,0.3362189140091508,0.11486486486486491,1.0,13,26,94,2,13,38
AE6Q4Y335M,1,9,inicialization,0.5279330616091802,0.1972972972972973,1.0,5,21,103,7,5,21
162A5SQKBS,1,5,inicialization,0.49689593493866757,0.0972972972972973,1.0,7,18,33,6,7,33
U7W6V4RS6D,1,8,inicialization,0.4614126478667898,0.17972972972972973,0.0,14,15,64,9,14,64
UEVM99IUCK,1,2,inicialization,0.3803581087518527,0.037837837837837784,0.0,10,23,19,2,8,19
7UDIZM6KFQ,1,4,inicialization,0.5372449613526706,0.043243243243243246,0.0,6,6,108,8,6,33
9K6812LMQE,1,3,inicialization,0.5353676512562545,0.03378378378378377,1.0,12,32,52,7,11,35
Q3I4QGKNVJ,1,3,inicialization,0.5691674182010207,0.010810810810810811,1.0,8,32,37,7,8,31
K6USV5II7X,1,2,inicialization,0.36868895463615325,0.06486486486486487,1.0,13,23,20,1,8,20
WLKCAKJSKF,1,12,inicialization,1.0,1.0,0.0,14,23,2,5,1,2
NY0PN215IJ,1,4,inicialization,0.37884704807273084,0.16081081081081083,1.0,7,5,112,2,7,43
EOKULSG30S,1,9,inicialization,0.5120303596593319,0.22432432432432434,0.0,5,26,53,8,5,20
E4NHOBNZ2E,1,2,inicialization,0.3971186545429132,0.005405405405405406,0.0,11,27,63,7,11,41
KZSNF5TC2T,1,10,inicialization,0.6311296240882744,1.0,1.0,4,14,27,8,4,14
E9Z2S7VW82,1,2,inicialization,0.35671094244429125,0.11351351351351346,0.0,14,5,109,6,14,94
