id,generation,rank,creation_mode,error,dem_fp,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
M5VLUIUMSA,1,4,inicialization,0.36466872158429553,0.10795454545454541,0.0,,2,,,17,123
SFKY8D3YC4,1,0,inicialization,0.3346366907220286,0.005681818181818232,1.0,17,2,123,,17,109
V8BWERZXAI,1,0,inicialization,0.30346841421224835,0.0625,0.0,15,12,24,2,7,24
9F494V0JOW,1,6,inicialization,0.4759681545936354,0.07954545454545453,1.0,5,26,97,7,5,19
MTIHRTTQ9O,1,6,inicialization,0.6734412380596717,0.07386363636363635,1.0,7,24,33,9,7,32
H89E1DE5HH,1,1,inicialization,0.3428082154601545,0.022727272727272707,0.0,15,35,37,6,11,33
YAB9FAK03L,1,1,inicialization,0.37876131801054114,0.005681818181818177,0.0,14,6,26,6,10,26
6AT7NSA2JA,1,2,inicialization,0.32021372844106366,0.11931818181818177,0.0,17,13,39,3,10,39
8O4CAOUGQB,1,2,inicialization,0.3673386240122868,0.011363636363636354,1.0,16,31,25,1,8,25
X5FJAG242X,1,4,inicialization,0.39921925796510427,0.03409090909090906,0.0,9,8,63,2,9,56
F2J4QA9D04,1,3,inicialization,0.37032994751219106,0.022727272727272707,1.0,7,20,64,5,7,32
FWHWVHAY4B,1,2,inicialization,0.34489186643221514,0.03977272727272729,1.0,3,16,6,5,3,6
DJMQJKTDFE,1,3,inicialization,0.7448448184600855,0.005681818181818177,1.0,15,40,71,9,10,24
C17E5CWEWG,1,5,inicialization,0.4736129434215415,0.07954545454545453,0.0,5,31,120,7,5,17
PGTHFAYZ2W,1,2,inicialization,0.3584483328159246,0.022727272727272707,0.0,17,13,110,7,14,70
K7W0EA5A7Y,1,7,inicialization,0.44121597791871914,0.18181818181818182,1.0,5,40,116,5,5,15
3CT81AF6V9,1,3,inicialization,0.3866714787326453,0.01704545454545453,1.0,14,13,58,7,14,58
PPRALI756Z,1,4,inicialization,0.32685439910818703,0.14204545454545459,1.0,8,18,38,3,8,38
I8RYBT8OE4,1,0,inicialization,0.350480947161671,0.0,0.0,8,28,117,6,8,31
SHENHEFXB5,1,7,inicialization,0.6449765265976535,0.09659090909090909,0.0,14,35,20,8,11,20
1IJKIH6R66,1,3,inicialization,0.352589291871072,0.07386363636363635,0.0,13,15,108,3,13,55
D8Z4N86BSF,1,5,inicialization,0.36139801127775995,0.13636363636363635,1.0,10,14,97,3,10,55
F5YXMYP6FI,1,6,inicialization,0.364463809055692,0.15340909090909094,0.0,16,29,51,3,13,34
1RH33IXKR7,1,9,inicialization,1.0,1.0,1.0,15,21,4,5,3,4
217HEA5XLY,1,2,inicialization,0.30244101205226614,0.15909090909090906,1.0,6,8,91,5,6,36
A50ONLZZIH,1,3,inicialization,0.4031331806843339,0.011363636363636354,1.0,13,13,99,2,13,60
1VL70WR0AY,1,5,inicialization,0.5041841739785495,0.022727272727272707,0.0,4,20,65,6,4,13
6DR1MZMGI8,1,1,inicialization,0.31648884427538415,0.10795454545454541,1.0,10,10,39,1,9,39
TJDCD3N971,1,5,inicialization,0.3451900721074346,0.3295454545454546,1.0,15,5,60,1,14,60
PNDLQK5W65,1,9,inicialization,1.0,1.0,1.0,3,30,34,8,3,7
DCYF73EYJ1,1,4,inicialization,0.44636617095171416,0.011363636363636354,1.0,15,38,65,7,12,27
44H33S1JJQ,1,1,inicialization,0.2981608980685103,0.13636363636363635,0.0,4,4,107,4,4,16
JWD36V6FUH,1,1,inicialization,0.35652311618831245,0.011363636363636354,1.0,6,22,33,1,6,26
5SQAIVLW6D,1,4,inicialization,0.3362040976324123,0.13636363636363635,0.0,16,36,82,4,10,30
VTE0VAQWHO,1,4,inicialization,0.39253772407937404,0.09090909090909088,0.0,6,12,35,6,6,32
N0BICPWF9H,1,0,inicialization,0.27543116269052803,0.10227272727272729,1.0,16,7,4,3,3,4
YG64P5R5E3,1,3,inicialization,0.3260811126948091,0.13068181818181823,1.0,17,17,49,6,14,49
KL3MRUYFBI,1,0,inicialization,0.350480947161671,0.0,0.0,9,30,122,6,9,32
DKF0JMKNLB,1,6,inicialization,0.37032994751219106,0.1477272727272727,1.0,10,21,12,5,6,12
XNR7CXOR2F,1,0,inicialization,0.29160539480691505,0.07954545454545459,0.0,8,24,106,4,8,38
RW0X7982EW,1,6,inicialization,0.8217562530316047,0.03977272727272727,0.0,4,9,88,9,4,13
A6GGRS5AZZ,1,7,inicialization,0.48765246170202003,0.10227272727272729,0.0,16,32,7,7,5,7
24T1YQ7U42,1,8,inicialization,0.4260426119185037,0.3522727272727273,1.0,15,20,69,7,14,48
59Q1KK8ZBT,1,2,inicialization,0.30244101205226614,0.15909090909090906,1.0,15,21,74,5,13,43
FKA7NVKUN8,1,6,inicialization,0.6912727741192882,0.05113636363636363,0.0,6,29,30,8,6,18
XCF0TNNILB,1,3,inicialization,0.3322924791996624,0.125,0.0,9,8,92,5,9,68
49UUI6ORQJ,1,2,inicialization,0.42107319115452946,0.005681818181818177,1.0,13,6,99,6,13,85
1KOHB4BARP,1,6,inicialization,0.41636912350356237,0.13636363636363635,0.0,5,8,39,7,5,22
0UNHX8UO0O,1,7,inicialization,0.3908253534494397,0.2272727272727273,1.0,11,19,27,7,10,27
LVB633WJ5X,1,4,inicialization,0.3362040976324123,0.13636363636363635,0.0,10,33,35,4,10,31
I8RYBT8OE4,2,0,inicialization,0.350480947161671,0.0,0.0,8,28,117,6,8,31
KL3MRUYFBI,2,0,inicialization,0.350480947161671,0.0,0.0,9,30,122,6,9,32
6II3H0JACR,2,0,mutation,0.350480947161671,0.0,1.0,11,15,90,6,11,57
81YUPE2S83,2,0,crossover,0.350480947161671,0.0,1.0,16,31,78,5,11,30
SFKY8D3YC4,2,0,inicialization,0.3346366907220286,0.005681818181818232,1.0,17,2,123,,17,109
CDMA9AY2B5,2,0,mutation,0.3102310169339303,0.017045454545454586,1.0,10,24,46,3,10,39
W8D5Y8PNEG,2,0,crossover,0.2981608980685103,0.03409090909090906,0.0,15,26,78,4,12,41
