id,generation,rank,creation_mode,error,dem_fp,complexity,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
GSIBGGAXQ3,1,2,inicialization,0.2646262644873685,0.05757834023744879,38,0.0,,2,,,38,2678
Q7KDS2BWMM,1,2,inicialization,0.2625810650221738,0.059552596334353614,38,1.0,38,2,2678,,38,2598
XBSK99RKC7,1,0,inicialization,0.27878982225035676,0.12760603220536226,3,0.0,3,37,125,9,3,8
9PMUZF1WFB,1,0,inicialization,0.30594023930773906,0.015129356600626864,5,1.0,5,11,2389,5,5,24
U1ZHM2NJA8,1,1,inicialization,0.3667597357558009,0.014697554442465566,25,1.0,25,35,1485,2,25,741
P44RQD136J,1,1,inicialization,0.31576691493863185,0.025260072316243387,19,0.0,19,34,423,3,19,423
4PU1FZ1G93,1,2,inicialization,0.3674820516126206,0.017101843016555707,32,1.0,37,36,2219,2,32,767
ZCADXR4U2Q,1,2,inicialization,0.27008380563599665,0.05019487726908489,31,1.0,31,3,2514,4,31,2381
47M6FDWO8L,1,2,inicialization,0.20738654875920526,0.10767022207372634,21,0.0,21,31,1145,8,21,663
493MEZ58WC,1,1,inicialization,0.2283004369439401,0.06565127091408984,25,0.0,25,16,2350,6,25,1158
67D1X9056E,1,1,inicialization,0.39734106741287833,0.006278120230709727,29,0.0,35,30,338,1,29,338
K325BTMJUU,1,0,inicialization,0.22196942082659965,0.05027663653017944,20,1.0,20,28,435,6,20,435
RL1701ZF1Z,1,2,inicialization,0.27977918118609724,0.047092272581837125,32,0.0,32,10,2580,4,32,1564
SVZZ1XBPUL,1,1,inicialization,0.2894831579547744,0.022093405177661896,21,1.0,21,27,709,4,21,709
XC6I3V2IKM,1,0,inicialization,0.2442867883765113,0.027328475441075306,13,0.0,26,7,67,5,13,67
6COONTDKJI,1,0,inicialization,0.3027011733854744,0.015648227062810993,4,1.0,4,20,567,4,4,14
N55XQQD09V,1,0,inicialization,0.43859897246918933,0.0038667529327153227,8,1.0,8,12,2296,2,8,85
0DG1D770C7,1,1,inicialization,0.44208145053706793,0.004295015728924545,12,1.0,24,20,57,2,12,57
FZJXZZH6O3,1,0,inicialization,0.5186997646790605,8.529862304662572e-05,4,0.0,4,5,984,3,4,13
YABWPFT007,1,1,inicialization,0.3556853840812898,0.013238629445792571,31,0.0,36,33,2058,2,31,801
0S1ZTL9HH4,1,1,inicialization,0.19832564010476583,0.09263147313907427,14,1.0,14,35,518,7,14,362
UMAIAS7QNS,1,1,inicialization,0.3034730360443032,0.017979604780686942,33,1.0,37,3,1378,2,33,1378
E9MD7QGW66,1,3,inicialization,0.21505457923959836,0.13500223687675383,21,0.0,21,25,2371,9,21,677
0RZX769YKH,1,2,inicialization,0.3173206634603397,0.023632319754453235,22,1.0,22,30,2617,3,22,757
2HP5C2Q5IR,1,2,inicialization,0.24831773503840915,0.062904018166837,26,1.0,26,5,2309,6,26,1916
8P2N1Y9L6J,1,0,inicialization,0.19020159085638133,0.0764056222056737,12,1.0,12,17,675,7,12,315
U8Z0IARMA0,1,2,inicialization,0.21056356884479777,0.09933785616599322,33,0.0,34,25,1620,8,33,971
CCX5LH6D0M,1,4,inicialization,0.21889936967317714,0.1374953634358428,23,0.0,23,33,1463,9,23,653
79WIED0T4J,1,0,inicialization,0.39306683702759315,0.006100444260712212,10,0.0,31,35,34,3,10,34
MM5U77RRUC,1,3,inicialization,0.21035581455675156,0.12295955783459,32,1.0,32,38,827,8,32,711
2OBQLI9ZZQ,1,2,inicialization,0.30684385164235006,0.025265381359171668,28,0.0,28,17,649,3,28,649
D5FUINOQMZ,1,3,inicialization,0.21397333378815853,0.11694618187790051,26,1.0,26,27,2106,8,26,844
8RI33OKK9G,1,1,inicialization,0.2483159020890331,0.033698973018736034,24,1.0,24,5,812,5,24,812
AFLIRMOSQJ,1,0,inicialization,0.19538418574229033,0.09246972429786138,5,0.0,5,31,1102,7,5,28
B555C19UXB,1,0,inicialization,0.24096993996478444,0.031115238793672173,15,0.0,15,22,361,5,15,361
JEPJ31NGLL,1,1,inicialization,0.40105373641276953,0.003617935787479709,24,1.0,24,34,872,1,24,745
K7FE7H10LP,1,0,inicialization,0.20193951220163764,0.07106224746652479,11,1.0,11,6,2224,6,11,267
DTE867GP6G,1,0,inicialization,0.3027011733854744,0.015648227062810993,4,1.0,4,32,453,5,4,14
5K5UYJ2GWX,1,1,inicialization,0.21253840280374947,0.1119312599279102,7,0.0,7,16,340,9,7,77
9SYN557GO9,1,0,inicialization,0.35341570825664337,0.002592582629944107,14,1.0,14,17,1941,3,14,481
1YA6S8IPVN,1,0,inicialization,0.2843636762731817,0.020453264849039088,6,0.0,6,36,316,4,6,37
3196SYS77L,1,1,inicialization,0.2762576634073144,0.03170878979304648,30,0.0,30,29,705,4,30,705
FQ3ZV9CLZM,1,3,inicialization,0.270324664691752,0.05706123945624075,35,1.0,35,6,2408,4,35,2010
LUMXCJEWY6,1,1,inicialization,0.3947177702937914,0.006876980273012312,27,1.0,27,27,354,1,27,354
JULZAEUPG4,1,1,inicialization,0.20087637471840858,0.0915296697633724,20,0.0,20,39,1067,8,20,545
QDIMT5GJ30,1,0,inicialization,0.22206263051403186,0.05113493180357398,14,0.0,14,4,2523,6,14,712
MHTY5WDP5H,1,0,inicialization,0.2836907541414744,0.019344382749433064,17,1.0,17,26,1549,4,17,610
RVBKMP6TUP,1,0,inicialization,0.34918215205919956,0.008259455051518927,29,1.0,34,21,666,2,29,666
LC3EGLI1NQ,1,0,inicialization,0.37739987171378864,0.0008476771875380873,14,0.0,14,12,1010,2,14,481
73K9NL4ONJ,1,2,inicialization,0.20528891328027044,0.10337697602577789,25,0.0,25,35,2545,8,25,694
09BNIZMY90,2,0,crossover,0.2798782623282382,0.017039550246197965,3,0.0,3,34,239,7,3,8
XBSK99RKC7,2,0,inicialization,0.27878982225035676,0.12760603220536226,3,0.0,3,37,125,9,3,8
FZJXZZH6O3,2,0,inicialization,0.5186997646790605,8.529862304662572e-05,4,0.0,4,5,984,3,4,13
726ZLJGQV8,2,0,mutation,0.2998470459975342,0.015047597339532426,4,1.0,4,36,339,7,4,16
D6F70X58YZ,2,0,crossover,0.4517539651199032,0.0038667529327153227,5,0.0,5,19,543,3,5,21
AFLIRMOSQJ,2,0,inicialization,0.19538418574229033,0.09246972429786138,5,0.0,5,31,1102,7,5,28
XKETNWUQB2,2,0,crossover,0.36950511989960966,0.005243918668293879,7,0.0,7,17,678,3,7,60
I32MP3JAQO,2,0,crossover,0.28828740372865136,0.010921409175725039,7,0.0,7,13,1296,5,7,67
45C0BK01VY,2,0,mutation,0.28265869707390867,0.014614025500395034,7,0.0,7,5,1505,4,7,70
N55XQQD09V,2,0,inicialization,0.43859897246918933,0.0038667529327153227,8,1.0,8,12,2296,2,8,85
49HW4PWW35,2,0,crossover,0.19645828612600202,0.07527019489142661,8,1.0,8,15,1340,6,8,87
OZ85HOK14Y,2,0,mutation,0.2103497535812343,0.04486035093481633,11,0.0,11,21,82,6,11,82
K7FE7H10LP,2,0,inicialization,0.20193951220163764,0.07106224746652479,11,1.0,11,6,2224,6,11,267
Y3378512PW,2,0,crossover,0.34148647330917625,0.008428282616636085,12,1.0,12,16,1067,3,12,318
7DALET0G84,2,0,mutation,0.20244033464681854,0.07071928329336219,12,0.0,12,21,1161,6,12,317
8P2N1Y9L6J,2,0,inicialization,0.19020159085638133,0.0764056222056737,12,1.0,12,17,675,7,12,315
XC6I3V2IKM,2,0,inicialization,0.2442867883765113,0.027328475441075306,13,0.0,26,7,67,5,13,67
LC3EGLI1NQ,2,0,inicialization,0.37739987171378864,0.0008476771875380873,14,0.0,14,12,1010,2,14,481
9SYN557GO9,2,0,inicialization,0.35341570825664337,0.002592582629944107,14,1.0,14,17,1941,3,14,481
H8I8LCBVDJ,2,0,mutation,0.29329882814971453,0.0064646446055875995,15,1.0,15,21,1231,4,15,530
B555C19UXB,2,0,inicialization,0.24096993996478444,0.031115238793672173,15,0.0,15,22,361,5,15,361
NVU0ZDON4P,2,0,crossover,0.18147383720416066,0.09849548802138341,15,0.0,18,23,110,8,15,110
0YGFXM3KO4,2,0,crossover,0.24043483338599825,0.024938344314793692,16,1.0,16,24,1664,5,16,550
IFRDQECU28,2,0,mutation,0.21029373767598358,0.06762375733001857,23,0.0,23,31,2018,6,23,766
0LXKPT4LYN,2,0,crossover,0.21009615263529646,0.06384407270132597,28,0.0,28,35,1636,6,28,720
0S1ZTL9HH4,2,1,inicialization,0.19832564010476583,0.09263147313907427,14,1.0,14,35,518,7,14,362
0DG1D770C7,2,1,inicialization,0.44208145053706793,0.004295015728924545,12,1.0,24,20,57,2,12,57
JEPJ31NGLL,2,1,inicialization,0.40105373641276953,0.003617935787479709,24,1.0,24,34,872,1,24,745
5K5UYJ2GWX,2,1,inicialization,0.21253840280374947,0.1119312599279102,7,0.0,7,16,340,9,7,77
JBPHBSJCC1,2,1,crossover,0.3030761764644382,0.015390561512695022,4,0.0,4,23,826,5,4,14
RVBKMP6TUP,2,1,inicialization,0.34918215205919956,0.008259455051518927,29,1.0,34,21,666,2,29,666
VS51AWAAZ4,2,1,mutation,0.20988530899252023,0.08249544838052958,23,1.0,23,26,998,7,23,802
HJ5SSLBVQ2,2,1,crossover,0.2133123210223653,0.057231836702334005,17,1.0,17,25,1796,6,17,618
GQ5MGAORIY,2,1,mutation,0.2541850483663487,0.026137834080374622,19,1.0,19,25,548,5,19,548
AWUD6JVKHN,2,1,mutation,0.33172487046840615,0.008430052297612178,28,0.0,31,19,461,2,28,461
HMWKRMXGO0,2,1,mutation,0.24437488163666576,0.047262869827930376,26,0.0,26,23,1441,5,26,953
Y1WQ1BBS80,2,1,crossover,0.24500997520250178,0.034384901365061116,16,1.0,16,20,802,5,16,609
C5OXL082LF,2,1,crossover,0.2928524040542262,0.011012016841699945,14,0.0,14,19,1071,4,14,482
JULZAEUPG4,2,1,inicialization,0.20087637471840858,0.0915296697633724,20,0.0,20,39,1067,8,20,545
LC4WYTRLDL,2,1,crossover,0.246046473478706,0.026569636238536032,16,1.0,16,25,1036,5,16,541
MHTY5WDP5H,2,1,inicialization,0.2836907541414744,0.019344382749433064,17,1.0,17,26,1549,4,17,610
IMRDQXYX4P,2,1,crossover,0.3905522383825061,0.007051116881057529,29,0.0,30,28,343,1,29,343
1YA6S8IPVN,2,1,inicialization,0.2843636762731817,0.020453264849039088,6,0.0,6,36,316,4,6,37
79WIED0T4J,2,1,inicialization,0.39306683702759315,0.006100444260712212,10,0.0,31,35,34,3,10,34
RZ6EIOE0IO,2,1,mutation,0.23889293582536775,0.04992128459018441,20,0.0,20,29,1222,5,20,732
RW5YYEPFXN,2,1,mutation,0.30594023930773906,0.015129356600626864,5,1.0,5,28,883,6,5,23
HJCZRF4MGX,2,1,mutation,0.2837950338920595,0.017018314074485175,8,0.0,8,13,617,4,8,96
QDIMT5GJ30,2,1,inicialization,0.22206263051403186,0.05113493180357398,14,0.0,14,4,2523,6,14,712
09N3MRPWKL,2,1,crossover,0.30178869366760985,0.01684594714741583,11,1.0,11,27,785,4,11,208
BQFCPR0LJW,2,1,crossover,0.3969643235966319,0.005073321422200627,26,1.0,32,29,348,1,26,348
09BNIZMY90,3,0,crossover,0.2798782623282382,0.017039550246197965,3,0.0,3,34,239,7,3,8
XBSK99RKC7,3,0,inicialization,0.27878982225035676,0.12760603220536226,3,0.0,3,37,125,9,3,8
FZJXZZH6O3,3,0,inicialization,0.5186997646790605,8.529862304662572e-05,4,0.0,4,5,984,3,4,13
