id,generation,rank,creation_mode,error,dem_fp,complexity,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
QLC19KYUZH,1,2,inicialization,0.2741687447654352,0.04425599716738948,39,0.0,,2,,,39,2638
K5IYWCINET,1,2,inicialization,0.27657940820990046,0.035984774718952006,39,1.0,39,2,2638,,39,2573
1MWRC31XKS,1,2,inicialization,0.24233365217331038,0.05722050101796938,17,1.0,17,33,413,5,17,413
I20AG2EE7A,1,0,inicialization,0.5902739553045251,0.0012658227848101333,3,1.0,3,27,1026,1,3,7
79RNPOKAED,1,0,inicialization,0.48544583584154666,0.0006267150570948843,7,0.0,7,13,1634,1,7,51
7ROOTKT00A,1,3,inicialization,0.26241852110185393,0.050625829866336125,30,1.0,32,29,719,5,30,719
JW6HTP6T20,1,2,inicialization,0.2344414784313289,0.04641409223687709,23,1.0,24,15,507,6,23,507
72FA2969EA,1,0,inicialization,0.35858028025523236,0.005358944852615677,29,1.0,29,22,2018,1,29,1107
MCQ3UTA4BM,1,0,inicialization,0.39522857078019,0.0003310613437195187,20,1.0,20,21,1321,2,20,819
TUUEUBUZ8Z,1,1,inicialization,0.3078152162033507,0.00713109675134993,24,1.0,24,24,519,3,24,519
E76HU9BMYA,1,0,inicialization,0.2122998051295606,0.0660476232628131,4,0.0,4,16,2156,8,4,16
Y0LS5XSGV1,1,0,inicialization,0.23578494410191864,0.04009383022041246,18,0.0,18,15,1453,6,18,875
1Q6ERQ1AL2,1,0,inicialization,0.3043749228602416,0.0064459591041869935,6,0.0,6,6,268,4,6,39
E12AYQ0SE7,1,1,inicialization,0.22149701420453016,0.132231565902452,12,0.0,34,34,119,9,12,119
63VHN0D14X,1,1,inicialization,0.21679818364009262,0.0514950871912897,26,1.0,36,4,932,7,26,932
P29VNOMOO1,1,2,inicialization,0.21423757318023207,0.08529521111799587,16,0.0,16,21,937,8,16,612
4R6B5LAE5L,1,1,inicialization,0.25975942067509805,0.03473134460476235,23,1.0,23,8,1490,5,23,1425
3R6ZZSO7AX,1,2,inicialization,0.2980461394498123,0.017158537664866857,20,0.0,20,4,2151,3,20,1553
G5G0N6MNYS,1,2,inicialization,0.22538910950208024,0.07423032663538986,38,1.0,38,30,1130,8,38,875
2YJUSN8K2D,1,1,inicialization,0.2599128761991818,0.10432327166504385,4,1.0,4,37,609,9,4,14
E05ZS437CA,1,3,inicialization,0.32320924162775544,0.01468885544834908,17,0.0,17,2,2638,2,17,1232
RX2KCBI3TB,1,0,inicialization,0.2501478848510813,0.030601044525095156,12,0.0,12,22,255,5,12,255
GKWBOKDV6V,1,0,inicialization,0.24113904201438785,0.03200495706824824,35,0.0,35,31,2234,6,35,773
KHVI6LH1FO,1,0,inicialization,0.22940652177579912,0.03963707178897047,23,0.0,23,39,1193,6,23,627
DEAJQ0T4GR,1,0,inicialization,0.20648478356503686,0.056753120297424076,12,0.0,12,20,296,7,12,296
LDRZ94R7TJ,1,1,inicialization,0.4536285206037217,0.004013454899530866,10,0.0,10,31,653,2,10,142
RMIC3MMIME,1,0,inicialization,0.29452455352902673,0.010712578560679864,5,0.0,5,19,2204,5,5,26
IOFMCEAS1W,1,1,inicialization,0.31177908411760924,0.008761618128706683,10,1.0,10,24,210,3,10,174
BX7KOLWS8R,1,3,inicialization,0.24522065858049957,0.05270602814906611,26,1.0,26,16,1945,6,26,1123
NR86D7M7FZ,1,1,inicialization,0.28624622982120473,0.01596707090377969,15,1.0,15,20,1585,4,15,531
L5PLN6QMMX,1,1,inicialization,0.22959035378287274,0.041425157121359635,17,0.0,30,18,161,6,17,161
P3C875BLNJ,1,1,inicialization,0.28413701934381674,0.020823227405505795,24,1.0,24,15,2292,4,24,1154
N4HZU46AOB,1,0,inicialization,0.27118952965865595,0.01452243958573074,8,0.0,8,12,2600,5,8,105
W7T0P3RW7H,1,0,inicialization,0.21654448209918353,0.04105160662122698,8,1.0,8,22,2093,6,8,95
56NX3HMSP3,1,1,inicialization,0.20681943701199723,0.0881508365052669,19,1.0,23,31,222,8,19,222
DLXBZMN9IK,1,2,inicialization,0.2841526156570825,0.02369478622643184,28,0.0,38,38,1047,4,28,703
NCN3NDCGHK,1,3,inicialization,0.25983885960224007,0.05785960874568463,22,1.0,22,38,2227,5,22,656
5F5PPILZ6G,1,0,inicialization,0.29523992513076536,0.012991059573338126,4,0.0,4,35,2026,4,4,12
6O1AUFN6ZY,1,1,inicialization,0.23120112194529197,0.04141276445073916,11,0.0,11,7,674,6,11,335
A8LOZEJT0D,1,2,inicialization,0.3352651694826414,0.00958838629724712,34,1.0,34,16,1304,2,34,1300
8NGSOAYQTV,1,1,inicialization,0.2850916199247139,0.018677525006638995,28,1.0,28,3,1180,4,28,1180
F07WX2055R,1,2,inicialization,0.31181369310520346,0.011339293617774637,14,0.0,14,17,586,3,14,477
UM6I8KYB1N,1,3,inicialization,0.22547011650220605,0.1133964769407807,29,1.0,29,24,2203,9,29,942
B6MIIK387P,1,0,inicialization,0.5729580434215655,0.0017721518987341423,2,1.0,20,3,4,5,2,4
WYIQVH01MJ,1,3,inicialization,0.3131635034519834,0.016485792688324397,23,0.0,23,22,1369,3,23,934
G4FJYKUSB5,1,1,inicialization,0.21084691359439378,0.07407984420642655,14,1.0,14,22,1839,7,14,415
KUXLN2393K,1,4,inicialization,0.26749636887712736,0.06005134106399934,32,1.0,32,15,2626,5,32,1273
XGQHJ58751,1,1,inicialization,0.2572668549800633,0.032390900239001486,24,0.0,24,7,2172,5,24,1674
D99S56BTQK,1,0,inicialization,0.4288317423769624,0.002228910330176137,9,1.0,9,14,510,2,9,134
