id,generation,rank,creation_mode,error,dem_fp,complexity,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
NR4OXIOUYM,1,2,inicialization,0.2618278055900247,0.019243888843642587,38,0.0,,2,,,38,2716
NG7JJ9CT3X,1,2,inicialization,0.26208565930333627,0.03671471116362035,37,1.0,38,2,2716,,37,2600
49JMH78UAM,1,0,inicialization,0.28282271252867686,0.004037260839627632,28,0.0,28,3,1487,2,28,1487
H8PEW3M077,1,3,inicialization,0.3001287653049428,0.016511836250308054,21,1.0,21,34,782,3,21,741
TH5YSW5CXO,1,0,inicialization,0.24546562320604148,0.01065250187830813,27,0.0,27,9,2671,5,27,1620
TMTSH8HJ4J,1,0,inicialization,0.1789080361032942,0.056973644453799266,8,0.0,8,14,1848,8,8,111
O0KJBST44Z,1,2,inicialization,0.22888105552152138,0.04417787922346106,34,1.0,35,22,966,6,34,966
7XCF5H1XRY,1,2,inicialization,0.32674331250431565,0.008247280199158769,12,0.0,12,16,1726,3,12,331
ANFQK4V7RD,1,0,inicialization,0.28757506028534596,0.0004572812251329994,8,1.0,8,39,2540,5,8,82
HB6RBL6EWD,1,2,inicialization,0.35500803808471004,0.007108836809834096,11,0.0,16,11,50,3,11,50
G4FE4VB3AA,1,2,inicialization,0.26528935898773987,0.02283656092082409,29,1.0,29,8,2073,4,29,1768
SQ5561OROP,1,3,inicialization,0.2091614749991597,0.07053060487693774,24,0.0,24,19,660,9,24,660
7YJ6S82EN1,1,3,inicialization,0.34492499954730127,0.005768019154336446,23,1.0,23,21,674,2,23,674
21XKDW1SKS,1,2,inicialization,0.2919682288475344,0.011050199042494713,16,1.0,16,17,2216,3,16,708
SONKWSKDWC,1,3,inicialization,0.33149573791231135,0.012612782226603447,33,1.0,33,9,671,1,33,671
KAER8M22UL,1,1,inicialization,0.28304079003640437,0.00942591638699175,28,1.0,35,6,1109,4,28,1109
AYMPFZ6WVG,1,1,inicialization,0.18113410100305016,0.0569073615931015,15,0.0,29,8,127,8,15,127
XJL90W2V2U,1,0,inicialization,0.24615053991138325,0.007046079633216018,20,0.0,20,6,2479,5,20,1558
9N4F8GOI24,1,1,inicialization,0.2163905775273306,0.04720256359540809,32,0.0,32,16,1841,8,32,1249
M3CELHVULK,1,4,inicialization,0.23330522991612157,0.0755829101631017,35,1.0,35,9,2474,9,35,1838
15N2DNVQGW,1,1,inicialization,0.2891470396776279,0.0014687999875896418,12,0.0,12,5,446,4,12,406
PTYTJXUFQJ,1,2,inicialization,0.19991194719777683,0.057115376953801866,16,0.0,16,5,2308,8,16,914
0CMO55FIGK,1,2,inicialization,0.27217783831427533,0.01644555338961029,13,1.0,13,31,307,5,13,307
FB7N9Y8YII,1,1,inicialization,0.2085424895622171,0.05457653184803313,24,1.0,24,32,1228,7,24,788
ZH4EK4MCPQ,1,3,inicialization,0.21179629934166178,0.06527804073504873,20,1.0,20,12,1362,7,20,1098
W5UVKSW0MD,1,0,inicialization,0.17764198477936088,0.049270377308133106,11,1.0,11,15,1111,7,11,265
5AWJSZBD9T,1,1,inicialization,0.26160800145866914,0.015355059303769014,12,0.0,12,30,2540,5,12,279
LJFKMF8S2S,1,0,inicialization,0.3247142381203476,0.0018368814055068627,3,0.0,3,27,1441,5,3,8
7NJB3ERSVF,1,1,inicialization,0.23580128305152903,0.02413507036736573,9,0.0,9,38,314,5,9,120
S7XRUN0916,1,1,inicialization,0.20810737319574002,0.05113475904946152,31,0.0,31,24,2665,8,31,973
607A58RURU,1,1,inicialization,0.2180740485217073,0.04303485244483274,29,0.0,36,15,790,7,29,790
XXOL4P0XR3,1,0,inicialization,0.2061824996960122,0.02869942097690359,10,0.0,10,20,1581,6,10,207
WPAGH22AA9,1,4,inicialization,0.34842069673966025,0.011158790112148487,36,1.0,36,34,1914,2,36,846
6957HVPOB9,1,3,inicialization,0.27403475302466873,0.02613201783008945,30,1.0,37,37,1175,4,30,792
119PNPPRY7,1,4,inicialization,0.2135776998578438,0.0824276732353687,23,1.0,23,9,1475,8,23,1321
ZTJOK14I8D,1,0,inicialization,0.2066636986270728,0.027934700100023635,10,0.0,10,8,943,6,10,244
GMSW8RCCBB,1,0,inicialization,0.3309689636245283,0.0006321551554844262,6,0.0,6,9,684,3,6,39
J9BK0QGSEO,1,1,inicialization,0.3271474937188449,0.0021340965734228945,11,0.0,11,11,2593,3,11,253
PCF7C06ADI,1,0,inicialization,0.2860001366924251,0.005446829334678771,4,0.0,4,13,1038,5,4,15
GHVANCKO33,1,1,inicialization,0.22062088438932836,0.03838588541738275,29,1.0,29,31,1326,6,29,827
WC34NNELM4,1,2,inicialization,0.2944974350828734,0.0016655331592350109,14,0.0,14,23,1763,4,14,483
HTQJCOG3WW,1,1,inicialization,0.292689310631555,0.007698683756362512,9,1.0,9,24,1260,4,9,131
SV3XTG2FS3,1,2,inicialization,0.27172688321383465,0.01958446992573848,35,1.0,35,23,1260,4,35,1022
QFLZTS5RK8,1,0,inicialization,0.23418912497905886,0.013943375398270064,9,1.0,9,39,2630,5,9,118
2MEHHPYYJ9,1,1,inicialization,0.2589087477575609,0.0197399525936518,17,0.0,17,15,2661,5,17,880
J07UCF188T,1,1,inicialization,0.20410128405393613,0.0863440031110636,13,1.0,13,5,474,9,13,457
MSK507YNAI,1,1,inicialization,0.21926120422020767,0.03991074378183923,22,1.0,28,11,450,6,22,450
K7G9EFPYPE,1,0,inicialization,0.28001820087599294,3.525684079686009e-06,30,0.0,35,5,1323,3,30,1323
0LP9LVDEHY,1,1,inicialization,0.2241059406522825,0.10449387218478534,10,0.0,10,5,1083,9,10,239
YABTX9EL3J,1,0,inicialization,0.30030521770403296,0.0012138930286296201,4,1.0,4,19,630,5,4,15
LJFKMF8S2S,2,0,inicialization,0.3247142381203476,0.0018368814055068627,3,0.0,3,27,1441,5,3,8
YABTX9EL3J,2,0,inicialization,0.30030521770403296,0.0012138930286296201,4,1.0,4,19,630,5,4,15
PCF7C06ADI,2,0,inicialization,0.2860001366924251,0.005446829334678771,4,0.0,4,13,1038,5,4,15
GMSW8RCCBB,2,0,inicialization,0.3309689636245283,0.0006321551554844262,6,0.0,6,9,684,3,6,39
