id,generation,rank,creation_mode,error,dem_fp,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
C8SD3OQ3ME,1,3,inicialization,0.5612486689077913,0.05762622257467617,0.0,,2,,,24,635
88VE15FKJF,1,7,inicialization,0.5149689597545737,0.20169177901136665,1.0,24,2,635,,24,631
4R6VLB5MOK,1,0,inicialization,0.4558786630412759,0.008194554586307135,1.0,24,26,464,2,18,185
SDHNECI9OX,1,0,inicialization,0.36294776998539735,0.1617763679619349,1.0,4,6,185,2,4,16
P9RQV2LYWF,1,5,inicialization,0.49727688019656757,0.14010044937879987,0.0,22,35,128,4,16,128
FZYS2YHKII,1,1,inicialization,0.5557048390481292,0.01136664023261963,1.0,4,39,528,4,4,13
RIFOFN859Z,1,2,inicialization,0.5235802929721527,0.07322231033571241,1.0,12,33,284,4,12,127
Q5TM4XH8O0,1,3,inicialization,0.4903605121736737,0.11472376420830033,0.0,21,2,364,2,20,364
MWWLD4QC34,1,5,inicialization,0.49727688019656757,0.14010044937879987,0.0,21,35,474,4,16,131
KJJX198P7P,1,3,inicialization,0.7059252644816054,0.05181073222310335,0.0,20,29,303,9,18,180
2215UCK8SE,1,12,inicialization,0.8299862790407738,1.0,1.0,13,35,519,8,13,131
A1534X61ZW,1,9,inicialization,0.7611921740837774,1.0,1.0,18,22,323,8,18,203
2AQNQ2A2FU,1,4,inicialization,0.42232326752774696,0.1665344964314036,0.0,19,28,588,3,17,170
DUHCA36B16,1,4,inicialization,0.46427735556974636,0.1252973830293418,0.0,20,17,362,2,20,244
AOOGRG0NPB,1,5,inicialization,0.46608252201003253,0.2072429288924134,0.0,19,12,604,3,19,300
TGSVEFTX39,1,4,inicialization,0.6957868527738598,0.06212001057361882,0.0,19,17,253,7,19,233
9CXQ1YCR2G,1,7,inicialization,0.5432797526895448,0.2014274385408406,1.0,18,37,437,5,18,136
8ZDNFBI4GM,1,1,inicialization,0.47310588064303605,0.02220459952418713,0.0,7,22,132,3,7,64
X4C1Q78OSG,1,6,inicialization,0.4954374188011206,0.17605075337034098,0.0,9,22,446,4,9,86
DQ1B2L9U07,1,2,inicialization,0.4130455511345804,0.12053925455987308,0.0,14,14,197,2,14,197
4QQ5INKTCY,1,11,inicialization,0.8290709899449782,1.0,1.0,8,31,367,8,8,69
W7TYFMQM1L,1,16,inicialization,0.9143075892211221,1.0,0.0,4,18,207,7,4,11
YP00652WLY,1,1,inicialization,0.3970478824598216,0.06978588421887388,0.0,10,20,129,1,10,129
YT68VIVIZ0,1,2,inicialization,0.6564346710179931,0.031456515992598466,0.0,23,19,511,6,23,219
A0K4KLWIUQ,1,0,inicialization,0.38411823794856026,0.04440919904837426,0.0,22,15,110,1,19,110
AUJ51QXKQR,1,6,inicialization,0.6966214583169197,0.09807031456515994,0.0,14,36,330,5,14,120
DLXUW91UYB,1,13,inicialization,0.8301010368810242,1.0,1.0,11,19,496,8,11,145
BJHUKN4FHP,1,2,inicialization,0.4717380423536106,0.10970129526830558,1.0,23,14,486,3,21,281
8MZZBHLS2C,1,6,inicialization,0.6966214583169197,0.09807031456515994,0.0,14,36,579,5,14,120
74DHU2OZZM,1,2,inicialization,0.5332372636760769,0.05260375363468145,1.0,18,32,557,4,18,155
IVA2CNA50L,1,5,inicialization,0.47752009119009986,0.1556965371398361,0.0,8,10,468,3,8,112
UDC25RQEBE,1,4,inicialization,0.4451503895777916,0.16627015596087763,0.0,10,25,320,3,10,124
BW7BVY7IIM,1,5,inicialization,0.7315477229403493,0.06714247951361355,0.0,6,35,257,5,6,30
Q2KLI0Z2TW,1,7,inicialization,0.645730188427689,0.14961670631773724,1.0,9,40,146,5,9,79
NP16FY75CA,1,2,inicialization,0.6357679279079631,0.052075072693629404,0.0,15,14,103,5,15,103
WUVIFVSQAF,1,15,inicialization,0.9142507074287456,1.0,0.0,12,39,4,8,2,4
ABNSWEOM9H,1,4,inicialization,0.6157426772028096,0.07269362939466031,0.0,12,7,400,8,12,244
V8YGWCYY6Y,1,3,inicialization,0.4535715760793516,0.1252973830293418,0.0,20,4,300,2,20,300
OF2YTY9W9T,1,5,inicialization,0.666458690771634,0.0930478456251652,0.0,18,25,623,5,18,175
9ZPE78AF8L,1,3,inicialization,0.42101644798588056,0.13560666137985722,0.0,20,38,437,3,15,124
G33JHMHEK6,1,8,inicialization,0.7322752372238864,1.0,1.0,5,7,274,6,5,27
WLTFIDVLLH,1,2,inicialization,0.4129458730411616,0.18715305313243458,0.0,23,28,514,3,17,170
DW0F4639G6,1,14,inicialization,0.8788126304840644,1.0,0.0,5,26,552,7,5,18
XYDMSF9B4R,1,6,inicialization,0.6966214583169197,0.09807031456515994,0.0,11,37,460,5,11,93
ASZ8Y8TBVF,1,1,inicialization,0.45060814625974344,0.048374306106264864,0.0,18,22,390,2,18,207
KJTFKP8H1E,1,0,inicialization,0.3897092896567884,0.03409992069785883,0.0,10,39,610,1,10,98
YMB5Y7QZ6U,1,10,inicialization,0.7749412794850525,1.0,0.0,7,10,175,7,7,48
3Z5QZZ1AQH,1,0,inicialization,0.62003020132991,0.0007930214115781098,0.0,15,15,393,6,15,228
5SC8Q9157X,1,6,inicialization,0.5175897875830605,0.14010044937879987,0.0,23,7,609,4,23,386
9PYAPNLLB3,1,2,inicialization,0.7458412682091262,0.02088289717155696,1.0,18,7,91,6,14,91
3Z5QZZ1AQH,2,0,inicialization,0.62003020132991,0.0007930214115781098,0.0,15,15,393,6,15,228
AC0LJGEKST,2,0,crossover,0.4431153318463593,0.0029077451757864026,1.0,23,19,470,2,21,241
