id,generation,rank,creation_mode,error,dem_fp,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
MV8KXFH7RK,1,0,inicialization,0.5217257413553229,0.08038277511961722,0.0,,2,,,23,647
HU1YK173H8,1,0,inicialization,0.5243700331404584,0.03492822966507181,1.0,23,2,647,,23,633
5UCT0HYLNC,1,3,inicialization,0.40553290505190065,0.28899521531100475,0.0,10,29,144,1,10,115
CHUX5HEP9U,1,1,inicialization,0.6199452520718317,0.022966507177033496,1.0,14,24,265,5,14,179
RVRR4HILMG,1,1,inicialization,0.6633743609527185,0.02248803827751196,1.0,8,28,560,6,8,89
PXD0MLZUBW,1,9,inicialization,0.9178559155168484,1.0,0.0,3,38,556,8,3,7
8V7WLVA937,1,1,inicialization,0.3349136040798705,0.26985645933014357,1.0,20,24,100,2,14,100
BW5WO1YR2W,1,2,inicialization,0.3713382201666936,0.2732057416267943,0.0,6,11,593,3,6,52
92TWIEHJS2,1,1,inicialization,0.46291123605950124,0.17942583732057418,0.0,12,32,129,4,12,129
VY3LZD54NX,1,5,inicialization,0.5784368952335167,0.11291866028708133,1.0,22,13,301,6,22,301
8HVXUCP8ZX,1,2,inicialization,0.5973968293310281,0.05023923444976078,1.0,11,24,294,5,11,149
UJ9BNFOUQY,1,1,inicialization,0.4326278144716672,0.19856459330143544,1.0,6,6,383,4,6,52
5ZQTZ7YSF9,1,3,inicialization,0.45527657439499114,0.19760765550239237,0.0,17,15,142,4,16,142
DV87LIFK4P,1,2,inicialization,0.35294346518391695,0.3641148325358852,0.0,8,34,284,2,8,79
QT115CCYBR,1,5,inicialization,0.6231212527207222,0.0937799043062201,1.0,22,18,337,6,21,256
GD6U01W83O,1,0,inicialization,0.417447281736366,0.09808612440191383,0.0,18,14,500,1,18,282
GCSRP2T8FY,1,0,inicialization,0.33452350598583935,0.2598086124401914,1.0,6,22,206,2,6,44
9S1HVR6JU2,1,0,inicialization,0.6196817825442239,0.022966507177033496,1.0,15,38,408,6,15,143
9HOUYN78JA,1,2,inicialization,0.5571159507817633,0.06028708133971292,0.0,13,24,445,7,13,165
6MMQ2UENVO,1,3,inicialization,0.5757239119651881,0.07751196172248803,1.0,13,27,351,5,13,163
8PK4S5Z2GS,1,3,inicialization,0.5824848977107351,0.06842105263157897,0.0,18,24,200,6,18,200
HYPXR3BPV0,1,1,inicialization,0.5564995495798926,0.06028708133971292,1.0,5,22,524,5,5,28
MCW794MIEG,1,1,inicialization,0.4037586464105607,0.20047846889952153,0.0,8,32,204,3,8,89
3CFLD6D9YJ,1,1,inicialization,0.4843722233242751,0.1430622009569378,0.0,20,37,274,4,16,139
LJP95QGF53,1,8,inicialization,0.883909134946857,1.0,1.0,5,9,61,9,5,25
WK8RCUPN3G,1,4,inicialization,0.5691323866086686,0.08660287081339713,1.0,16,28,212,5,16,174
F3CTXKHL66,1,1,inicialization,0.4538157956241887,0.18947368421052635,1.0,22,7,321,4,21,321
D5D7LH97JI,1,2,inicialization,0.7535677465505453,0.024401913875598084,1.0,5,2,317,6,5,30
1IFYWX1XDM,1,3,inicialization,0.563651164816103,0.08660287081339713,1.0,5,9,67,5,5,30
RJMP7QMEN7,1,2,inicialization,0.5512943263948396,0.0875598086124402,0.0,15,5,452,6,15,382
0S96YJBI6C,1,3,inicialization,0.4389464478626002,0.20861244019138755,1.0,21,8,315,3,21,315
SHHIYI82G4,1,4,inicialization,0.5976796556185993,0.08564593301435408,1.0,21,12,151,7,16,151
MDK8G4IKV5,1,1,inicialization,0.563651164816103,0.05119617224880382,0.0,20,27,157,7,17,157
FVWL1B4DEG,1,1,inicialization,0.8005617271402375,0.019138755980861247,0.0,13,31,236,8,13,140
VMQIHVW86Q,1,0,inicialization,0.6550376064535192,0.013397129186602866,1.0,21,35,583,6,18,161
4JE6NB5BG8,1,7,inicialization,0.8170653973617147,1.0,1.0,10,36,368,8,10,102
KZJBOT2QKI,1,0,inicialization,0.665681623503708,0.012918660287081343,1.0,8,7,179,6,8,117
CM6OPXU3FD,1,0,inicialization,0.37286824539506835,0.17607655502392344,1.0,12,36,389,3,12,131
4NPWD0U38E,1,1,inicialization,0.49834541994012105,0.09856459330143541,0.0,13,18,272,4,13,209
AFRAS7I1W3,1,1,inicialization,0.548361247822855,0.0784688995215311,0.0,20,24,93,5,13,93
B2UJ3YYOTD,1,3,inicialization,0.7835488591404558,0.028229665071770334,0.0,9,22,588,9,9,62
2EMF65EUDU,1,2,inicialization,0.6881449249737539,0.040669856459330134,1.0,13,10,421,9,13,241
RQ9ZW8ARG2,1,2,inicialization,0.4186051594127532,0.20861244019138755,1.0,10,26,459,3,10,125
7YBV4RWFL3,1,4,inicialization,0.601946163741556,0.07655502392344499,0.0,8,15,201,7,8,80
M7HN1LAS0D,1,1,inicialization,0.5459682565399724,0.0875598086124402,0.0,11,12,392,5,11,191
XLNVQPCGC1,1,6,inicialization,0.8001512191116641,1.0,1.0,10,25,124,8,10,119
6BHH0OBQAV,1,2,inicialization,0.45486716176627673,0.19760765550239237,1.0,17,25,168,4,17,168
F0MCJKFPRO,1,0,inicialization,0.5392786623745366,0.03492822966507178,0.0,15,5,616,5,15,413
12LN83A7G7,1,1,inicialization,0.5706461574871244,0.04210526315789476,0.0,12,33,147,7,12,130
VCSEA296YM,1,1,inicialization,0.401487358694666,0.24258373205741635,0.0,17,28,442,1,17,176
KZJBOT2QKI,2,0,inicialization,0.665681623503708,0.012918660287081343,1.0,8,7,179,6,8,117
VMQIHVW86Q,2,0,inicialization,0.6550376064535192,0.013397129186602866,1.0,21,35,583,6,18,161
