id,generation,rank,creation_mode,error,dem_fp,complexity,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
V77KNG0CDM,1,3,inicialization,0.4075741657372445,0.11194983577187217,27,0.0,,2,,,27,1414
BDZRHXZ24P,1,3,inicialization,0.4111376785305646,0.09857270827112574,27,1.0,27,2,1414,,27,1413
DS0UGT5479,1,1,inicialization,0.41360226487140206,0.1369005673335324,7,0.0,7,4,67,3,7,67
62LTKQ2FHL,1,0,inicialization,0.5555103492130744,0.05335323977306661,5,1.0,5,3,37,2,5,31
LWSJO3ZST8,1,0,inicialization,0.3505757120899162,0.12312929232606751,13,1.0,26,19,138,4,13,138
H0F8ILCRF6,1,1,inicialization,0.39226876738991556,0.10206031651239167,19,1.0,19,12,1058,4,19,633
RJVETNZ3CT,1,1,inicialization,0.4051604348785409,0.1366736339205733,13,1.0,13,34,524,7,13,251
E1T96HMF41,1,2,inicialization,0.44950697914217874,0.14160644968647362,10,1.0,10,9,1220,2,10,274
4N886DGG1L,1,0,inicialization,0.434552254614354,0.10954911914004178,12,0.0,12,13,1234,7,12,344
PRY9NLSDOZ,1,0,inicialization,0.4926434450669033,0.09927739623768284,13,1.0,19,4,104,2,13,104
A4YMI19CAN,1,1,inicialization,0.385311382703168,0.12918483129292324,15,0.0,15,23,514,4,15,342
2XYBWTSXMT,1,0,inicialization,0.53497307767352,0.06770976410868923,5,0.0,5,17,175,2,5,32
I0L7280GX0,1,3,inicialization,0.4016251667669256,0.11408778739922365,22,1.0,22,18,839,3,22,468
66YGRJV0SB,1,2,inicialization,0.36096077951822414,0.1869811884144521,17,1.0,17,13,268,5,17,268
51K89ATIIP,1,0,inicialization,0.3773942229960029,0.12183935503135263,17,0.0,25,6,299,6,17,299
E21N1TOZAR,1,1,inicialization,0.3758295364772275,0.14288444311734844,16,0.0,16,7,180,6,16,180
0DLC5P6XBN,1,3,inicialization,0.48406779736648475,0.11275007464914902,19,1.0,22,21,272,8,19,272
NF7ASBY63A,1,3,inicialization,0.39758653381258724,0.16046581068975813,19,1.0,21,30,873,6,19,322
7CEBXMJC7Q,1,0,inicialization,0.8141548368742598,0.03936697521648247,7,0.0,7,39,222,1,7,67
AUI0TAPAZW,1,2,inicialization,0.3950454045193168,0.17648253209913412,18,0.0,18,30,760,4,18,282
X3V64WTZEF,1,0,inicialization,0.37211086259481196,0.145237384293819,9,1.0,9,39,766,6,9,134
5WGU68U5YL,1,2,inicialization,0.39932869731155596,0.12968647357420116,16,1.0,16,12,1218,3,16,582
3OEZOH3BP6,1,0,inicialization,0.5139526433635104,0.04649746192893403,17,0.0,17,19,545,9,17,397
H316248DO7,1,1,inicialization,0.5599061262166554,0.1228784711854285,9,0.0,26,17,46,8,9,46
C9QD817SX7,1,4,inicialization,0.412744007121419,0.18827112570916682,21,0.0,21,32,262,3,21,262
3LGGFQ00VS,1,0,inicialization,0.4069619311738778,0.06539265452373844,18,1.0,18,2,1356,5,18,1258
J52YRGQ7IG,1,3,inicialization,0.4029866584815355,0.1168109883547328,19,1.0,19,18,1405,3,19,464
OVIMKNR6H2,1,4,inicialization,0.44297953865860873,0.1298417438041206,20,1.0,20,29,934,2,20,324
E538ZNUJM7,1,3,inicialization,0.387226793582774,0.16120633024783515,21,0.0,21,8,457,7,21,457
7V4706H7WR,1,1,inicialization,0.34623168849105423,0.1773544341594505,9,0.0,10,29,49,4,9,49
VOUI8DY5G7,1,0,inicialization,0.5006547321213952,0.08290235891310838,15,0.0,15,23,153,8,15,153
P7ZU6WSAAK,1,1,inicialization,0.385801760617119,0.10499850701702002,16,0.0,16,37,488,6,16,231
DBMONXB6DF,1,0,inicialization,0.37945352906325114,0.08767990444908935,14,0.0,14,28,1238,5,14,276
DI5TD5ERPY,1,3,inicialization,0.5384194568680115,0.10815168707076739,24,1.0,24,19,240,9,24,240
PV7SQEEMF7,1,2,inicialization,0.42698711573575077,0.14198865332935207,11,1.0,11,33,1302,7,11,208
W6SIVKJE30,1,0,inicialization,0.3597539055054527,0.17955210510600184,4,1.0,16,38,12,5,4,12
LS9UK6G4BY,1,2,inicialization,0.3949181738430001,0.1053687667960585,19,0.0,19,29,632,6,19,294
DVLFVRL079,1,1,inicialization,0.5164545919719143,0.10818751866228726,15,0.0,15,14,272,1,15,272
Y0PBJMO0OH,1,0,inicialization,0.37877164566508736,0.12752463421916987,3,0.0,12,15,6,5,3,6
2TYU2IENHU,1,3,inicialization,0.40544520018854247,0.13835771872200664,16,1.0,16,15,848,3,16,501
LKJ2FGEV33,1,3,inicialization,0.45106131547984385,0.14520155270229917,10,1.0,10,22,827,2,10,213
M16OWXO27J,1,0,inicialization,0.3455743382119102,0.15347865034338604,7,1.0,7,6,849,4,7,94
DFQFDVBDDR,1,1,inicialization,0.5376410682649672,0.12338011346670646,14,1.0,15,9,100,8,14,100
EWPB8K9MTS,1,2,inicialization,0.3788300634833055,0.15742012541057038,19,1.0,26,36,709,4,19,271
RDX7YWS6R3,1,2,inicialization,0.3978147570480288,0.0895789787996416,22,1.0,22,23,735,3,22,392
3XAE8N5OZX,1,5,inicialization,0.4470732785250654,0.15112570916691548,20,1.0,20,4,530,1,20,530
2PILWWLGKW,1,1,inicialization,0.3934913874891749,0.08889817856076437,18,0.0,18,25,855,6,18,335
QK4IZ6CN0C,1,0,inicialization,0.872598570768224,0.001612421618393478,5,1.0,5,4,1226,1,5,31
NGJ0ROEB8T,1,2,inicialization,0.488877390829764,0.11263063601074941,16,1.0,16,14,806,1,16,522
58T20RY3G4,1,1,inicialization,0.9262059341645374,0.007799343087488864,5,0.0,5,32,317,1,5,28
Y0PBJMO0OH,2,0,inicialization,0.37877164566508736,0.12752463421916987,3,0.0,12,15,6,5,3,6
W6SIVKJE30,2,0,inicialization,0.3597539055054527,0.17955210510600184,4,1.0,16,38,12,5,4,12
QK4IZ6CN0C,2,0,inicialization,0.872598570768224,0.001612421618393478,5,1.0,5,4,1226,1,5,31
62LTKQ2FHL,2,0,inicialization,0.5555103492130744,0.05335323977306661,5,1.0,5,3,37,2,5,31
2XYBWTSXMT,2,0,inicialization,0.53497307767352,0.06770976410868923,5,0.0,5,17,175,2,5,32
7CEBXMJC7Q,2,0,inicialization,0.8141548368742598,0.03936697521648247,7,0.0,7,39,222,1,7,67
MX9Y12ZQXY,2,0,crossover,0.4787411601878927,0.11487608241266045,7,0.0,7,17,482,2,7,90
M16OWXO27J,2,0,inicialization,0.3455743382119102,0.15347865034338604,7,1.0,7,6,849,4,7,94
4WSQO2YDF6,2,0,crossover,0.3401924355882431,0.15445804717826217,7,1.0,11,21,28,4,7,28
D76GTNERIQ,2,0,crossover,0.3648322999217999,0.150755449387877,8,0.0,8,10,187,3,8,151
X3V64WTZEF,2,0,inicialization,0.37211086259481196,0.145237384293819,9,1.0,9,39,766,6,9,134
Q025J6UIRY,2,0,crossover,0.47088914155299944,0.05642281277993433,10,0.0,10,21,241,2,10,221
I9NMA4Z4RA,2,0,mutation,0.38445326813705183,0.08109883547327568,10,0.0,10,12,403,6,10,257
IOXCE4MVF4,2,0,mutation,0.4573252047297569,0.06223947446999101,11,0.0,11,20,772,2,11,271
25TLIK4IPX,2,0,mutation,0.381896746740611,0.11552105106001787,11,1.0,11,15,789,6,11,300
LWSJO3ZST8,2,0,inicialization,0.3505757120899162,0.12312929232606751,13,1.0,26,19,138,4,13,138
DBMONXB6DF,2,0,inicialization,0.37945352906325114,0.08767990444908935,14,0.0,14,28,1238,5,14,276
6L0DYPJIYB,2,0,crossover,0.37892035637374777,0.1210988354732756,14,0.0,20,19,178,6,14,178
3OEZOH3BP6,2,0,inicialization,0.5139526433635104,0.04649746192893403,17,0.0,17,19,545,9,17,397
51K89ATIIP,2,0,inicialization,0.3773942229960029,0.12183935503135263,17,0.0,25,6,299,6,17,299
3LGGFQ00VS,2,0,inicialization,0.4069619311738778,0.06539265452373844,18,1.0,18,2,1356,5,18,1258
GV7MFUZZ20,2,0,crossover,0.39024733556372293,0.07628545834577494,22,0.0,22,11,1031,,22,638
58T20RY3G4,2,1,inicialization,0.9262059341645374,0.007799343087488864,5,0.0,5,32,317,1,5,28
HZ48GM9BGD,2,1,crossover,0.4358879490834814,0.1629143027769484,6,1.0,10,20,21,3,6,21
DS0UGT5479,2,1,inicialization,0.41360226487140206,0.1369005673335324,7,0.0,7,4,67,3,7,67
XMYSLAC728,2,1,mutation,0.4107512436285541,0.1725649447596298,7,1.0,7,29,589,3,7,80
H316248DO7,2,1,inicialization,0.5599061262166554,0.1228784711854285,9,0.0,26,17,46,8,9,46
PIQ1224LRW,2,1,crossover,0.36269082178410994,0.17412959092266356,9,0.0,9,12,590,4,9,218
7V4706H7WR,2,1,inicialization,0.34623168849105423,0.1773544341594505,9,0.0,10,29,49,4,9,49
W1GX0NYHG1,2,1,crossover,0.39347506967670953,0.12950731561660195,10,1.0,10,26,690,6,10,197
0IDM0BO3GO,2,1,crossover,0.39075612592383746,0.15761122723200954,10,1.0,15,17,43,6,10,43
JA3RMI06M0,2,1,mutation,0.37119381151716657,0.16310540459838763,10,0.0,10,13,589,4,10,275
K29O03NW1C,2,1,mutation,0.37491230749665616,0.14837862048372652,11,0.0,11,21,716,4,11,276
KA519YPCVK,2,1,crossover,0.39620443571740904,0.08543445804717831,12,0.0,12,17,337,6,12,331
V9ZX6PYOHA,2,1,crossover,0.39551821005890075,0.12053747387279778,12,1.0,12,16,364,3,12,349
9K68PLPD16,2,1,mutation,0.38422463954789465,0.10798447297700808,14,1.0,14,25,420,5,14,333
ICZD4N8T2W,2,1,crossover,0.3794570732709812,0.14800836070468804,14,1.0,14,31,249,4,14,249
AP1JU0YSC3,2,1,crossover,0.36436155912558765,0.17031949835771876,14,1.0,14,8,125,4,14,125
VOUI8DY5G7,2,1,inicialization,0.5006547321213952,0.08290235891310838,15,0.0,15,23,153,8,15,153
UU44TMAM0D,2,1,crossover,0.38084618936240455,0.1238220364287847,15,0.0,15,20,230,6,15,230
AVPPSP5684,2,1,mutation,0.41592473056435453,0.08170797252911316,16,1.0,16,4,583,6,16,583
6P7IP8J0GN,2,1,mutation,0.38661335476735037,0.10327859062406686,16,1.0,16,14,683,5,16,526
P7ZU6WSAAK,2,1,inicialization,0.385801760617119,0.10499850701702002,16,0.0,16,37,488,6,16,231
VVX05RWIAN,2,1,mutation,0.38017696707034343,0.13920573305464323,16,0.0,16,11,885,4,16,616
E21N1TOZAR,2,1,inicialization,0.3758295364772275,0.14288444311734844,16,0.0,16,7,180,6,16,180
GM0E6YIYV8,2,1,crossover,0.3892706379272819,0.08879068378620486,17,1.0,17,14,985,5,17,545
XLWX0XT5BO,2,1,mutation,0.3734784247904742,0.1491191400418035,17,1.0,17,11,416,4,17,416
4IDAMWIV0V,2,1,crossover,0.3804236253819462,0.09584950731561664,19,1.0,21,33,484,5,19,288
PRY9NLSDOZ,2,2,inicialization,0.4926434450669033,0.09927739623768284,13,1.0,19,4,104,2,13,104
2PILWWLGKW,2,2,inicialization,0.3934913874891749,0.08889817856076437,18,0.0,18,25,855,6,18,335
Y0PBJMO0OH,3,0,inicialization,0.37877164566508736,0.12752463421916987,3,0.0,12,15,6,5,3,6
W6SIVKJE30,3,0,inicialization,0.3597539055054527,0.17955210510600184,4,1.0,16,38,12,5,4,12
QK4IZ6CN0C,3,0,inicialization,0.872598570768224,0.001612421618393478,5,1.0,5,4,1226,1,5,31
62LTKQ2FHL,3,0,inicialization,0.5555103492130744,0.05335323977306661,5,1.0,5,3,37,2,5,31
VWTS6H0ETT,3,0,crossover,0.5555103492130744,0.05335323977306661,5,1.0,5,12,126,2,5,31
2XYBWTSXMT,3,0,inicialization,0.53497307767352,0.06770976410868923,5,0.0,5,17,175,2,5,32
57J3BRY418,3,0,mutation,0.53497307767352,0.06770976410868923,5,0.0,5,8,375,2,5,32
EX861WB2A3,3,0,crossover,0.3468442409184963,0.15528217378321885,6,0.0,17,18,33,5,6,33
7CEBXMJC7Q,3,0,inicialization,0.8141548368742598,0.03936697521648247,7,0.0,7,39,222,1,7,67
MX9Y12ZQXY,3,0,crossover,0.4787411601878927,0.11487608241266045,7,0.0,7,17,482,2,7,90
OG9YZU2NBM,3,0,crossover,0.4787411601878927,0.11487608241266045,7,0.0,7,15,383,2,7,90
M16OWXO27J,3,0,inicialization,0.3455743382119102,0.15347865034338604,7,1.0,7,6,849,4,7,94
4WSQO2YDF6,3,0,crossover,0.3401924355882431,0.15445804717826217,7,1.0,11,21,28,4,7,28
TY551RGH6V,3,0,crossover,0.5470311669677649,0.05940877873992234,8,0.0,8,27,93,2,8,93
D76GTNERIQ,3,0,crossover,0.3648322999217999,0.150755449387877,8,0.0,8,10,187,3,8,151
7ICZBKBGO4,3,0,mutation,0.4565496523319047,0.06274111675126903,9,0.0,9,23,563,2,9,165
X3V64WTZEF,3,0,inicialization,0.37211086259481196,0.145237384293819,9,1.0,9,39,766,6,9,134
Q025J6UIRY,3,0,crossover,0.47088914155299944,0.05642281277993433,10,0.0,10,21,241,2,10,221
I9NMA4Z4RA,3,0,mutation,0.38445326813705183,0.08109883547327568,10,0.0,10,12,403,6,10,257
IOXCE4MVF4,3,0,mutation,0.4573252047297569,0.06223947446999101,11,0.0,11,20,772,2,11,271
EVK7ZC6EX2,3,0,mutation,0.38090480293451967,0.09249328157658998,11,0.0,11,16,334,6,11,291
R90ZNVFXXN,3,0,mutation,0.37194275305032576,0.10190504628247243,11,1.0,11,34,1012,6,11,210
XCN5RXLZ7C,3,0,mutation,0.3636405481073961,0.14687369363989256,11,0.0,11,33,839,5,11,210
RUVMCS0K1A,3,0,crossover,0.3953635983399072,0.07131681098835474,12,0.0,12,16,299,6,12,299
NOX6UKOA5E,3,0,crossover,0.3749439743419616,0.0971155568826515,13,1.0,13,24,317,4,13,316
LWSJO3ZST8,3,0,inicialization,0.3505757120899162,0.12312929232606751,13,1.0,26,19,138,4,13,138
DBMONXB6DF,3,0,inicialization,0.37945352906325114,0.08767990444908935,14,0.0,14,28,1238,5,14,276
3OEZOH3BP6,3,0,inicialization,0.5139526433635104,0.04649746192893403,17,0.0,17,19,545,9,17,397
3LGGFQ00VS,3,0,inicialization,0.4069619311738778,0.06539265452373844,18,1.0,18,2,1356,5,18,1258
GV7MFUZZ20,3,0,crossover,0.39024733556372293,0.07628545834577494,22,0.0,22,11,1031,,22,638
7V4706H7WR,3,1,inicialization,0.34623168849105423,0.1773544341594505,9,0.0,10,29,49,4,9,49
00RWHOGO0D,3,1,crossover,0.3482650825865886,0.18911914004180352,8,0.0,14,9,41,4,8,41
58T20RY3G4,3,1,inicialization,0.9262059341645374,0.007799343087488864,5,0.0,5,32,317,1,5,28
4IDAMWIV0V,3,1,crossover,0.3804236253819462,0.09584950731561664,19,1.0,21,33,484,5,19,288
ZXZH1Z67J6,3,1,crossover,0.8728058962582935,0.030827112570916637,6,0.0,6,24,365,1,6,47
UELD0UR5XK,3,1,mutation,0.569184209800086,0.05446401911018206,6,0.0,6,28,434,2,6,54
VOUI8DY5G7,3,1,inicialization,0.5006547321213952,0.08290235891310838,15,0.0,15,23,153,8,15,153
AVPPSP5684,3,1,mutation,0.41592473056435453,0.08170797252911316,16,1.0,16,4,583,6,16,583
PROCZ7G3FG,3,1,crossover,0.39811614422583386,0.07506718423409975,18,1.0,18,21,446,4,18,411
JC5MGJZE3K,3,1,crossover,0.3678206386505273,0.18319498357718722,8,0.0,8,21,178,3,8,125
H316248DO7,3,1,inicialization,0.5599061262166554,0.1228784711854285,9,0.0,26,17,46,8,9,46
HNEIB0M5WQ,3,1,mutation,0.3531835490689549,0.12474171394446099,13,1.0,14,24,118,4,13,118
KA519YPCVK,3,1,crossover,0.39620443571740904,0.08543445804717831,12,0.0,12,17,337,6,12,331
K29O03NW1C,3,1,mutation,0.37491230749665616,0.14837862048372652,11,0.0,11,21,716,4,11,276
6VL5EHVMGY,3,1,crossover,0.3945584375593738,0.17404598387578385,6,1.0,6,4,376,3,6,57
W1GX0NYHG1,3,1,crossover,0.39347506967670953,0.12950731561660195,10,1.0,10,26,690,6,10,197
GM0E6YIYV8,3,1,crossover,0.3892706379272819,0.08879068378620486,17,1.0,17,14,985,5,17,545
25TLIK4IPX,3,1,mutation,0.381896746740611,0.11552105106001787,11,1.0,11,15,789,6,11,300
P6FWYE9QKD,3,1,crossover,0.37028333477727393,0.1701642281277994,10,0.0,10,18,669,4,10,246
TGCMJVA7X8,3,1,crossover,0.4032445874175442,0.1356584054941773,6,0.0,6,35,438,3,6,53
Y0PBJMO0OH,4,0,inicialization,0.37877164566508736,0.12752463421916987,3,0.0,12,15,6,5,3,6
W6SIVKJE30,4,0,inicialization,0.3597539055054527,0.17955210510600184,4,1.0,16,38,12,5,4,12
QK4IZ6CN0C,4,0,inicialization,0.872598570768224,0.001612421618393478,5,1.0,5,4,1226,1,5,31
62LTKQ2FHL,4,0,inicialization,0.5555103492130744,0.05335323977306661,5,1.0,5,3,37,2,5,31
VWTS6H0ETT,4,0,crossover,0.5555103492130744,0.05335323977306661,5,1.0,5,12,126,2,5,31
2XYBWTSXMT,4,0,inicialization,0.53497307767352,0.06770976410868923,5,0.0,5,17,175,2,5,32
57J3BRY418,4,0,mutation,0.53497307767352,0.06770976410868923,5,0.0,5,8,375,2,5,32
EX861WB2A3,4,0,crossover,0.3468442409184963,0.15528217378321885,6,0.0,17,18,33,5,6,33
7CEBXMJC7Q,4,0,inicialization,0.8141548368742598,0.03936697521648247,7,0.0,7,39,222,1,7,67
MX9Y12ZQXY,4,0,crossover,0.4787411601878927,0.11487608241266045,7,0.0,7,17,482,2,7,90
OG9YZU2NBM,4,0,crossover,0.4787411601878927,0.11487608241266045,7,0.0,7,15,383,2,7,90
M16OWXO27J,4,0,inicialization,0.3455743382119102,0.15347865034338604,7,1.0,7,6,849,4,7,94
4WSQO2YDF6,4,0,crossover,0.3401924355882431,0.15445804717826217,7,1.0,11,21,28,4,7,28
TY551RGH6V,4,0,crossover,0.5470311669677649,0.05940877873992234,8,0.0,8,27,93,2,8,93
4TQ6UQ5HRR,4,0,crossover,0.5384027803666374,0.062131979695431494,8,0.0,8,26,317,2,8,122
76LH62MB3N,4,0,crossover,0.5374032904494372,0.06757838160644969,8,0.0,8,16,511,2,8,135
D76GTNERIQ,4,0,crossover,0.3648322999217999,0.150755449387877,8,0.0,8,10,187,3,8,151
ME7E4S8WEO,4,0,crossover,0.3431908892392529,0.1521051060017916,8,1.0,13,17,35,4,8,35
7ICZBKBGO4,4,0,mutation,0.4565496523319047,0.06274111675126903,9,0.0,9,23,563,2,9,165
X3V64WTZEF,4,0,inicialization,0.37211086259481196,0.145237384293819,9,1.0,9,39,766,6,9,134
6AGT591YNZ,4,0,mutation,0.4734057552253238,0.04825320991340698,10,0.0,10,24,644,2,10,211
Q025J6UIRY,4,0,crossover,0.47088914155299944,0.05642281277993433,10,0.0,10,21,241,2,10,221
I9NMA4Z4RA,4,0,mutation,0.38445326813705183,0.08109883547327568,10,0.0,10,12,403,6,10,257
C10XBO10J4,4,0,mutation,0.3684436830810609,0.11194983577187217,10,0.0,10,22,364,5,10,234
GEU028LB57,4,0,mutation,0.36616680747423036,0.12918483129292324,10,1.0,10,29,841,4,10,203
IOXCE4MVF4,4,0,mutation,0.4573252047297569,0.06223947446999101,11,0.0,11,20,772,2,11,271
EVK7ZC6EX2,4,0,mutation,0.38090480293451967,0.09249328157658998,11,0.0,11,16,334,6,11,291
R90ZNVFXXN,4,0,mutation,0.37194275305032576,0.10190504628247243,11,1.0,11,34,1012,6,11,210
XCN5RXLZ7C,4,0,mutation,0.3636405481073961,0.14687369363989256,11,0.0,11,33,839,5,11,210
RUVMCS0K1A,4,0,crossover,0.3953635983399072,0.07131681098835474,12,0.0,12,16,299,6,12,299
DFMXX6G56H,4,0,crossover,0.3585990202090036,0.13748581666169002,12,1.0,21,20,91,4,12,91
5ILR4SEYAI,4,0,crossover,0.3499613350729638,0.14057927739623766,12,1.0,20,20,86,4,12,86
NOX6UKOA5E,4,0,crossover,0.3749439743419616,0.0971155568826515,13,1.0,13,24,317,4,13,316
LWSJO3ZST8,4,0,inicialization,0.3505757120899162,0.12312929232606751,13,1.0,26,19,138,4,13,138
DBMONXB6DF,4,0,inicialization,0.37945352906325114,0.08767990444908935,14,0.0,14,28,1238,5,14,276
3OEZOH3BP6,4,0,inicialization,0.5139526433635104,0.04649746192893403,17,0.0,17,19,545,9,17,397
3LGGFQ00VS,4,0,inicialization,0.4069619311738778,0.06539265452373844,18,1.0,18,2,1356,5,18,1258
GV7MFUZZ20,4,0,crossover,0.39024733556372293,0.07628545834577494,22,0.0,22,11,1031,,22,638
7UQ5ZFLXCY,4,1,crossover,0.345248429834214,0.1907315616601971,8,0.0,12,13,34,4,8,34
58T20RY3G4,4,1,inicialization,0.9262059341645374,0.007799343087488864,5,0.0,5,32,317,1,5,28
FALBESZCAE,4,1,crossover,0.38548672839304665,0.08680800238877273,19,1.0,21,32,593,5,19,300
ZXZH1Z67J6,4,1,crossover,0.8728058962582935,0.030827112570916637,6,0.0,6,24,365,1,6,47
UELD0UR5XK,4,1,mutation,0.569184209800086,0.05446401911018206,6,0.0,6,28,434,2,6,54
VOUI8DY5G7,4,1,inicialization,0.5006547321213952,0.08290235891310838,15,0.0,15,23,153,8,15,153
AVPPSP5684,4,1,mutation,0.41592473056435453,0.08170797252911316,16,1.0,16,4,583,6,16,583
PROCZ7G3FG,4,1,crossover,0.39811614422583386,0.07506718423409975,18,1.0,18,21,446,4,18,411
TRA24R38KH,4,1,mutation,0.37352757227304223,0.16554195282173778,8,1.0,8,31,659,6,8,109
IIIA21SCBZ,4,1,crossover,0.352663519468828,0.1516034637205136,12,1.0,16,20,75,4,12,75
H316248DO7,4,1,inicialization,0.5599061262166554,0.1228784711854285,9,0.0,26,17,46,8,9,46
CY581JCPSL,4,1,mutation,0.3909583166189178,0.09770080621080918,13,1.0,13,11,498,5,13,466
