id,generation,rank,creation_mode,error,dem_fp,complexity,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
M6QLIAXIY8,1,3,inicialization,0.4007297393572302,0.1234874675885912,24,0.0,,2,,,24,1466
6F93QZDWO9,1,0,inicialization,0.39121895880242585,0.017529170267934324,24,1.0,24,2,1466,,24,1447
WP44WAPV7Q,1,1,inicialization,0.4641702137424305,0.09812554019014696,14,1.0,14,7,1163,8,14,561
V8A3RB3G6Q,1,3,inicialization,0.36770826834705395,0.16365060501296452,12,1.0,12,25,1383,6,12,249
8VQX9R8RFH,1,2,inicialization,0.5936468256835533,0.027792783059637005,10,1.0,10,7,1037,8,10,241
3QZ6PYONPY,1,0,inicialization,0.6393033479970928,8.102852203972777e-05,7,1.0,7,26,167,1,7,89
46OPH3AP2T,1,0,inicialization,0.34066494004642367,0.07203435609334485,15,1.0,15,4,241,5,15,241
EUY43RCXVC,1,2,inicialization,0.3987140943506,0.09588375108038028,18,1.0,23,5,393,3,18,393
C55WPDFEMK,1,3,inicialization,0.37324880575803754,0.1628133102852204,14,0.0,14,37,1085,6,14,245
9M1A5J9ZVX,1,2,inicialization,0.4338574143938695,0.11011776145203112,11,1.0,11,7,231,7,11,231
F65ZRAKI1Z,1,1,inicialization,0.4973597256477864,0.021526577355229004,10,0.0,12,34,62,2,10,62
Q317LLD8IY,1,2,inicialization,0.34708966576353373,0.15792458945548837,14,1.0,14,19,84,5,14,84
32GMD97OZL,1,1,inicialization,0.6012756396922121,0.06952247191011236,9,0.0,9,35,614,8,9,110
TM41Z2UTH1,1,0,inicialization,0.34371310941430233,0.20359766637856525,4,1.0,4,3,1054,4,4,16
9Q5BBRM5Z6,1,0,inicialization,0.33031419191615663,0.12975367329299914,8,1.0,8,17,85,5,8,85
IACY8EFDL0,1,1,inicialization,0.3396329767573806,0.10555315471045812,10,1.0,10,39,978,4,10,150
FYG12QKCZU,1,1,inicialization,0.3348838915135891,0.14263720829732063,10,1.0,10,19,605,5,10,197
401KHV1MTA,1,3,inicialization,0.43403374435286235,0.15905898876404495,9,1.0,9,15,1056,7,9,162
633AYCM0A8,1,1,inicialization,0.44382395811313147,0.10293323249783926,8,1.0,22,31,19,6,8,19
PSWAIS4B0H,1,0,inicialization,0.3192733081467444,0.16813418323249785,6,0.0,6,10,454,4,6,55
MJ13B1BDO7,1,1,inicialization,0.3764331185557762,0.11506050129645629,9,1.0,9,24,1128,3,9,147
Z62Q07TDGC,1,1,inicialization,0.3646287652589274,0.1007724719101124,15,1.0,15,23,597,4,15,345
1D7UFKZ4PM,1,0,inicialization,0.3291195968744455,0.10071845289541914,9,1.0,9,17,117,4,9,117
GCLP2JF6BR,1,0,inicialization,0.3274932737900861,0.15700626620570446,5,0.0,5,6,891,4,5,32
FC2UJC4Y4Y,1,0,inicialization,0.49385274989017824,0.005428910976663759,9,1.0,9,8,978,2,9,224
NZM2I38415,1,0,inicialization,0.39877865265554513,0.03322169403630082,20,1.0,23,39,402,3,20,250
D6KGU9LXWZ,1,0,inicialization,0.5470603683741144,0.0694414433880726,8,1.0,8,9,522,8,8,121
LCCVJKR8OQ,1,0,inicialization,0.33830254583573205,0.09512748487467593,9,1.0,9,12,1446,4,9,187
R52AL77KYN,1,0,inicialization,0.4453034948491629,0.006725367329299958,12,1.0,12,5,1023,1,12,516
N6RV04WRWJ,1,2,inicialization,0.36517533478012565,0.1571953327571305,13,0.0,13,39,220,6,13,220
WWZHS9ASEX,1,2,inicialization,0.42398822152344906,0.06933340535868626,22,1.0,22,20,927,2,22,468
TTZ4Z9E0B2,1,1,inicialization,0.425140735764022,0.050696845289541936,21,0.0,23,23,858,7,21,375
SNKEAZSV0N,1,4,inicialization,0.373739144604201,0.19884399308556616,16,0.0,16,28,1317,5,16,290
MVIKLKLTAR,1,0,inicialization,0.32093220527791044,0.16732389801210024,6,0.0,6,31,315,4,6,51
9U3MPCNIS0,1,2,inicialization,0.37710398145193325,0.12870030250648223,9,1.0,9,33,987,3,9,128
NUL66FVGYU,1,0,inicialization,0.38469933508960275,0.033464779602420114,15,1.0,15,9,1166,4,15,599
81F4YEKQAQ,1,2,inicialization,0.391907957330243,0.11427722558340536,20,0.0,24,7,477,3,20,477
F3HPWC4XFE,1,0,inicialization,0.4672339024771245,0.02908923941227315,10,1.0,10,24,367,2,10,208
X8C7GZ9J18,1,0,inicialization,0.34371310941430233,0.20359766637856525,4,1.0,4,39,800,4,4,16
WB9RQ8F8RP,1,0,inicialization,0.47031949875976375,0.07651793431287812,7,0.0,7,13,1035,7,7,74
3BGCVERTU8,1,0,inicialization,0.44519554106885106,0.10052938634399311,4,0.0,23,21,8,6,4,8
GZJEYSH5B4,1,1,inicialization,0.3561620116529176,0.17242869490060497,5,0.0,5,15,956,5,5,32
772UVL22P9,1,1,inicialization,0.3887754762845307,0.0565308988764045,18,1.0,18,28,670,3,18,335
2Q6G0JQE3V,1,1,inicialization,0.3589637635967824,0.16351555747623164,9,0.0,9,9,628,5,9,218
OHQ5S2ZZ8A,1,0,inicialization,0.370526175202222,0.10052938634399311,5,1.0,5,24,732,3,5,31
GN2X2Q73FL,1,0,inicialization,0.4031589853244778,0.09507346585998278,13,1.0,13,15,617,3,13,368
VLKFCGL0TL,1,2,inicialization,0.5119097177697371,0.06855012964563528,13,1.0,13,9,324,8,13,324
1Y43EVXNFG,1,0,inicialization,0.4523053853848098,0.07808448573898014,8,1.0,8,9,432,7,8,125
HFBG55PHV2,1,0,inicialization,0.6314560410769947,0.007292566983578275,8,1.0,8,35,450,1,8,117
KVNTR96ADC,1,2,inicialization,0.3353759616562547,0.15949114088159028,10,1.0,10,33,187,5,10,159
3BGCVERTU8,2,0,inicialization,0.44519554106885106,0.10052938634399311,4,0.0,23,21,8,6,4,8
TM41Z2UTH1,2,0,inicialization,0.34371310941430233,0.20359766637856525,4,1.0,4,3,1054,4,4,16
X8C7GZ9J18,2,0,inicialization,0.34371310941430233,0.20359766637856525,4,1.0,4,39,800,4,4,16
OHQ5S2ZZ8A,2,0,inicialization,0.370526175202222,0.10052938634399311,5,1.0,5,24,732,3,5,31
GCLP2JF6BR,2,0,inicialization,0.3274932737900861,0.15700626620570446,5,0.0,5,6,891,4,5,32
